x,y,z,type,volume
5794.616,-3184.286,0,Rod,1960.0
6010.746,-2838.864,0,MG,2916.5
6610.26,-2177.86,0,Cone,2167.0
7412.906,-1979.966,0,Rod,3701.0
7683.268,1205.956,0,Rod,2141.0
7609.072,3219.872,0,BC,8176.5
7903.734,1011.356,0,Rod,2848.0
8010.152,3581.44,0,BC,4751.0
8008.37,3626.136,0,Rod,3315.5
8273.386,809.682,0,Rod,1590.0
2202.068,12.959999999999999,0,Rod,2455.0
4411.988,1162.0,0,AC,2450.0
4410.206,1248.492,0,Rod,3930.5
4609.072,1098.172,0,Rod,3425.0
5012.582,691.638,0,Rod,4067.0
-82.28,999.962,0,RGC,4530.0
28.35,1001.636,0,AC,2528.0
417.226,-1583.746,0,Rod,5684.5
419.818,800.556,0,AC,2104.0
625.434,-1388.768,0,BC,4529.0
914.534,-986.122,0,AC,5574.0
929.9780000000001,-764.198,0,AC,6457.5
814.094,411.664,0,Rod,2320.5
1012.798,-213.808,0,AC,6087.0
12.096,4044.064,0,Rod,4460.5
607.02,3752.604,0,MG,4690.0
1986.624,4215.444,0,RGC,2232.0
2364.862,4814.958,0,AC,2360.5
2302.924,4636.828,0,AC,6251.5
2215.66,4444.442,0,AC,3199.5
2415.444,5049.896,0,AC,5394.5
2423.112,5297.47,0,AC,2750.0
4152.496,6010.708,0,Rod,2799.5
4246.332,5785.814,0,Rod,4968.0
4573.556,5409.466,0,Rod,2658.0
4881.486,5204.93,0,Rod,4086.0
5008.262,5224.246,0,BC,4777.0
6014.634,5223.544,0,MG,7454.0
6669.174,5833.156,0,Rod,1748.0
1683.16,-5004.088,0,Rod,3724.5
1615.012,-4802.792,0,Rod,1279.5
1683.268,-4587.742,0,MG,2104.5
1758.274,-4392.17,0,AC,16937.0
2008.694,-3929.206,0,AC,4815.5
3012.312,-3176.132,0,Rod,3778.0
3022.194,-3217.966,0,BC,3157.0
3417.874,-3207.814,0,BC,6920.5
3611.718,-3271.318,0,MG,2011.5
3807.992,-3337.846,0,Rod,3735.0
4009.72,-3436.11,0,BC,4893.0
4009.882,-3365.44,0,Rod,5173.0
4217.334,-3593.396,0,BC,3826.5
4409.558,-3826.876,0,BC,5307.0
5795.588,-3179.534,0,Rod,2597.0
5815.768,-2984.934,0,Rod,1674.0
6011.988,-2851.284,0,MG,2876.0
6092.124,-2584.232,0,Rod,2431.5
6284.888,-2386.554,0,Rod,1304.0
6208.37,-2471.858,0,Rod,2886.5
7418.306,-1983.638,0,Rod,4488.0
7614.742,-1987.526,0,Rod,3847.5
8061.506,-2197.824,0,AC,4326.5
7245.144,2194.076,0,Rod,2941.5
7243.308,2349.202,0,Rod,2757.0
7245.468,2423.868,0,Rod,3367.5
7520.744,1405.362,0,BC,2090.5
7687.156,1202.0140000000001,0,Rod,3614.0
7610.8,1420.628,0,MG,3103.5
7905.516,1007.144,0,Rod,2699.0
8012.474,3574.582,0,Rod,1801.5
8278.354,809.682,0,Rod,1625.0
9022.086,809.828,0,MG,3161.0
2176.58,-190.804,0,Rod,2386.0
2208.332,9.288,0,Rod,4048.5
2219.116,-417.372,0,Rod,2157.5
2616.524,815.876,0,Rod,2381.0
2810.044,1017.442,0,Rod,2890.5
4314.48,1203.958,0,AC,3462.5
4417.226,1174.258,0,BC,5214.5
4609.882,1104.328,0,Rod,4253.0
4686.616,1003.688,0,BC,2470.5
4912.698,785.3820000000001,0,AC,5795.0
-736.604,1015.498,0,Cone,5442.5
33.858,1002.284,0,MG,3885.0
208.964,-1677.204,0,MG,5088.0
631.644,590.836,0,AC,1568.5
811.286,-1181.37,0,BC,6589.5
917.558,-970.948,0,BC,7247.0
933.9739999999999,-773.594,0,RGC,8857.0
985.436,-456.738,0,RGC,3839.5
977.2280000000001,-268.88800000000003,0,AC,2793.5
926.738,-7.867999999999995,0,RGC,1163.5
1011.286,-277.312,0,AC,4264.5
1015.876,-570.678,0,AC,6345.0
-279.634,4382.034,0,Rod,2922.0
-190.604,4266.906,0,MG,3068.0
12.474,4017.442,0,Rod,3791.5
1407.506,3789.864,0,AC,6632.5
1986.138,4211.016,0,Rod,920.5
2408.008,5515.938,0,AC,2525.5
2217.55,4467.338,0,RGC,3882.5
2415.12,5021.546,0,RGC,2107.5
2425.11,5282.134,0,AC,5581.0
2407.344,5538.996,0,AC,4788.0
4155.142,5997.1,0,Rod,2199.5
4248.06,5797.478,0,Rod,5477.0
4372.422,5611.7880000000005,0,Rod,4734.5
4581.656,5405.524,0,Rod,3178.0
4881.432,5198.234,0,Rod,1686.0
5208.64,5162.378,0,AC,4991.0
5609.936,5185.112,0,AC,7785.0
6581.926,5631.482,0,AC,2837.5
6966.806,6249.896,0,Rod,2943.0
6969.938,6917.504,0,AC,2853.0
7014.526,6803.364,0,BC,5620.5
7009.666,6307.082,0,MG,2504.0
1682.944,-5014.996,0,Rod,2575.0
1617.442,-4796.096,0,Rod,3134.0
2465.286,-3370.57,0,Rod,1961.0
2892.124,-3177.536,0,Rod,2993.0
3012.798,-3185.366,0,Rod,3713.0
3214.094,-3154.64,0,Rod,5391.0
3614.202,-3245.614,0,MG,4491.5
4010.692,-3485.736,0,AC,6889.5
4011.826,-3358.15,0,Rod,3770.5
4221.006,-3595.88,0,MG,6561.0
5759.03,-3443.238,0,Rod,2443.5
5795.48,-3174.62,0,Rod,2261.0
5817.334,-2979.912,0,Cone,1722.0
5851.516,-3799.066,0,Rod,2113.5
6012.42,-2865.918,0,AC,2663.0
6613.014,-2189.632,0,Rod,1773.5
8060.048,-2190.966,0,MG,2062.0
8411.394,-2381.802,0,Rod,2579.0
7245.306,2203.634,0,Rod,2078.5
7244.388,2323.552,0,Rod,3366.5
7406.804,2942.992,0,Rod,4516.5
7525.01,1401.096,0,Rod,1551.0
7692.88,1198.0720000000001,0,Rod,1718.0
7706.866,3415.822,0,Rod,5109.0
7810.152,3508.054,0,Rod,3875.5
7906.164,1002.716,0,Rod,1451.0
8016.362,3588.622,0,BC,5130.0
8010.206,3637.476,0,Rod,2705.0
9025.488,821.708,0,AC,5803.5
2176.634,-165.602,0,Rod,3573.5
2207.198,18.198,0,Rod,3296.0
2341.75,409.126,0,Rod,3328.5
2212.42,23.868,0,Rod,3913.0
2219.926,-406.626,0,Rod,2019.5
2410.854,382.08799999999997,0,AC,2739.0
3210.8,1258.698,0,Rod,2474.0
3424.57,1319.718,0,Rod,1688.0
4692.664,982.25,0,AC,6285.0
4914.696,792.726,0,MG,5498.5
4809.99,913.778,0,Rod,3706.5
5013.986,662.154,0,AC,3113.5
5100.872,550.66,0,Rod,3018.0
-732.716,1004.606,0,BC,2756.5
-737.522,1025.218,0,Rod,4520.0
-60.03200000000001,994.67,0,AC,6153.0
39.582,997.208,0,AC,4091.5
417.928,-1569.004,0,MG,5930.0
811.502,-1170.408,0,BC,5090.5
933.218,-784.232,0,RGC,9134.0
992.888,-484.548,0,AC,4136.0
933.812,-34.328,0,RGC,3730.0
1012.582,-246.478,0,AC,5807.5
1016.578,-447.342,0,AC,5610.5
-188.336,4271.172,0,AC,5066.0
414.634,3813.608,0,AC,4511.5
809.612,3652.488,0,Rod,5506.0
1991.16,4210.962,0,RGC,708.0
2408.332,5485.32,0,RGC,3741.5
2303.896,4619.494,0,RGC,2790.5
2223.166,4465.286,0,RGC,1866.0
4156.816,6002.392,0,Cone,2675.5
4251.408,5793.158,0,Rod,3001.5
4581.764,5399.854,0,Rod,2839.5
4607.884,5456.322,0,BC,5204.5
4885.158,5209.412,0,Rod,1535.5
5862.262,5219.494,0,RGC,11466.0
6014.256,5240.5,0,BC,3280.0
6269.498,5409.072,0,RGC,4656.0
6612.474,5631.158,0,Rod,3071.0
6985.328,6779.82,0,RGC,3297.5
6975.824,6912.374,0,AC,4338.0
7014.364,6747.366,0,BC,4735.5
7030.24,6416.416,0,AC,5885.5
1599.26,-4650.582,0,Rod,3104.0
1617.82,-4811.81,0,Rod,2779.5
2136.08,-3585.636,0,Rod,2704.5
3014.256,-3163.658,0,Rod,2582.5
3232.346,-3260.842,0,AC,1137.0
3213.932,-3146.54,0,Rod,3163.0
3613.014,-3253.282,0,BC,5025.0
4011.448,-3409.488,0,Rod,2797.0
4014.904,-3367.006,0,Rod,2168.0
4210.368,-3531.906,0,Rod,3974.0
4220.628,-3603.44,0,AC,5413.5
4398.72,-3814.726,0,MG,2945.0
4412.042,-3842.212,0,AC,4426.5
5802.554,-3627.956,0,Rod,3087.5
5757.518,-3433.788,0,Rod,1210.0
5774.69,-3289.516,0,Rod,2345.5
5819.548,-2988.39,0,Rod,2498.5
5810.8,-3167.762,0,Rod,4592.5
5809.882,-3635.624,0,Cone,4328.0
6011.826,-2859.546,0,AC,2088.0
6094.77,-2588.282,0,Cone,2021.0
6290.072,-2389.632,0,Rod,3624.5
6615.444,-2178.778,0,Cone,3486.5
7808.91,-2025.202,0,Rod,5148.0
7246.71,2189.702,0,Rod,1999.5
7244.28,2395.48,0,Rod,3415.0
7525.55,1406.604,0,Rod,2277.0
7693.15,1193.158,0,Rod,2771.5
7614.364,1414.796,0,BC,4179.5
7706.704,3421.168,0,Rod,2293.0
7809.774,3478.948,0,Rod,4105.0
8020.358,1014.202,0,AC,1719.0
8016.524,3579.064,0,BC,4474.0
8012.744,3619.332,0,Rod,2914.5
9012.906,767.0219999999999,0,Rod,2057.5
2178.632,-196.15,0,Rod,1914.0
2177.012,-176.564,0,Rod,1984.5
2340.076,413.5,0,Rod,1445.5
2212.852,37.206,0,Rod,1600.5
2619.764,811.394,0,Rod,2131.5
2814.256,1012.204,0,Rod,2484.5
3648.438,1269.282,0,AC,5919.0
4256.754,1219.44,0,AC,3786.0
4416.956,1246.98,0,Rod,5472.0
4611.718,1081.594,0,Rod,5740.0
4699.9,981.386,0,AC,2548.5
4921.176,799.206,0,BC,5494.5
5018.738,707.838,0,Rod,3106.5
5105.786,537.754,0,BC,4916.5
-588.876,1059.508,0,Rod,3620.5
43.2,1007.252,0,MG,3638.0
211.61,-1676.448,0,BC,4675.5
418.684,-1560.634,0,BC,3273.5
424.192,805.254,0,AC,3187.5
791.2139999999999,289.586,0,AC,2221.0
632.67,-1320.674,0,AC,2153.0
810.692,-1156.908,0,AC,2350.5
978.308,-279.688,0,RGC,3526.5
947.636,-81.686,0,AC,1546.0
870.524,243.14600000000002,0,BC,2961.0
1011.286,-238.486,0,AC,3840.5
-275.476,4406.388,0,Rod,3031.5
-389.146,4543.478,0,Rod,3359.5
-189.902,4324.47,0,AC,3980.5
211.34,3856.646,0,Rod,5294.0
417.55,3836.774,0,RGC,6038.5
610.044,3760.272,0,AC,5336.0
1209.072,3687.642,0,Rod,4073.0
1442.8220000000001,3840.176,0,AC,2934.0
2408.926,5540.508,0,AC,4107.0
4160.002,5992.456,0,Cone,4003.0
4252.218,5775.392,0,Rod,3196.5
4373.286,5603.742,0,Rod,2382.5
4888.344,5200.88,0,Rod,3799.5
5609.018,5077.652,0,Rod,2860.0
6014.742,5214.31,0,BC,4125.5
6274.574,5411.016,0,RGC,2056.5
6812.96,5987.056,0,Rod,2492.0
6986.3,6789.864,0,AC,9408.5
6976.526,6918.152,0,AC,4977.5
1601.5819999999999,-4680.444,0,Rod,1742.0
1686.238,-5008.084,0,Rod,2107.5
1618.09,-4806.032,0,Rod,2017.5
1922.958,-3991.144,0,Rod,4184.0
2210.962,-3512.466,0,Rod,5228.5
2474.196,-3364.036,0,Rod,2374.5
3014.634,-3169.976,0,Rod,2634.0
3245.306,-3216.778,0,AC,1627.5
3214.634,-3161.714,0,Rod,3992.5
3427.972,-3206.518,0,BC,5701.0
3809.288,-3296.752,0,Rod,2449.5
4016.362,-3360.04,0,Rod,2152.0
4400.394,-3801.658,0,BC,3509.5
4420.79,-3755.612,0,Rod,4572.5
5803.04,-3618.56,0,Rod,3240.0
5759.57,-3451.122,0,Rod,2520.0
5775.122,-3323.968,0,Rod,1275.0
5819.548,-2975.214,0,Rod,1877.0
6097.416,-2585.096,0,Rod,1730.5
6291.314,-2381.694,0,Rod,1514.5
7224.678,-1985.798,0,Rod,1007.5
7421.006,-1989.47,0,Cone,1434.5
7619.818,-1986.824,0,Rod,2483.0
8065.934,-2190.534,0,BC,4340.0
8528.412,-2632.708,0,AC,3691.0
8413.176,-2377.644,0,Rod,2132.5
8608.316,-2702.692,0,MG,4001.5
7247.466,2167.076,0,Rod,3325.0
7693.42,1202.9859999999999,0,Rod,2561.0
7813.5,3431.158,0,MG,8246.5
7911.942,1004.822,0,Rod,3336.0
8299.252,807.846,0,Rod,2508.5
8415.174,899.09,0,RGC,7355.0
9030.78,814.958,0,BC,4050.0
2178.686,-147.998,0,Rod,3196.0
2209.412,24.192,0,Rod,2520.0
2257.834,211.34,0,Rod,2217.0
2214.58,34.452,0,Rod,1787.5
2219.71,-412.134,0,Rod,1698.0
2411.178,234.29,0,AC,3629.5
3458.05,1324.902,0,Rod,2831.5
3421.276,1200.556,0,RGC,9834.0
4262.046,1217.226,0,AC,3037.0
4419.332,1167.562,0,BC,4613.5
4420.466,1241.202,0,Rod,3985.0
4611.178,1069.12,0,MG,2942.0
4715.074,984.032,0,BC,4408.5
4921.392,788.946,0,BC,4665.5
4812.852,891.638,0,AC,6205.0
5021.006,659.994,0,Rod,4529.0
-730.556,998.612,0,AC,3712.5
-588.768,1052.11,0,Rod,3145.5
-485.25,981.71,0,AC,4622.5
-38.97200000000001,991.808,0,RGC,5237.5
42.66,1000.34,0,AC,2676.0
12.852,1036.666,0,Rod,4061.5
213.716,-1668.726,0,AC,6145.0
420.79,-1552.75,0,AC,2849.5
425.488,792.456,0,AC,4067.5
634.29,587.164,0,AC,1646.0
793.428,389.648,0,BC,2284.5
633.912,-1384.556,0,BC,3118.0
812.852,-1150.536,0,AC,4212.5
916.1,-963.928,0,AC,4796.0
979.658,-416.94,0,AC,5343.5
977.606,-244.588,0,AC,1889.5
869.606,359.354,0,Rod,664.5
1018.414,-24.01400000000001,0,Rod,648.5
1013.176,-257.16999999999996,0,AC,6416.5
1017.28,-577.914,0,MG,3695.5
-385.096,4554.818,0,Rod,7591.0
-188.93,4260.156,0,BC,4097.5
-184.178,4184.464,0,Rod,4479.0
16.578,4041.094,0,Rod,6403.5
2209.18,4377.66,0,MG,3499.0
2412.744,4589.702,0,Rod,4814.0
2418.9,5082.998,0,MG,2677.0
2410.314,5487.804,0,RGC,3198.0
4161.73,5998.882,0,Rod,3734.0
4252.002,5808.278,0,Rod,2353.0
4377.66,5607.198,0,Rod,4154.5
4588.352,5398.234,0,Cone,3108.0
4890.288,5208.332,0,Rod,2855.0
5018.09,5238.88,0,MG,3946.5
5610.368,5114.21,0,Rod,4817.5
6019.386,5227.432,0,MG,4115.0
6289.748,5427.27,0,AC,4626.0
6588.514,5627.81,0,BC,3062.5
6613.014,5613.122,0,Rod,3743.0
6922.04,6011.07,0,BC,5030.5
6997.316,6755.844,0,AC,14559.0
6976.31,6924.578,0,AC,3704.0
7013.446,6792.132,0,AC,2937.5
7033.588,6410.368,0,BC,5180.0
1603.04,-4684.872,0,Rod,1676.5
1618.252,-4801.226,0,Rod,1332.5
1996.398,-3786.014,0,Rod,3085.5
2016.146,-3775.97,0,Rod,3251.5
2137.376,-3580.074,0,Rod,1147.5
2483.538,-3359.122,0,Rod,1601.0
2614.364,-3273.208,0,Rod,4164.5
3615.336,-3233.41,0,Rod,4869.5
3809.288,-3268.618,0,Rod,2662.0
4012.582,-3401.442,0,Rod,3584.0
4016.092,-3385.69,0,Rod,1650.0
4211.718,-3538.332,0,Cone,2682.0
4227.648,-3613.808,0,AC,3373.5
4416.632,-3817.75,0,Rod,4174.0
4422.248,-3767.438,0,Rod,4526.5
5805.956,-3602.198,0,Rod,5149.5
5758.976,-3464.946,0,Rod,2308.5
5775.392,-3295.024,0,Rod,1272.5
5796.506,-3189.092,0,Cone,1873.0
5809.018,-3174.728,0,Rod,1414.0
6013.554,-2834.544,0,AC,1326.5
6097.794,-2579.966,0,Rod,1935.0
6233.858,-2633.95,0,RGC,1396.5
6616.956,-2187.688,0,Rod,2095.0
7422.68,-1982.666,0,Rod,2983.5
7409.342,-2070.13,0,AC,4496.0
8065.664,-2198.688,0,AC,1974.0
8008.154,-2115.706,0,Rod,2810.0
8529.222,-2590.21,0,BC,2054.5
8416.092,-2387.094,0,Rod,2789.5
7248.006,2176.148,0,Rod,3584.0
7244.334,2258.212,0,Rod,3024.0
7534.946,3215.174,0,Rod,4411.0
7696.336,1207.684,0,Rod,1765.0
7616.956,1420.682,0,AC,4242.0
7609.828,3311.294,0,Rod,2459.0
7711.834,3410.908,0,Rod,3287.5
7811.016,3495.85,0,Rod,5205.5
7912.266,998.936,0,Rod,1707.5
8014.634,3634.182,0,Rod,2996.0
8304.436,810.006,0,Rod,2391.0
8415.552,849.302,0,AC,4939.5
9032.346,849.896,0,AC,4395.5
2181.386,-205.87,0,Rod,2036.5
2178.902,-131.042,0,Rod,3124.0
2344.342,421.492,0,Rod,1899.5
2257.186,215.336,0,Rod,1836.0
2221.33,-393.882,0,Rod,2230.5
2412.42,254.972,0,AC,4207.0
2452.65,617.064,0,Rod,1762.5
2620.736,821.006,0,Rod,2130.5
2815.012,1018.306,0,Rod,1853.5
3429.376,1195.858,0,RGC,9558.5
4263.936,1225.056,0,BC,4366.5
4610.53,1110.376,0,Rod,2428.0
4714.696,972.3679999999999,0,BC,4818.5
4921.878,780.684,0,HC,5619.0
4813.716,985.058,0,Rod,5817.0
5021.708,665.394,0,Rod,3708.0
-464.46000000000004,983.2760000000001,0,AC,3566.0
-16.616000000000014,986.7860000000001,0,RGC,3433.0
46.386,994.346,0,AC,3432.0
208.856,963.512,0,Rod,2009.0
366.104,-1588.12,0,MG,4117.0
211.07,-1690.758,0,Rod,2027.0
410.476,-1626.336,0,Rod,3211.0
421.816,-1576.294,0,Rod,4148.0
427.216,801.744,0,BC,3476.0
635.802,595.4259999999999,0,AC,3084.0
637.962,-1378.94,0,BC,5182.5
813.068,-1163.28,0,BC,2620.0
966.266,-645.236,0,AC,4463.0
984.572,-386.824,0,RGC,2730.5
959.516,-147.35,0,AC,1648.5
1019.386,-59.762,0,Rod,908.0
1014.418,-222.556,0,AC,6523.0
1017.064,-563.766,0,AC,3339.0
1007.83,-614.24,0,AC,5947.5
-396.852,4562.756,0,Rod,2655.5
-386.986,4537.7,0,Rod,3402.5
-187.688,4253.838,0,BC,5154.0
212.636,3850.814,0,Rod,2530.5
609.936,3775.77,0,Rod,3974.0
810.26,3694.716,0,Rod,5026.5
1766.05,4007.992,0,RGC,3488.0
1994.076,4213.446,0,RGC,1368.0
2408.872,5534.406,0,AC,2128.0
2310.052,4617.01,0,RGC,8986.5
2227.756,4488.182,0,RGC,3386.5
2408.802,4867.824,0,AC,4240.0
2420.034,5147.744,0,RGC,4296.5
4163.836,5986.57,0,Rod,2973.5
4207.452,5923.174,0,Cone,7380.0
4254.162,5787.758,0,Rod,3845.5
4377.822,5599.476,0,Rod,3493.5
4587.866,5404.444,0,Cone,2526.0
4408.802,5575.284,0,Rod,2821.5
4610.476,5377.876,0,Rod,4246.5
4894.068,5202.932,0,Rod,3435.5
5024.624,5216.308,0,BC,7431.5
5466.15,4982.088,0,Cone,15621.0
6018.792,5234.182,0,AC,3058.5
6613.878,5626.676,0,Rod,2769.0
6609.504,5598.558,0,Rod,1103.0
6998.936,6732.516,0,RGC,7950.5
6979.118,6998.072,0,AC,4768.5
7014.904,7028.458,0,Rod,3150.0
7015.174,6752.928,0,AC,2401.5
7033.858,6425.056,0,AC,3629.0
1602.392,-4656.144,0,Rod,1942.0
1687.804,-5019.856,0,Rod,3062.5
1622.032,-4820.018,0,Rod,2792.5
1804.93,-4388.606,0,AC,6905.5
2016.47,-3755.774,0,Rod,3954.0
2141.21,-3574.566,0,Rod,2202.0
2613.77,-3279.688,0,Rod,1658.5
2898.712,-3182.288,0,Rod,3058.0
3017.064,-3178.94,0,Rod,2780.5
3614.904,-3263.11,0,MG,5248.5
3811.556,-3324.4,0,BC,6062.0
4013.932,-3413.862,0,Rod,2599.5
4213.338,-3581.424,0,BC,4166.0
4415.066,-3823.852,0,Rod,2498.5
4423.166,-3790.604,0,Rod,5233.0
5761.298,-3439.674,0,Cone,3431.0
5775.932,-3284.872,0,Rod,1501.5
5967.724,-2786.5,0,Cone,4092.0
5809.072,-3621.314,0,Rod,3152.5
6015.984,-2846.1,0,BC,3086.5
6293.96,-2385.852,0,Rod,2810.0
7008.208,-2093.782,0,BC,5207.0
7228.782,-1986.554,0,Rod,2886.5
8069.876,-2199.552,0,AC,3123.5
8529.654,-2595.016,0,AC,3954.0
7539.806,3221.654,0,Rod,4481.0
7420.304,3014.418,0,Rod,1581.5
7412.312,2784.896,0,AC,3200.5
7528.79,1410.438,0,Cone,2843.5
7697.902,1197.046,0,Rod,2351.5
7811.178,3485.428,0,Rod,2477.0
7915.182,1009.79,0,Rod,1868.0
8008.964,934.838,0,Rod,2067.0
8014.256,3612.744,0,Rod,2501.5
8307.73,805.794,0,Rod,2790.0
8416.848,840.392,0,MG,6095.5
9036.018,820.844,0,AC,5245.0
9015.444,779.982,0,Rod,3010.0
2178.362,-160.094,0,Rod,1596.5
2345.368,417.82,0,Rod,2002.0
2216.362,40.608,0,Rod,2749.0
2222.194,-421.962,0,Rod,1891.5
2412.582,244.388,0,RGC,3057.5
2455.566,611.07,0,Rod,3527.0
2817.496,1021.762,0,Rod,2374.5
3012.42,1140.13,0,Rod,2047.5
3431.158,1184.356,0,RGC,7976.0
3655.458,1282.566,0,BC,3908.0
4425.704,1247.466,0,Rod,3957.0
4715.884,964.268,0,AC,4874.5
4926.036,794.346,0,BC,4817.5
-586.338,1069.174,0,Rod,4024.0
-389.524,1061.02,0,Rod,3406.0
209.882,972.746,0,Rod,1916.5
364.106,799.746,0,RGC,11128.5
368.966,-1579.912,0,AC,4473.0
213.392,-1696.536,0,Rod,5735.0
410.908,-1600.632,0,Rod,2567.0
424.57,-1589.362,0,Rod,5250.5
430.672,791.538,0,AC,2736.0
408.856,853.244,0,Rod,2695.5
636.72,589.0,0,BC,1997.5
817.928,-1144.326,0,MG,6721.5
918.854,-979.966,0,MG,3661.5
971.1800000000001,-790.442,0,AC,5061.5
959.732,-88.112,0,RGC,1658.0
1014.58,-232.38400000000001,0,AC,4163.0
1018.144,-422.826,0,AC,5378.5
-392.748,4561.838,0,Rod,1863.0
-383.098,4562.972,0,Rod,6072.5
-180.02,4202.662,0,Rod,2160.0
16.848,4074.79,0,AC,5424.0
214.63400000000001,3896.39,0,Rod,4595.0
611.88,3694.662,0,Rod,3933.0
810.692,3665.988,0,Rod,3897.5
1010.422,3643.632,0,Rod,2431.0
1447.952,3841.904,0,AC,2017.0
1828.674,4040.338,0,RGC,3828.0
2309.188,4656.43,0,RGC,5221.0
2228.62,4411.124,0,AC,2561.0
2210.314,4384.41,0,AC,4106.5
2416.848,4604.876,0,Cone,3222.0
2420.142,5073.062,0,AC,3200.5
2427.972,5296.12,0,AC,2328.0
4163.566,5973.61,0,Rod,3092.5
4255.566,5780.036,0,Cone,4064.5
4377.714,5593.536,0,Rod,1629.0
4590.188,5393.482,0,Rod,4387.5
4411.34,5563.458,0,Cone,5479.5
4411.232,5641.202,0,MG,3212.0
4896.336,5196.182,0,Rod,3116.5
5023.976,5225.596,0,BC,4122.5
5209.612,5127.386,0,Rod,3235.5
5410.8,5147.312,0,AC,4688.5
5611.826,5105.462,0,Rod,3291.0
6019.764,5219.17,0,BC,2005.0
6292.88,5418.522,0,AC,3721.0
6208.262,5231.536,0,Rod,3652.0
6502.924,5432.022,0,Rod,2965.0
6589.756,5653.136,0,AC,2218.5
6611.448,5602.284,0,Rod,2988.5
6817.28,5917.342,0,AC,6115.0
7001.042,6704.274,0,AC,17792.5
7018.414,6782.844,0,MG,2873.0
7034.182,6584.302,0,AC,3316.5
7011.61,6280.838,0,AC,1957.0
1603.364,-4662.4619999999995,0,Rod,3125.5
1688.344,-5025.526,0,Rod,3238.5
1621.168,-4813.106,0,Rod,2295.0
1925.118,-3983.53,0,Rod,3712.0
2012.258,-3919.918,0,MG,3632.0
2142.236,-3580.29,0,AC,3302.5
2212.69,-3635.246,0,AC,5409.0
2614.742,-3262.408,0,Rod,2352.5
3018.522,-3171.488,0,Rod,2861.0
3041.094,-3230.278,0,AC,3543.5
4015.822,-3445.398,0,MG,4167.5
4017.874,-3378.238,0,Rod,2793.0
4212.042,-3544.002,0,Rod,2938.5
4229.052,-3602.1440000000002,0,MG,6363.5
4408.386,-3831.574,0,RGC,4380.5
4423.166,-3760.256,0,Rod,4534.5
