x,y,z,type,volume
8440.77,-2193.774,0,Rod,1813.0
8410.53,736.296,0,Rod,3783.5
8613.878,682.35,0,BC,6176.5
2217.604,-718.784,0,Rod,1390.5
2233.102,-809.542,0,Rod,2398.0
2369.128,-1004.412,0,Cone,1909.0
2502.06,-1192.478,0,Rod,1620.0
2424.138,-955.612,0,AC,2252.5
3087.48,-1592.964,0,Cone,2552.5
3211.772,-1551.778,0,BC,3606.5
3418.63,-1589.362,0,MG,4506.5
3810.368,-1569.166,0,AC,6111.5
4013.824,-1614.51,0,Rod,2091.5
4011.988,-1550.536,0,MG,2643.5
4412.366,-1340.816,0,AC,4110.5
5033.588,-373.216,0,RGC,5604.5
5012.204,-433.19399999999996,0,RGC,5199.0
5009.504,-720.188,0,BC,6352.0
-371.812,-2737.954,0,Rod,1757.0
-204.25,-34.43600000000001,0,RGC,3101.0
-185.474,116.964,0,Rod,5186.0
-181.208,0.7719999999999914,0,BC,3521.5
221.762,-203.92600000000002,0,BC,4157.5
388.946,-2387.634,0,MG,3133.0
248.006,-2529.584,0,AC,2731.5
216.038,-2626.282,0,Rod,3636.0
411.772,-2439.674,0,Rod,2147.0
412.204,-2381.208,0,BC,5479.0
535.972,-2136.928,0,RGC,1034.5
487.21,-619.37,0,AC,2571.5
410.638,-428.76599999999996,0,AC,5064.0
676.41,-822.934,0,BC,2255.5
729.114,-1023.15,0,AC,2117.0
748.392,-1294.484,0,RGC,2400.5
613.77,-2126.56,0,AC,2383.5
809.126,-1512.088,0,MG,4045.5
809.558,-1223.204,0,Rod,2278.0
-187.202,3827.486,0,Rod,2431.0
105.57,3404.714,0,Rod,3990.0
20.682,3622.248,0,MG,3432.5
211.124,3313.832,0,Rod,2955.5
345.206,3210.384,0,Rod,2245.5
860.21,3218.144,0,AC,1820.5
1008.316,3149.148,0,BC,5528.5
1232.454,3210.152,0,AC,3721.0
1411.448,3154.062,0,Rod,2748.0
1608.64,3350.93,0,AC,2739.5
1813.5,3421.978,0,Rod,3197.5
2015.012,3695.148,0,MG,5311.5
2343.532,4619.656,0,RGC,12182.0
2310.16,4425.272,0,AC,6137.5
2260.156,4261.56,0,RGC,9026.0
2210.044,3970.262,0,AC,4171.5
2213.878,3781.062,0,Rod,4094.0
2414.202,4183.384,0,Rod,4357.0
2418.522,4333.38,0,Rod,1079.0
2410.854,4425.92,0,Rod,1617.5
4265.61,4748.014,0,Rod,1640.0
4410.368,4431.806,0,Rod,3264.5
5812.204,3626.028,0,Rod,3925.0
6241.472,3825.542,0,AC,5259.5
6612.42,4025.866,0,Rod,3191.5
6809.504,4294.122,0,AC,4609.5
7018.846,5233.048,0,Rod,3348.0
7011.988,5080.73,0,MG,4788.5
-445.884,-4699.02,0,BC,5300.5
-358.04200000000003,-4586.068,0,BC,3273.0
-150.32,-4373.702,0,Rod,3145.0
1101.79,-3980.182,0,BC,2395.0
1207.668,-4094.646,0,BC,5605.0
1784.896,-4416.454,0,AC,4442.0
2215.984,-4786.284,0,Rod,3591.0
4480.622,-5116.246,0,Rod,2542.0
4498.982,-4987.58,0,Rod,2915.0
4811.232,-4481.146,0,Rod,3201.5
5209.45,-3977.32,0,Rod,2712.5
5409.504,-3882.712,0,Rod,3171.0
5607.884,-3877.042,0,MG,4010.5
5651.03,-3787.364,0,Rod,2260.0
5813.014,-3784.826,0,Rod,3350.0
5810.746,-3814.78,0,Rod,1730.0
6008.802,-3838.972,0,AC,4097.0
6034.128,-3750.104,0,Rod,3777.5
6214.742,-3767.384,0,Cone,3972.0
6210.584,-3834.058,0,BC,2591.5
6810.908,-4073.802,0,BC,3136.5
7013.716,-4158.15,0,Cone,2260.5
7267.824,-4827.362,0,AC,6009.0
7291.368,-177.428,0,Cone,2386.0
7609.126,363.404,0,Rod,3656.5
7664.206,413.014,0,Rod,3160.0
8445.846,-2195.718,0,Rod,1470.0
8411.394,684.51,0,BC,3532.5
2270.848,-503.718,0,BC,3265.5
2219.656,-740.276,0,Rod,1798.0
2236.882,-816.4,0,Rod,2683.5
2370.694,-998.5260000000001,0,Cone,2217.0
2507.028,-1195.286,0,Rod,3575.5
2424.192,-963.712,0,AC,2807.5
2627.648,-1191.144,0,AC,3479.5
2810.422,-1384.178,0,Rod,2776.5
3208.532,-1636.218,0,Rod,4662.5
3212.69,-1540.006,0,AC,7453.5
3810.692,-1576.132,0,MG,2461.0
4019.764,-1621.422,0,Rod,2506.5
4014.796,-1544.11,0,MG,3840.0
4259.4,-1353.29,0,RGC,2530.5
4409.72,-1463.1100000000001,0,Rod,3986.0
4413.986,-1368.626,0,BC,4801.0
4612.798,-1219.586,0,AC,4364.5
5074.412,-106.958,0,MG,4863.0
-367.762,-2735.902,0,Rod,3420.0
-184.61,109.026,0,Rod,2442.5
-177.968,-77.042,0,RGC,2137.5
10.422,-67.214,0,BC,5377.0
224.03,-141.41,0,Rod,2260.0
248.762,-2533.796,0,BC,2052.5
222.41,-2618.83,0,Rod,4746.0
412.852,-2485.628,0,Rod,2455.0
412.636,-2270.022,0,RGC,6662.0
497.146,-624.176,0,AC,2116.0
411.718,-417.264,0,AC,3742.5
611.178,-531.528,0,Rod,3231.5
676.626,-830.764,0,MG,3784.5
729.33,-1012.35,0,AC,3124.5
720.42,-1792.208,0,RGC,918.0
613.824,-2152.48,0,BC,3029.0
811.502,-1442.32,0,AC,4911.5
811.718,-1213.97,0,Rod,1896.5
-349.186,4199.746,0,Rod,4268.0
-359.446,4302.006,0,Rod,2647.5
-186.824,3821.6,0,Rod,2548.5
-189.308,3773.016,0,Rod,3895.5
105.03,3397.64,0,Rod,4118.5
23.652,3639.042,0,AC,2261.5
211.232,3326.36,0,Rod,2361.5
349.472,3209.196,0,Rod,1260.5
416.794,3325.118,0,RGC,2558.5
809.126,3153.468,0,AC,3511.0
1009.504,3073.44,0,Rod,3560.0
1411.934,3247.466,0,BC,4946.5
1414.202,3146.88,0,Rod,2564.5
1609.504,3333.272,0,BC,3206.5
1815.174,3416.632,0,Rod,1875.0
2017.496,3673.602,0,BC,3410.5
2348.392,4638.124,0,AC,11879.5
2312.536,4417.928,0,AC,6326.0
2273.926,4289.91,0,RGC,4186.5
2213.554,3958.976,0,MG,3194.5
2215.066,3774.366,0,Rod,2860.0
2415.336,4156.6,0,Rod,3054.0
2411.124,4523.282,0,Rod,1763.5
4315.668,4599.206,0,Rod,2199.5
4410.854,4542.398,0,AC,3580.5
4610.908,4275.546,0,RGC,7572.5
4672.36,4001.312,0,Rod,2775.0
5416.686,3626.73,0,Cone,3174.0
5518.584,3605.794,0,Rod,2820.5
5611.286,3630.888,0,Rod,2463.5
5813.338,3651.408,0,Rod,2930.0
6013.23,3686.67,0,Rod,6188.5
6212.906,3720.15,0,Cone,3750.5
6612.312,4014.31,0,Rod,2392.5
6848.924,4413.23,0,AC,4463.5
7018.684,5255.404,0,Rod,3453.5
7013.014,5074.196,0,MG,3732.0
7009.018,4938.564,0,AC,5722.5
-391.792,-4659.276,0,MG,4557.0
-354.424,-4549.078,0,Rod,1810.5
209.72,-4129.476,0,Rod,3243.5
608.154,-4106.094,0,AC,6265.5
811.232,-4054.038,0,BC,3916.0
885.428,-3954.91,0,Rod,4208.5
1008.154,-4077.042,0,AC,5653.0
1483.268,-4202.576,0,RGC,7511.0
1811.718,-4461.652,0,AC,1474.0
1950.444,-4605.978,0,RGC,5369.5
2007.884,-4613.052,0,BC,4054.5
2224.084,-4786.824,0,Rod,1706.0
2213.878,-5012.188,0,AC,3442.0
4485.59,-5271.426,0,Rod,1962.5
4481.162,-5097.238,0,Rod,2755.5
4743.586,-4583.908,0,BC,4695.0
4612.15,-4789.902,0,BC,6998.0
4811.934,-4469.968,0,BC,4942.5
5413.5,-4032.924,0,RGC,1629.0
5812.204,-3838.0,0,MG,1890.0
6010.746,-3834.598,0,BC,1825.0
6035.748,-3764.792,0,Rod,1370.5
6217.658,-3773.486,0,Rod,2484.0
6615.174,-3949.942,0,BC,2584.5
7015.228,-4148.592,0,Rod,4937.5
7239.636,-4625.58,0,BC,2882.0
7292.556,-171.488,0,Rod,3327.0
7471.064,209.828,0,Rod,2600.5
7416.308,-1172.244,0,AC,2602.5
7407.236,-1227.578,0,BC,3712.5
7609.342,355.78999999999996,0,Rod,3223.0
7667.824,422.086,0,Rod,3860.5
8015.606,589.54,0,BC,4325.0
8011.448,644.982,0,Rod,3985.0
8212.258,670.2,0,Rod,4195.5
8617.928,705.7860000000001,0,Rod,3361.0
8635.316,-2197.824,0,Rod,1337.0
2219.71,-695.8340000000001,0,Rod,2534.0
2238.61,-826.39,0,Cone,2058.5
2371.126,-992.64,0,Cone,2655.5
2512.104,-1191.992,0,Rod,2924.5
2810.854,-1351.778,0,AC,2807.0
3104.706,-1593.666,0,Cone,3525.5
3211.07,-1627.956,0,Rod,2858.0
3423.166,-1575.646,0,AC,4662.0
3812.636,-1579.156,0,MG,1687.0
4020.358,-1625.958,0,Rod,2508.0
4287.048,-1352.264,0,AC,7047.5
4639.906,-1120.944,0,RGC,3233.0
4613.446,-1338.062,0,Rod,2649.0
5074.952,-123.374,0,BC,4855.0
-699.56,130.626,0,Rod,10703.5
-366.682,-2723.374,0,MG,3103.0
-193.504,-58.358000000000004,0,AC,5760.0
-181.694,131.652,0,Rod,3918.0
-168.302,-81.794,0,RGC,5655.0
-190.928,-2729.098,0,Rod,3211.0
9.288,-2689.408,0,Rod,3356.5
9.558,-83.306,0,MG,3087.0
227.432,-208.354,0,AC,1970.5
395.858,-2368.788,0,AC,2531.0
250.058,-2548.376,0,Rod,2214.5
412.528,-2352.102,0,MG,5729.5
411.556,-403.38599999999997,0,BC,5952.5
612.096,-585.636,0,Rod,2140.5
677.49,-816.616,0,HC,2985.0
729.492,-1030.926,0,AC,3064.5
785.058,-1247.342,0,AC,2191.5
615.282,-2120.944,0,AC,2625.0
810.314,-1459.6,0,AC,2108.5
-208.624,3796.29,0,Rod,2694.5
-359.554,4265.124,0,Rod,1897.0
-185.798,3900.71,0,BC,2379.5
-190.172,3792.618,0,Cone,5907.5
-73.262,3607.09,0,Rod,4477.5
110.754,3402.77,0,Cone,3733.0
24.732,3612.636,0,BC,2460.0
210.638,3319.988,0,Rod,3516.0
353.36,3206.28,0,Rod,3165.0
411.07,3176.526,0,Rod,1818.5
418.63,3267.986,0,AC,2780.5
1009.828,3167.994,0,AC,5627.0
1237.206,3215.714,0,AC,3283.0
1414.958,3151.956,0,Rod,1287.5
1610.854,3280.028,0,Rod,2632.5
1896.012,3654.108,0,RGC,1105.0
1817.064,3494.878,0,AC,4231.0
2018.576,3679.704,0,BC,3903.0
2144.882,3817.55,0,AC,3175.5
2313.292,4455.296,0,AC,4458.5
2275.222,4296.39,0,AC,4356.5
2285.752,4073.224,0,BC,1457.5
2213.338,3932.516,0,BC,3502.5
2218.036,3768.318,0,Rod,3745.5
2416.092,4189.162,0,Rod,3908.0
2423.76,4247.682,0,Rod,3104.0
4320.42,4602.932,0,Cone,4925.0
4510.754,4201.582,0,Rod,2078.5
4611.07,4229.214,0,Rod,5000.0
4674.25,3996.182,0,Rod,2573.0
4808.532,3983.06,0,AC,3253.0
5416.632,3614.472,0,Cone,2262.5
5524.74,3603.256,0,Rod,1945.5
5611.07,3637.098,0,Rod,3871.0
5816.146,3661.236,0,Rod,1869.5
6013.122,3674.142,0,Rod,3927.5
6241.958,3817.118,0,MG,3762.5
6214.742,3755.088,0,Rod,2998.5
6612.906,4071.55,0,HC,4659.5
6813.014,4156.276,0,Rod,2187.5
6849.95,4523.876,0,AC,2273.5
7013.5,5041.958,0,BC,6745.5
7009.072,4862.532,0,MG,4271.0
-390.334,-4676.934,0,AC,5014.5
-354.20799999999997,-4579.048,0,BC,5889.0
425.218,-4210.514,0,RGC,6197.0
811.772,-4045.992,0,BC,6797.0
1491.152,-4211.54,0,AC,7497.5
1796.722,-4421.854,0,RGC,4002.5
1809.396,-4386.716,0,AC,3648.0
1814.85,-4454.74,0,AC,4060.5
4481.702,-5052.04,0,Rod,2361.0
4500.062,-4968.086,0,Cone,2703.5
4651.246,-5582.288,0,BC,4477.0
5211.178,-3983.152,0,Rod,2824.0
5410.638,-3861.22,0,Rod,2421.5
5656.484,-3790.82,0,Cone,3195.0
5813.068,-3844.588,0,BC,3504.5
6037.692,-3755.612,0,Rod,2232.0
6218.144,-3761.282,0,Rod,2381.5
6212.366,-3842.158,0,AC,3669.0
6627.81,-4011.594,0,RGC,7523.0
7019.278,-4184.394,0,Rod,1520.0
7300.548,-5025.58,0,AC,4215.0
7239.96,-4595.394,0,MG,5135.0
7609.504,241.742,0,BC,3127.5
7668.364,414.472,0,Rod,2608.0
8011.988,620.52,0,Rod,3210.5
8212.582,686.184,0,Rod,2461.0
8450.004,-2197.77,0,Rod,2446.0
8412.744,678.84,0,AC,4546.0
8619.494,695.796,0,Rod,9746.0
8639.906,-2198.256,0,Rod,1866.5
2221.06,-721.484,0,Cone,3898.5
2239.366,-809.9739999999999,0,Rod,3294.5
2371.99,-1007.598,0,Cone,1306.0
2515.722,-1200.092,0,Cone,1874.5
2811.178,-1359.554,0,MG,3755.5
3211.394,-1607.976,0,Rod,2655.5
3213.932,-1531.204,0,AC,1753.5
3428.296,-1585.15,0,BC,4789.5
3408.694,-1644.426,0,Rod,2753.5
3641.04,-1587.472,0,AC,3048.5
4024.732,-1614.78,0,Rod,1271.5
4016.578,-1538.062,0,AC,4390.5
4288.614,-1340.708,0,AC,3137.0
4413.608,-1414.24,0,Rod,2560.5
4417.874,-1360.85,0,BC,4831.0
4644.82,-1120.512,0,AC,3382.5
4613.878,-1332.122,0,Rod,2755.5
4969.56,-789.794,0,BC,6858.0
5075.492,-115.382,0,BC,2738.5
5012.852,-701.72,0,AC,5409.0
-591.036,147.204,0,Rod,4189.0
-361.282,-2750.482,0,Rod,2033.0
-174.89,42.174,0,Rod,3393.5
-166.52,-5.3840000000000146,0,BC,3852.0
-189.254,-2672.884,0,AC,3297.5
109.62,-2593.628,0,RGC,11136.5
12.69,-74.558,0,BC,2960.5
403.31,-2377.05,0,BC,6483.5
253.73,-2531.15,0,MG,2967.0
415.552,-2424.5,0,Rod,3218.0
413.662,-2376.348,0,BC,2799.0
412.42,-438.972,0,AC,6811.0
612.744,-525.642,0,Rod,2648.0
609.18,-697.13,0,BC,2556.0
731.76,-990.858,0,BC,3833.0
791.646,-1264.892,0,AC,2066.5
773.0699999999999,-1802.3600000000001,0,BC,923.5
811.124,-1453.606,0,AC,2377.5
812.474,-1230.062,0,Rod,1927.0
-207.814,3807.09,0,Rod,3667.0
-295.132,3996.668,0,Rod,2211.5
-346.162,4195.48,0,Rod,3574.0
-358.69,4344.2880000000005,0,Rod,6079.0
-183.692,3848.006,0,Rod,1906.0
-189.308,3782.196,0,Rod,4113.0
-71.156,3599.152,0,Rod,2503.0
112.86,3392.942,0,Rod,2607.5
211.88,3350.444,0,Rod,2674.5
359.51599999999996,3199.908,0,Rod,3241.5
418.738,3259.184,0,MG,5529.0
610.962,3122.31,0,Rod,2892.5
937.9159999999999,3211.394,0,AC,4634.0
1014.958,3228.728,0,RGC,5813.5
1009.882,3142.938,0,BC,2637.5
1238.286,3207.452,0,AC,3943.0
1412.15,3327.926,0,AC,4621.5
1611.34,3286.724,0,Rod,2742.0
1817.928,3486.022,0,BC,5986.0
2019.872,3701.466,0,BC,4309.0
2146.556,3822.356,0,AC,2777.5
2314.858,4448.006,0,RGC,6847.0
2279.488,4311.24,0,RGC,8640.5
2298.388,4112.212,0,BC,3211.0
2214.472,3944.558,0,BC,4962.0
2218.846,3785.112,0,Rod,2747.0
2416.848,4172.854,0,Rod,3280.0
2427.594,4218.684,0,Rod,3116.5
2414.148,4447.898,0,Rod,1628.5
4511.132,4207.414,0,Rod,3153.5
4409.666,4368.048,0,Rod,3371.0
4413.122,4461.128,0,Rod,5870.5
4613.824,4221.276,0,AC,4647.5
4679.272,3988.946,0,Cone,2694.5
5532.408,3605.146,0,Rod,4523.5
5818.36,3657.132,0,Rod,3712.0
6015.39,3652.488,0,Rod,3625.5
6612.474,4101.466,0,MG,5006.0
6813.446,4175.284,0,Rod,2470.0
6810.098,4229.106,0,Rod,3148.5
6852.002,4529.708,0,AC,5165.5
7024.408,5261.722,0,Rod,3172.5
7014.742,5061.398,0,MG,5828.0
-442.644,-4721.376,0,MG,5993.5
-389.794,-4624.77,0,BC,7252.0
10.692,-4307.174,0,AC,4498.0
212.636,-4120.404,0,Rod,1617.5
814.418,-4020.882,0,Rod,3041.0
1133.326,-3987.58,0,Rod,2033.5
1493.312,-4200.524,0,RGC,7033.0
1810.26,-4267.592,0,Rod,4239.0
1815.552,-4471.156,0,RGC,7415.5
2009.396,-4595.88,0,BC,6290.5
2218.738,-5022.394,0,MG,2579.5
4522.31,-5433.086,0,Rod,3278.5
4487.372,-5263.11,0,Rod,2817.0
4482.458,-5103.286,0,Rod,1997.0
4500.386,-4983.368,0,Rod,2376.0
4878.678,-4371.974,0,Rod,3515.0
5009.45,-4123.536,0,Rod,3436.0
5212.798,-3987.202,0,Rod,3442.0
5411.124,-3969.922,0,AC,2568.5
5608.1,-3896.482,0,AC,3146.0
5656.916,-3784.502,0,Cone,2537.0
5815.606,-3772.622,0,Rod,3067.0
5812.852,-3850.744,0,BC,2422.0
6012.15,-3816.13,0,BC,3583.5
6039.204,-3747.134,0,Cone,2408.5
6212.744,-3849.3940000000002,0,AC,3192.0
6619.008,-3955.288,0,BC,2736.5
6629.916,-4018.236,0,RGC,1938.5
7021.006,-4144.974,0,Rod,1604.5
7012.744,-4216.994,0,Rod,2882.0
7242.282,-4635.624,0,AC,1430.5
7296.39,-1203.548,0,Cone,2643.5
7476.68,220.952,0,Rod,2182.0
7428.404,128.466,0,Rod,2647.5
7511.726,-1594.908,0,Rod,3565.5
7609.612,333.488,0,Rod,4190.0
7669.12,427.108,0,Rod,2157.5
7810.854,532.246,0,Rod,3730.5
8022.572,589.162,0,BC,5518.0
8014.742,636.342,0,Rod,5261.0
8214.472,692.448,0,Rod,3232.0
8462.424,-2197.392,0,Rod,2800.0
8413.176,726.144,0,Rod,4193.5
8620.628,687.48,0,MG,4206.5
8643.038,-2193.936,0,Rod,1840.0
2282.242,-509.064,0,Rod,4316.0
2220.952,-783.26,0,Rod,1973.5
2239.852,-804.52,0,Rod,3164.0
2372.962,-1001.172,0,Cone,2032.0
2516.748,-1195.07,0,Rod,2262.5
2815.336,-1389.47,0,Rod,3400.5
3108.432,-1604.79,0,Rod,3380.0
3211.394,-1643.076,0,Rod,2729.5
3214.202,-1591.414,0,Rod,5169.5
3428.62,-1578.076,0,AC,1485.0
4016.578,-1530.61,0,AC,4870.0
4289.91,-1334.714,0,RGC,5040.0
4414.31,-1422.556,0,Rod,4248.0
4418.468,-1268.186,0,RGC,1895.5
4646.494,-1100.64,0,RGC,4845.5
5078.84,-89.3,0,BC,4394.0
5016.038,-405.222,0,AC,2445.0
-695.6179999999999,139.59,0,Rod,5398.0
-589.902,155.52,0,Cone,2527.0
-349.186,-2726.83,0,Rod,4405.5
-173.756,119.664,0,Rod,2934.0
-160.472,-3.170000000000016,0,MG,3827.0
-189.686,-2678.23,0,MG,2495.0
10.368,-2683.9,0,Rod,2518.0
116.478,-2575.646,0,RGC,2677.0
13.122,-88.22,0,AC,4903.0
403.418,-2369.814,0,MG,3995.0
254.486,-2583.962,0,Cone,3458.5
253.19,-2594.692,0,Rod,2625.5
415.76800000000003,-2418.614,0,Rod,3206.0
415.12,-2360.472,0,BC,2568.0
540.184,-600.794,0,AC,3743.5
413.176,-411.594,0,MG,1660.5
612.906,-536.496,0,Rod,2685.5
731.922,-1017.21,0,AC,3653.0
792.6179999999999,-1244.642,0,BC,1939.5
756.9780000000001,-1399.444,0,AC,16631.5
615.66,-2163.28,0,BC,2980.5
609.126,-2249.232,0,Rod,4520.5
812.204,-1471.966,0,AC,4239.0
-203.116,3804.282,0,Rod,4105.0
-294.484,3989.648,0,Rod,1854.5
-346.0,4185.004,0,Rod,4906.5
-357.93399999999997,4334.784,0,Rod,4954.5
-182.288,3865.124,0,Rod,3440.5
-187.04,3767.94,0,Rod,4542.5
-67.64600000000002,3593.806,0,Rod,2750.0
115.938,3401.636,0,Rod,3010.5
10.314,3501.682,0,Rod,4399.0
28.026,3627.27,0,BC,3607.0
211.016,3306.704,0,Rod,3115.0
360.326,3205.956,0,Cone,2485.5
