x,y,z,type
385.67466266866643,-1348.823088455772,0,AC
395.67466266866643,-1348.823088455772,0,BC
405.67466266866643,-1348.823088455772,0,Rod
415.674662668666,-1348.823088455772,0,Rod
425.674662668666,-1348.823088455772,0,Rod
355.67466266866734,-1338.823088455772,0,RGC
385.67466266866643,-1338.823088455772,0,BC
395.67466266866643,-1338.823088455772,0,BC
405.67466266866643,-1338.823088455772,0,Rod
415.674662668666,-1338.823088455772,0,Cone
425.674662668666,-1338.823088455772,0,Rod
355.67466266866734,-1328.823088455772,0,RGC
385.67466266866643,-1328.823088455772,0,AC
395.67466266866643,-1328.823088455772,0,BC
405.67466266866643,-1328.823088455772,0,Rod
415.674662668666,-1328.823088455772,0,Rod
425.674662668666,-1328.823088455772,0,Rod
435.6746626686655,-1328.823088455772,0,Rod
445.6746626686655,-1328.823088455772,0,Rod
355.67466266866734,-1318.823088455772,0,RGC
365.6746626686669,-1318.823088455772,0,AC
395.67466266866643,-1318.823088455772,0,BC
405.67466266866643,-1318.823088455772,0,BC
415.674662668666,-1318.823088455772,0,Rod
425.674662668666,-1318.823088455772,0,Rod
435.6746626686655,-1318.823088455772,0,Rod
445.6746626686655,-1318.823088455772,0,Cone
455.6746626686655,-1318.823088455772,0,Rod
365.6746626686669,-1308.823088455772,0,AC
405.67466266866643,-1308.823088455772,0,MG
415.674662668666,-1308.823088455772,0,AC
425.674662668666,-1308.823088455772,0,Rod
435.6746626686655,-1308.823088455772,0,Rod
445.6746626686655,-1308.823088455772,0,Rod
455.6746626686655,-1308.823088455772,0,Rod
405.67466266866643,-1298.823088455772,0,AC
415.674662668666,-1298.823088455772,0,AC
425.674662668666,-1298.823088455772,0,Rod
435.6746626686655,-1298.823088455772,0,Rod
445.6746626686655,-1298.823088455772,0,Rod
455.6746626686655,-1298.823088455772,0,Rod
465.67466266866506,-1298.823088455772,0,Rod
365.6746626686669,-1288.823088455772,0,AC
375.6746626686669,-1288.823088455772,0,RGC
405.67466266866643,-1288.823088455772,0,BC
415.674662668666,-1288.823088455772,0,AC
425.674662668666,-1288.823088455772,0,Rod
435.6746626686655,-1288.823088455772,0,Rod
445.6746626686655,-1288.823088455772,0,Cone
455.6746626686655,-1288.823088455772,0,Rod
465.67466266866506,-1288.823088455772,0,Rod
405.67466266866643,-1278.823088455772,0,AC
415.674662668666,-1278.823088455772,0,AC
425.674662668666,-1278.823088455772,0,BC
435.6746626686655,-1278.823088455772,0,Rod
445.6746626686655,-1278.823088455772,0,Rod
455.6746626686655,-1278.823088455772,0,Rod
465.67466266866506,-1278.823088455772,0,Rod
375.6746626686669,-1268.823088455772,0,RGC
405.67466266866643,-1268.823088455772,0,AC
415.674662668666,-1268.823088455772,0,AC
425.674662668666,-1268.823088455772,0,BC
445.6746626686655,-1268.823088455772,0,Rod
455.6746626686655,-1268.823088455772,0,Rod
465.67466266866506,-1268.823088455772,0,Rod
385.6746626686596,-1258.823088455772,0,AC
415.67466266865915,-1258.823088455772,0,AC
425.6746626686587,-1258.823088455772,0,BC
455.67466266865824,-1258.823088455772,0,Rod
465.67466266865824,-1258.823088455772,0,Rod
425.6746626686587,-1248.823088455772,0,BC
435.6746626686587,-1248.823088455772,0,BC
455.67466266865824,-1248.823088455772,0,Cone
465.67466266865824,-1248.823088455772,0,Rod
445.67466266865824,-1238.823088455772,0,Rod
455.67466266865824,-1238.823088455772,0,Rod
465.67466266865824,-1238.823088455772,0,Rod
385.6746626686596,-1228.823088455772,0,RGC
435.6746626686587,-1228.823088455772,0,BC
445.67466266865824,-1228.823088455772,0,Rod
455.67466266865824,-1228.823088455772,0,Rod
485.6746626686719,-1228.823088455772,0,Rod
385.6746626686596,-1218.823088455772,0,RGC
445.67466266865824,-1218.823088455772,0,Rod
455.67466266865824,-1218.823088455772,0,Rod
475.67466266867234,-1218.823088455772,0,Rod
395.67466266865915,-1208.823088455772,0,RGC
455.67466266865824,-1208.823088455772,0,Rod
465.67466266865824,-1208.823088455772,0,Rod
475.67466266867234,-1208.823088455772,0,Rod
485.6746626686719,-1208.823088455772,0,Rod
435.6746626686587,-1198.823088455772,0,BC
455.67466266865824,-1198.823088455772,0,Rod
465.67466266865824,-1198.823088455772,0,Rod
475.67466266867234,-1198.823088455772,0,Rod
485.6746626686719,-1198.823088455772,0,Rod
495.6746626686719,-1198.823088455772,0,Rod
385.6746626686596,-1188.823088455772,0,RGC
395.67466266865915,-1188.823088455772,0,RGC
455.67466266865824,-1188.823088455772,0,BC
465.67466266865824,-1188.823088455772,0,Rod
475.67466266867234,-1188.823088455772,0,Rod
485.6746626686719,-1188.823088455772,0,Rod
495.6746626686719,-1188.823088455772,0,Rod
405.67466266865915,-1178.823088455772,0,AC
445.67466266865824,-1178.823088455772,0,AC
455.67466266865824,-1178.823088455772,0,HC
465.67466266865824,-1178.823088455772,0,Rod
475.67466266867234,-1178.823088455772,0,Rod
485.6746626686719,-1178.823088455772,0,Rod
495.6746626686719,-1178.823088455772,0,Rod
405.67466266865915,-1168.823088455772,0,AC
455.67466266865824,-1168.823088455772,0,MG
465.67466266865824,-1168.823088455772,0,Rod
475.67466266867234,-1168.823088455772,0,Rod
485.6746626686719,-1168.823088455772,0,Rod
495.6746626686719,-1168.823088455772,0,Rod
515.6746626686714,-1168.823088455772,0,Rod
455.67466266865824,-1158.823088455772,0,BC
475.67466266867234,-1158.823088455772,0,Rod
485.6746626686719,-1158.823088455772,0,Rod
495.6746626686719,-1158.823088455772,0,Rod
505.67466266867143,-1158.823088455772,0,Rod
415.67466266865915,-1148.823088455772,0,RGC
445.67466266865824,-1148.823088455772,0,AC
455.67466266865824,-1148.823088455772,0,AC
475.67466266867234,-1148.823088455772,0,Rod
485.6746626686719,-1148.823088455772,0,Rod
495.6746626686719,-1148.823088455772,0,Rod
505.67466266867143,-1148.823088455772,0,Rod
515.6746626686714,-1148.823088455772,0,Rod
485.6746626686719,-1138.823088455772,0,Rod
505.67466266867143,-1138.823088455772,0,Rod
515.6746626686714,-1138.823088455772,0,Rod
455.67466266865824,-1128.823088455772,0,AC
485.6746626686719,-1128.823088455772,0,Rod
495.6746626686719,-1128.823088455772,0,Rod
505.67466266867143,-1128.823088455772,0,Rod
515.6746626686714,-1128.823088455772,0,Rod
485.6746626686719,-1118.823088455772,0,Rod
495.6746626686719,-1118.823088455772,0,Cone
505.67466266867143,-1118.823088455772,0,Rod
515.6746626686714,-1118.823088455772,0,Rod
405.67466266865915,-1108.823088455772,0,RGC
455.67466266865824,-1108.823088455772,0,AC
485.6746626686719,-1108.823088455772,0,Rod
495.6746626686719,-1108.823088455772,0,Rod
505.67466266867143,-1108.823088455772,0,Rod
515.6746626686714,-1108.823088455772,0,Rod
435.6746626686587,-1098.823088455772,0,AC
485.6746626686719,-1098.823088455772,0,Rod
495.67466266865733,-1098.823088455772,0,Rod
505.67466266867143,-1098.823088455772,0,Rod
515.6746626686573,-1098.823088455772,0,Rod
415.67466266865915,-1088.823088455772,0,AC
465.67466266867234,-1088.823088455772,0,MG
475.6746626686578,-1088.823088455772,0,Rod
485.6746626686719,-1088.823088455772,0,Rod
495.67466266865733,-1088.823088455772,0,Rod
505.67466266867143,-1088.823088455772,0,Rod
515.6746626686573,-1088.823088455772,0,Rod
465.67466266867234,-1078.823088455772,0,BC
475.6746626686578,-1078.823088455772,0,BC
495.67466266865733,-1078.823088455772,0,Rod
505.67466266867143,-1078.823088455772,0,Cone
515.6746626686573,-1078.823088455772,0,Rod
415.67466266865915,-1068.823088455772,0,RGC
495.67466266865733,-1068.823088455772,0,Rod
505.67466266867143,-1068.823088455772,0,Rod
515.6746626686573,-1068.823088455772,0,Rod
525.6746626686714,-1068.823088455772,0,Rod
415.67466266865915,-1058.823088455772,0,AC
475.6746626686578,-1058.823088455772,0,BC
495.67466266865733,-1058.823088455772,0,Rod
505.67466266867143,-1058.823088455772,0,Rod
515.6746626686573,-1058.823088455772,0,Rod
525.6746626686714,-1058.823088455772,0,Rod
535.6746626686569,-1058.823088455772,0,Rod
405.67466266867325,-1048.823088455772,0,RGC
455.67466266865824,-1048.823088455772,0,AC
475.6746626686578,-1048.823088455772,0,BC
495.67466266865733,-1048.823088455772,0,Rod
505.67466266867143,-1048.823088455772,0,Rod
515.6746626686573,-1048.823088455772,0,Rod
525.6746626686714,-1048.823088455772,0,Rod
535.6746626686569,-1048.823088455772,0,Rod
455.67466266865824,-1038.823088455772,0,AC
475.6746626686578,-1038.823088455772,0,BC
505.67466266867143,-1038.823088455772,0,Rod
515.6746626686573,-1038.823088455772,0,Rod
505.67466266867143,-1028.823088455772,0,Rod
515.6746626686573,-1028.823088455772,0,Rod
525.6746626686714,-1028.823088455772,0,Rod
535.6746626686569,-1028.823088455772,0,Rod
545.674662668671,-1028.823088455772,0,Rod
415.67466266865915,-1018.8230884557721,0,RGC
425.67466266867325,-1008.8230884557721,0,AC
475.6746626686578,-1008.8230884557721,0,AC
485.6746626686719,-1008.8230884557721,0,BC
505.67466266867143,-1008.8230884557721,0,Rod
515.6746626686573,-1008.8230884557721,0,Rod
525.6746626686714,-1008.8230884557721,0,Rod
535.6746626686569,-1008.8230884557721,0,Rod
545.674662668671,-1008.8230884557721,0,Rod
435.6746626686587,-998.8230884557721,0,Rod
475.6746626686578,-998.8230884557721,0,MG
485.6746626686719,-998.8230884557721,0,MG
505.67466266867143,-998.8230884557721,0,Rod
515.6746626686573,-998.8230884557721,0,Rod
525.6746626686714,-998.8230884557721,0,Rod
535.6746626686569,-998.8230884557721,0,Rod
545.674662668671,-998.8230884557721,0,Cone
475.6746626686578,-988.8230884557721,0,AC
485.6746626686719,-988.8230884557721,0,BC
505.67466266867143,-988.8230884557721,0,Rod
515.6746626686573,-988.8230884557721,0,Cone
525.6746626686714,-988.8230884557721,0,Rod
535.6746626686569,-988.8230884557721,0,Rod
545.674662668671,-988.8230884557721,0,Cone
555.6746626686564,-988.8230884557721,0,Rod
475.6746626686578,-978.8230884557721,0,AC
485.6746626686719,-978.8230884557721,0,BC
495.67466266865733,-978.8230884557721,0,BC
505.67466266867143,-978.8230884557721,0,Rod
515.6746626686573,-978.8230884557721,0,Rod
525.6746626686714,-978.8230884557721,0,Rod
535.6746626686569,-978.8230884557721,0,Rod
545.674662668671,-978.8230884557721,0,Cone
555.6746626686564,-978.8230884557721,0,Rod
475.6746626686578,-968.8230884557721,0,MG
485.6746626686719,-968.8230884557721,0,BC
505.67466266867143,-968.8230884557721,0,Rod
515.6746626686573,-968.8230884557721,0,Rod
525.6746626686714,-968.8230884557721,0,Rod
535.6746626686569,-968.8230884557721,0,Rod
545.674662668671,-968.8230884557721,0,Cone
555.6746626686564,-968.8230884557721,0,Rod
435.6746626686587,-958.8230884557721,0,AC
465.67466266867234,-958.8230884557721,0,AC
475.6746626686578,-958.8230884557721,0,BC
485.6746626686719,-958.8230884557721,0,BC
495.67466266865733,-958.8230884557721,0,HC
515.6746626686573,-958.8230884557721,0,Rod
525.6746626686714,-958.8230884557721,0,Rod
535.6746626686569,-958.8230884557721,0,Rod
545.674662668671,-958.8230884557721,0,Rod
415.67466266865915,-948.8230884557721,0,AC
435.6746626686587,-948.8230884557721,0,AC
465.67466266867234,-948.8230884557721,0,AC
475.6746626686578,-948.8230884557721,0,AC
485.6746626686719,-948.8230884557721,0,BC
505.67466266867143,-948.8230884557721,0,Rod
515.6746626686573,-948.8230884557721,0,Rod
525.6746626686714,-948.8230884557721,0,Rod
535.6746626686569,-948.8230884557721,0,Rod
545.674662668671,-948.8230884557721,0,Rod
435.6746626686587,-938.8230884557721,0,AC
465.67466266867234,-938.8230884557721,0,MG
475.6746626686578,-938.8230884557721,0,AC
485.6746626686719,-938.8230884557721,0,BC
495.67466266865733,-938.8230884557721,0,Rod
505.67466266867143,-938.8230884557721,0,Rod
515.6746626686573,-938.8230884557721,0,Rod
525.6746626686714,-938.8230884557721,0,Rod
535.6746626686569,-938.8230884557721,0,Rod
545.674662668671,-938.8230884557721,0,Rod
435.6746626686587,-928.8230884557721,0,RGC
475.6746626686578,-928.8230884557721,0,AC
485.6746626686719,-928.8230884557721,0,BC
495.67466266865733,-928.8230884557721,0,BC
505.67466266867143,-928.8230884557721,0,Rod
515.6746626686573,-928.8230884557721,0,Rod
525.6746626686714,-928.8230884557721,0,Rod
535.6746626686569,-928.8230884557721,0,Rod
545.674662668671,-928.8230884557721,0,Cone
555.6746626686564,-928.8230884557721,0,Rod
425.67466266867325,-918.8230884557721,0,AC
475.6746626686578,-918.8230884557721,0,MG
485.6746626686719,-918.8230884557721,0,BC
505.67466266867143,-918.8230884557721,0,Rod
515.6746626686573,-918.8230884557721,0,Rod
525.6746626686714,-918.8230884557721,0,Rod
535.6746626686569,-918.8230884557721,0,Rod
545.674662668671,-918.8230884557721,0,Rod
555.6746626686564,-918.8230884557721,0,Cone
435.6746626686587,-908.8230884557721,0,RGC
475.6746626686578,-908.8230884557721,0,AC
485.6746626686719,-908.8230884557721,0,BC
515.6746626686573,-908.8230884557721,0,Rod
525.6746626686714,-908.8230884557721,0,Rod
535.6746626686569,-908.8230884557721,0,Rod
545.674662668671,-908.8230884557721,0,Rod
555.6746626686564,-908.8230884557721,0,Rod
475.6746626686578,-898.8230884557721,0,AC
485.6746626686719,-898.8230884557721,0,BC
495.67466266865733,-898.8230884557721,0,BC
515.6746626686573,-898.8230884557721,0,Rod
525.6746626686714,-898.8230884557721,0,Rod
535.6746626686569,-898.8230884557721,0,Rod
545.674662668671,-898.8230884557721,0,Rod
555.6746626686564,-898.8230884557721,0,Cone
425.67466266867325,-888.8230884557721,0,RGC
475.6746626686578,-888.8230884557721,0,AC
485.6746626686719,-888.8230884557721,0,BC
495.67466266865733,-888.8230884557721,0,BC
515.6746626686573,-888.8230884557721,0,Rod
525.6746626686714,-888.8230884557721,0,Rod
535.6746626686569,-888.8230884557721,0,Rod
545.674662668671,-888.8230884557721,0,Cone
425.67466266867325,-878.8230884557721,0,RGC
435.6746626686587,-878.8230884557721,0,RGC
475.6746626686578,-878.8230884557721,0,BC
485.6746626686719,-878.8230884557721,0,BC
515.6746626686573,-878.8230884557721,0,Rod
525.6746626686714,-878.8230884557721,0,Rod
535.6746626686569,-878.8230884557721,0,Rod
545.674662668671,-878.8230884557721,0,Rod
435.6746626686587,-868.8230884557721,0,RGC
465.67466266867234,-868.8230884557721,0,AC
475.6746626686578,-868.8230884557721,0,MG
515.6746626686573,-868.8230884557721,0,Rod
525.6746626686714,-868.8230884557721,0,Cone
535.6746626686569,-868.8230884557721,0,Rod
545.674662668671,-868.8230884557721,0,Cone
435.6746626686587,-858.8230884557721,0,RGC
475.6746626686578,-858.8230884557721,0,MG
485.6746626686719,-858.8230884557721,0,BC
505.67466266867143,-858.8230884557721,0,Rod
515.6746626686573,-858.8230884557721,0,Rod
525.6746626686714,-858.8230884557721,0,Rod
535.6746626686569,-858.8230884557721,0,Rod
435.6746626686587,-848.8230884557721,0,AC
485.6746626686719,-848.8230884557721,0,BC
505.67466266867143,-848.8230884557721,0,Rod
515.6746626686573,-848.8230884557721,0,Rod
525.6746626686714,-848.8230884557721,0,Rod
535.6746626686569,-848.8230884557721,0,Rod
545.674662668671,-848.8230884557721,0,Cone
465.67466266867234,-838.8230884557721,0,AC
475.6746626686578,-838.8230884557721,0,AC
485.6746626686719,-838.8230884557721,0,BC
495.67466266865733,-838.8230884557721,0,Rod
505.67466266867143,-838.8230884557721,0,Rod
515.6746626686573,-838.8230884557721,0,Cone
525.6746626686714,-838.8230884557721,0,Rod
535.6746626686569,-838.8230884557721,0,Rod
545.674662668671,-838.8230884557721,0,Cone
555.6746626686564,-838.8230884557721,0,Cone
425.67466266867325,-828.8230884557721,0,RGC
505.67466266867143,-828.8230884557721,0,Rod
515.6746626686573,-828.8230884557721,0,Rod
525.6746626686714,-828.8230884557721,0,Rod
535.6746626686569,-828.8230884557721,0,Rod
415.67466266865915,-818.8230884557721,0,AC
415.67466266865915,-808.8230884557721,0,RGC
465.67466266867234,-808.8230884557721,0,AC
475.6746626686578,-808.8230884557721,0,BC
485.6746626686719,-808.8230884557721,0,BC
505.67466266867143,-808.8230884557721,0,Rod
515.6746626686573,-808.8230884557721,0,Rod
525.6746626686714,-808.8230884557721,0,Rod
535.6746626686569,-808.8230884557721,0,Rod
545.674662668671,-808.8230884557721,0,Rod
555.6746626686564,-808.8230884557721,0,Rod
415.67466266865915,-798.8230884557721,0,AC
465.67466266867234,-798.8230884557721,0,MG
475.6746626686578,-798.8230884557721,0,BC
485.6746626686719,-798.8230884557721,0,BC
505.67466266867143,-798.8230884557721,0,Rod
515.6746626686573,-798.8230884557721,0,Rod
525.6746626686714,-798.8230884557721,0,Rod
535.6746626686569,-798.8230884557721,0,Cone
545.674662668671,-798.8230884557721,0,Rod
415.67466266865915,-788.8230884557721,0,RGC
455.67466266865824,-788.8230884557721,0,AC
465.67466266867234,-788.8230884557721,0,AC
475.6746626686578,-788.8230884557721,0,BC
485.6746626686719,-788.8230884557721,0,BC
505.67466266867143,-788.8230884557721,0,Rod
515.6746626686573,-788.8230884557721,0,Rod
525.6746626686714,-788.8230884557721,0,Rod
535.6746626686569,-788.8230884557721,0,Cone
545.674662668671,-788.8230884557721,0,Rod
415.67466266865915,-778.8230884557721,0,AC
455.67466266865824,-778.8230884557721,0,AC
465.67466266867234,-778.8230884557721,0,AC
475.67466266868644,-778.8230884557721,0,MG
485.67466266864324,-778.8230884557721,0,BC
505.67466266867143,-778.8230884557721,0,Rod
515.6746626686855,-778.8230884557721,0,Rod
525.6746626686428,-778.8230884557721,0,Rod
535.6746626686569,-778.8230884557721,0,Rod
545.674662668671,-778.8230884557721,0,Rod
415.67466266865915,-768.8230884557721,0,AC
455.67466266865824,-768.8230884557721,0,AC
465.67466266867234,-768.8230884557721,0,MG
475.67466266868644,-768.8230884557721,0,BC
485.67466266864324,-768.8230884557721,0,HC
505.67466266867143,-768.8230884557721,0,Rod
515.6746626686855,-768.8230884557721,0,Rod
525.6746626686428,-768.8230884557721,0,Rod
535.6746626686569,-768.8230884557721,0,Rod
545.674662668671,-768.8230884557721,0,Rod
405.67466266864506,-758.8230884557721,0,RGC
455.67466266865824,-758.8230884557721,0,AC
465.67466266867234,-758.8230884557721,0,AC
475.67466266868644,-758.8230884557721,0,HC
495.67466266865733,-758.8230884557721,0,Rod
505.67466266867143,-758.8230884557721,0,Rod
515.6746626686855,-758.8230884557721,0,Rod
525.6746626686428,-758.8230884557721,0,Rod
535.6746626686569,-758.8230884557721,0,Cone
545.674662668671,-758.8230884557721,0,Rod
415.67466266865915,-748.8230884557721,0,AC
455.67466266865824,-748.8230884557721,0,AC
465.67466266867234,-748.8230884557721,0,MG
475.67466266868644,-748.8230884557721,0,BC
495.67466266865733,-748.8230884557721,0,Rod
505.67466266867143,-748.8230884557721,0,Rod
515.6746626686855,-748.8230884557721,0,Rod
525.6746626686428,-748.8230884557721,0,Rod
535.6746626686569,-748.8230884557721,0,Rod
405.67466266864506,-738.8230884557721,0,RGC
465.67466266867234,-738.8230884557721,0,BC
495.67466266865733,-738.8230884557721,0,Rod
505.67466266867143,-738.8230884557721,0,Rod
515.6746626686855,-738.8230884557721,0,Rod
525.6746626686428,-738.8230884557721,0,Rod
535.6746626686569,-738.8230884557721,0,Cone
545.674662668671,-738.8230884557721,0,Rod
415.67466266865915,-728.8230884557721,0,RGC
455.67466266865824,-728.8230884557721,0,AC
465.67466266867234,-728.8230884557721,0,AC
475.67466266868644,-728.8230884557721,0,BC
495.67466266865733,-728.8230884557721,0,Rod
505.67466266867143,-728.8230884557721,0,Rod
515.6746626686855,-728.8230884557721,0,Rod
525.6746626686428,-728.8230884557721,0,Rod
405.67466266864506,-718.8230884557721,0,AC
475.67466266868644,-718.8230884557721,0,HC
495.67466266865733,-718.8230884557721,0,Rod
505.67466266867143,-718.8230884557721,0,Rod
515.6746626686855,-718.8230884557721,0,Rod
525.6746626686428,-718.8230884557721,0,Rod
535.6746626686569,-718.8230884557721,0,Cone
405.67466266864506,-708.8230884557721,0,RGC
455.67466266865824,-708.8230884557721,0,AC
465.67466266867234,-708.8230884557721,0,HC
485.67466266864324,-708.8230884557721,0,Rod
495.67466266865733,-708.8230884557721,0,Rod
505.67466266867143,-708.8230884557721,0,Rod
515.6746626686855,-708.8230884557721,0,Rod
525.6746626686428,-708.8230884557721,0,Rod
535.6746626686569,-708.8230884557721,0,Rod
405.67466266864506,-698.8230884557721,0,AC
455.67466266865824,-698.8230884557721,0,AC
465.67466266867234,-698.8230884557721,0,Rod
485.67466266864324,-698.8230884557721,0,Rod
495.67466266865733,-698.8230884557721,0,Rod
505.67466266867143,-698.8230884557721,0,Rod
385.6746626686737,-688.8230884557721,0,RGC
395.6746626686878,-688.8230884557721,0,AC
405.67466266864506,-688.8230884557721,0,AC
455.67466266865824,-688.8230884557721,0,AC
465.67466266867234,-688.8230884557721,0,BC
485.67466266864324,-688.8230884557721,0,Rod
495.67466266865733,-688.8230884557721,0,Rod
515.6746626686855,-688.8230884557721,0,Rod
525.6746626686428,-688.8230884557721,0,Rod
395.6746626686878,-678.8230884557721,0,AC
435.6746626686869,-678.8230884557721,0,AC
445.67466266864415,-678.8230884557721,0,AC
455.67466266865824,-678.8230884557721,0,MG
485.67466266864324,-678.8230884557721,0,Rod
495.67466266865733,-678.8230884557721,0,Rod
505.67466266867143,-678.8230884557721,0,Rod
515.6746626686855,-678.8230884557721,0,Cone
525.6746626686428,-678.8230884557721,0,Rod
385.6746626686737,-668.8230884557721,0,RGC
395.6746626686878,-668.8230884557721,0,RGC
435.6746626686869,-668.8230884557721,0,AC
445.67466266864415,-668.8230884557721,0,AC
455.67466266865824,-668.8230884557721,0,BC
465.67466266867234,-668.8230884557721,0,HC
475.67466266868644,-668.8230884557721,0,Rod
485.67466266864324,-668.8230884557721,0,Rod
495.67466266865733,-668.8230884557721,0,Rod
505.67466266867143,-668.8230884557721,0,Cone
515.6746626686855,-668.8230884557721,0,Cone
525.6746626686428,-668.8230884557721,0,Rod
395.6746626686878,-658.8230884557721,0,RGC
435.6746626686869,-658.8230884557721,0,MG
445.67466266864415,-658.8230884557721,0,AC
465.67466266867234,-658.8230884557721,0,BC
475.67466266868644,-658.8230884557721,0,Rod
495.67466266865733,-658.8230884557721,0,Rod
505.67466266867143,-658.8230884557721,0,Rod
515.6746626686855,-658.8230884557721,0,Cone
455.67466266865824,-648.8230884557721,0,BC
465.67466266867234,-648.8230884557721,0,Rod
475.67466266868644,-648.8230884557721,0,Rod
485.67466266864324,-648.8230884557721,0,Rod
515.6746626686855,-648.8230884557721,0,Rod
385.6746626686737,-638.8230884557721,0,RGC
475.67466266868644,-638.8230884557721,0,Rod
485.67466266864324,-638.8230884557721,0,Rod
505.67466266867143,-638.8230884557721,0,Rod
515.6746626686855,-638.8230884557721,0,Rod
435.6746626686869,-628.8230884557721,0,AC
475.67466266868644,-628.8230884557721,0,Rod
495.67466266865733,-628.8230884557721,0,Rod
385.6746626686737,-618.8230884557721,0,AC
455.67466266865824,-618.8230884557721,0,AC
505.67466266867143,-618.8230884557721,0,Cone
515.6746626686855,-618.8230884557721,0,Rod
385.6746626686737,-608.8230884557721,0,RGC
395.6746626686878,-608.8230884557721,0,RGC
435.6746626686869,-608.8230884557721,0,AC
445.67466266864415,-608.8230884557721,0,AC
455.67466266865824,-608.8230884557721,0,BC
475.67466266868644,-608.8230884557721,0,Rod
485.67466266864324,-608.8230884557721,0,Rod
495.67466266865733,-608.8230884557721,0,Rod
505.67466266867143,-608.8230884557721,0,Rod
375.6746626686596,-598.8230884557721,0,RGC
385.6746626686737,-598.8230884557721,0,AC
425.67466266867325,-598.8230884557721,0,AC
435.6746626686869,-598.8230884557721,0,AC
445.67466266864415,-598.8230884557721,0,MG
455.67466266865824,-598.8230884557721,0,BC
465.67466266867234,-598.8230884557721,0,Rod
475.67466266868644,-598.8230884557721,0,Rod
485.67466266864324,-598.8230884557721,0,Rod
495.67466266865733,-598.8230884557721,0,Rod
505.67466266867143,-598.8230884557721,0,Cone
515.6746626686855,-598.8230884557721,0,Cone
425.67466266867325,-588.8230884557721,0,AC
435.6746626686869,-588.8230884557721,0,BC
445.67466266864415,-588.8230884557721,0,HC
465.67466266867234,-588.8230884557721,0,Rod
475.67466266868644,-588.8230884557721,0,Rod
485.67466266864324,-588.8230884557721,0,Rod
495.67466266865733,-588.8230884557721,0,Rod
505.67466266867143,-588.8230884557721,0,Rod
375.6746626686596,-578.8230884557721,0,RGC
385.6746626686737,-578.8230884557721,0,AC
425.67466266867325,-578.8230884557721,0,MG
435.6746626686869,-578.8230884557721,0,MG
445.67466266864415,-578.8230884557721,0,BC
465.67466266867234,-578.8230884557721,0,Rod
475.67466266868644,-578.8230884557721,0,Rod
485.67466266864324,-578.8230884557721,0,Rod
495.67466266865733,-578.8230884557721,0,Rod
505.67466266867143,-578.8230884557721,0,Rod
425.67466266867325,-568.8230884557721,0,AC
435.6746626686869,-568.8230884557721,0,AC
445.67466266864415,-568.8230884557721,0,BC
465.67466266867234,-568.8230884557721,0,Rod
475.67466266868644,-568.8230884557721,0,Rod
485.67466266864324,-568.8230884557721,0,Cone
495.67466266865733,-568.8230884557721,0,Cone
505.67466266867143,-568.8230884557721,0,Rod
365.6746626686455,-558.8230884557721,0,RGC
385.6746626686737,-558.8230884557721,0,AC
415.67466266865915,-558.8230884557721,0,AC
