x,y,z,type
-270.1428571427639,-102.47619047619037,0,BC
-260.1428571429208,-102.47619047619037,0,AC
-250.14285714284983,-102.47619047619037,0,BC
-240.14285714277867,-102.47619047619037,0,BC
-230.14285714293555,-102.47619047619037,0,BC
-210.14285714279345,-102.47619047619037,0,MG
-200.14285714295033,-102.47619047619037,0,MG
-190.1428571428794,-102.47619047619037,0,BC
-180.14285714280823,-102.47619047619037,0,AC
-170.1428571429651,-102.47619047619037,0,MG
-160.14285714289394,-102.47619047619037,0,AC
-150.142857142823,-102.47619047619037,0,BC
-140.14285714275206,-102.47619047619037,0,MG
-130.14285714290895,-102.47619047619037,0,BC
-120.14285714283778,-102.47619047619037,0,MG
-110.14285714276662,-102.47619047619037,0,Rod
-100.1428571429235,-102.47619047619037,0,MG
-90.14285714285256,-102.47619047619037,0,MG
-80.14285714278162,-102.47619047619037,0,MG
-70.14285714293851,-102.47619047619037,0,BC
-60.14285714286734,-102.47619047619037,0,BC
-50.142857142796174,-102.47619047619037,0,BC
-40.14285714295306,-102.47619047619037,0,MG
-30.14285714288212,-102.47619047619037,0,Cone
39.85714285715926,-102.47619047619037,0,Rod
49.85714285723043,-102.47619047619037,0,Rod
59.85714285707354,-102.47619047619037,0,Rod
69.85714285714471,-102.47619047619037,0,Rod
79.85714285721565,-102.47619047619037,0,Rod
89.85714285705876,-102.47619047619037,0,Rod
99.8571428571297,-102.47619047619037,0,Rod
109.85714285720087,-102.47619047619037,0,Rod
-310.14285714282016,-92.47619047619037,0,AC
-300.1428571427491,-92.47619047619037,0,AC
-280.1428571428348,-92.47619047619037,0,AC
-270.1428571427639,-92.47619047619037,0,AC
-260.1428571429208,-92.47619047619037,0,AC
-250.14285714284983,-92.47619047619037,0,AC
-230.14285714293555,-92.47619047619037,0,AC
-220.1428571428644,-92.47619047619037,0,AC
-210.14285714279345,-92.47619047619037,0,AC
-160.14285714289394,-92.47619047619037,0,AC
-150.142857142823,-92.47619047619037,0,AC
-140.14285714275206,-92.47619047619037,0,AC
-130.14285714290895,-92.47619047619037,0,AC
-110.14285714276662,-92.47619047619037,0,AC
-100.1428571429235,-92.47619047619037,0,AC
-90.14285714285256,-92.47619047619037,0,BC
-80.14285714278162,-92.47619047619037,0,AC
-70.14285714293851,-92.47619047619037,0,MG
-60.14285714286734,-92.47619047619037,0,MG
-50.142857142796174,-92.47619047619037,0,AC
-40.14285714295306,-92.47619047619037,0,BC
-30.14285714288212,-92.47619047619037,0,BC
-20.14285714281118,-92.47619047619037,0,BC
-0.14285714289690077,-92.47619047619037,0,MG
9.857142857174267,-92.47619047619037,0,AC
19.857142857245208,-92.47619047619037,0,BC
89.85714285705876,-92.47619047619037,0,Rod
99.8571428571297,-92.47619047619037,0,Rod
109.85714285720087,-92.47619047619037,0,Rod
-590.1428571427582,-82.47619047619037,0,BC
-580.1428571429151,-82.47619047619037,0,BC
-480.1428571428885,-82.47619047619037,0,AC
-470.1428571428173,-82.47619047619037,0,AC
-450.14285714290304,-82.47619047619037,0,AC
-440.1428571428321,-82.47619047619037,0,AC
-340.14285714280527,-82.47619047619037,0,AC
-330.14285714296227,-82.47619047619037,0,AC
-310.14285714282016,-82.47619047619037,0,AC
-300.1428571427491,-82.47619047619037,0,AC
-290.142857142906,-82.47619047619037,0,AC
-100.1428571429235,-82.47619047619037,0,AC
-80.14285714278162,-82.47619047619037,0,AC
-70.14285714293851,-82.47619047619037,0,AC
-60.14285714286734,-82.47619047619037,0,AC
-50.142857142796174,-82.47619047619037,0,AC
-40.14285714295306,-82.47619047619037,0,BC
-30.14285714288212,-82.47619047619037,0,AC
-20.14285714281118,-82.47619047619037,0,MG
-10.142857142968069,-82.47619047619037,0,MG
-0.14285714289690077,-82.47619047619037,0,MG
9.857142857174267,-82.47619047619037,0,BC
19.857142857245208,-82.47619047619037,0,MG
29.85714285708832,-82.47619047619037,0,BC
49.85714285723043,-82.47619047619037,0,Rod
119.85714285704398,-82.47619047619037,0,Cone
129.85714285711515,-82.47619047619037,0,Rod
139.8571428571861,-82.47619047619037,0,Rod
149.8571428570292,-82.47619047619037,0,Rod
-600.1428571428294,-72.47619047619037,0,BC
-460.14285714274615,-72.47619047619037,0,Rod
-390.1428571429326,-72.47619047619037,0,AC
-380.14285714286166,-72.47619047619037,0,AC
-40.14285714295306,-72.47619047619037,0,AC
-20.14285714281118,-72.47619047619037,0,AC
-10.142857142968069,-72.47619047619037,0,AC
-0.14285714289690077,-72.47619047619037,0,AC
9.857142857174267,-72.47619047619037,0,AC
19.857142857245208,-72.47619047619037,0,AC
29.85714285708832,-72.47619047619037,0,MG
39.85714285715926,-72.47619047619037,0,BC
49.85714285723043,-72.47619047619037,0,MG
59.85714285707354,-72.47619047619037,0,Rod
109.85714285720087,-72.47619047619037,0,BC
129.85714285711515,-72.47619047619037,0,Rod
149.8571428570292,-72.47619047619037,0,Rod
159.85714285710014,-72.47619047619037,0,Rod
169.8571428571713,-72.47619047619037,0,Rod
-640.1428571428855,-62.47619047619037,0,AC
-620.1428571429713,-62.47619047619037,0,MG
19.857142857245208,-62.47619047619037,0,AC
29.85714285708832,-62.47619047619037,0,AC
39.85714285715926,-62.47619047619037,0,MG
49.85714285723043,-62.47619047619037,0,AC
59.85714285707354,-62.47619047619037,0,AC
69.85714285714471,-62.47619047619037,0,BC
79.85714285721565,-62.47619047619037,0,MG
89.85714285705876,-62.47619047619037,0,BC
99.8571428571297,-62.47619047619037,0,Rod
109.85714285720087,-62.47619047619037,0,BC
179.85714285724248,-62.47619047619037,0,Rod
-650.1428571429567,-52.47619047619037,0,MG
-610.1428571429003,-52.47619047619037,0,AC
-290.142857142906,-52.47619047619037,0,RGC
-240.14285714277867,-52.47619047619037,0,AC
-230.14285714293555,-52.47619047619037,0,RGC
-170.1428571429651,-52.47619047619037,0,RGC
39.85714285715926,-52.47619047619037,0,AC
49.85714285723043,-52.47619047619037,0,AC
59.85714285707354,-52.47619047619037,0,MG
69.85714285714471,-52.47619047619037,0,MG
79.85714285721565,-52.47619047619037,0,AC
89.85714285705876,-52.47619047619037,0,MG
99.8571428571297,-52.47619047619037,0,MG
109.85714285720087,-52.47619047619037,0,Rod
119.85714285704398,-52.47619047619037,0,BC
139.8571428571861,-52.47619047619037,0,Rod
189.8571428570856,-52.47619047619037,0,Rod
199.85714285715653,-52.47619047619037,0,Rod
209.85714285722747,-52.47619047619037,0,Rod
-480.1428571428885,-42.47619047619037,0,RGC
-150.142857142823,-42.47619047619037,0,AC
59.85714285707354,-42.47619047619037,0,AC
69.85714285714471,-42.47619047619037,0,AC
79.85714285721565,-42.47619047619037,0,AC
89.85714285705876,-42.47619047619037,0,AC
99.8571428571297,-42.47619047619037,0,AC
109.85714285720087,-42.47619047619037,0,BC
119.85714285704398,-42.47619047619037,0,BC
129.85714285711515,-42.47619047619037,0,MG
139.8571428571861,-42.47619047619037,0,BC
159.85714285710014,-42.47619047619037,0,BC
169.8571428571713,-42.47619047619037,0,Rod
219.85714285707058,-42.47619047619037,0,Rod
-280.1428571428348,-32.47619047619037,0,RGC
-80.14285714278162,-32.47619047619037,0,AC
89.85714285705876,-32.47619047619037,0,AC
99.8571428571297,-32.47619047619037,0,AC
109.85714285720087,-32.47619047619037,0,AC
119.85714285704398,-32.47619047619037,0,AC
129.85714285711515,-32.47619047619037,0,AC
139.8571428571861,-32.47619047619037,0,AC
149.8571428570292,-32.47619047619037,0,MG
159.85714285710014,-32.47619047619037,0,BC
169.8571428571713,-32.47619047619037,0,BC
189.8571428570856,-32.47619047619037,0,Rod
239.85714285721292,-32.47619047619037,0,Rod
-370.1428571427907,-22.476190476190368,0,RGC
-90.14285714285256,-22.476190476190368,0,RGC
-60.14285714286734,-22.476190476190368,0,RGC
-50.142857142796174,-22.476190476190368,0,RGC
-40.14285714295306,-22.476190476190368,0,RGC
-30.14285714288212,-22.476190476190368,0,RGC
-20.14285714281118,-22.476190476190368,0,RGC
129.85714285711515,-22.476190476190368,0,AC
139.8571428571861,-22.476190476190368,0,AC
149.8571428570292,-22.476190476190368,0,AC
159.85714285710014,-22.476190476190368,0,MG
169.8571428571713,-22.476190476190368,0,AC
179.85714285724248,-22.476190476190368,0,MG
-590.1428571427582,-12.476190476190368,0,RGC
-40.14285714295306,-12.476190476190368,0,AC
-10.142857142968069,-12.476190476190368,0,AC
-0.14285714289690077,-12.476190476190368,0,RGC
19.857142857245208,-12.476190476190368,0,RGC
139.8571428571861,-12.476190476190368,0,MG
149.8571428570292,-12.476190476190368,0,BC
159.85714285710014,-12.476190476190368,0,AC
169.8571428571713,-12.476190476190368,0,AC
179.85714285724248,-12.476190476190368,0,AC
189.8571428570856,-12.476190476190368,0,MG
209.85714285722747,-12.476190476190368,0,BC
219.85714285707058,-12.476190476190368,0,BC
29.85714285708832,-2.476190476190368,0,AC
39.85714285715926,-2.476190476190368,0,RGC
169.8571428571713,-2.476190476190368,0,AC
179.85714285724248,-2.476190476190368,0,AC
189.8571428570856,-2.476190476190368,0,AC
199.85714285715653,-2.476190476190368,0,BC
209.85714285722747,-2.476190476190368,0,AC
-750.1428571427552,7.523809523809632,0,AC
59.85714285707354,7.523809523809632,0,RGC
69.85714285714471,7.523809523809632,0,RGC
199.85714285715653,7.523809523809632,0,AC
209.85714285722747,7.523809523809632,0,AC
219.85714285707058,7.523809523809632,0,AC
229.85714285714175,7.523809523809632,0,BC
239.85714285721292,7.523809523809632,0,MG
309.8571428572543,7.523809523809632,0,Rod
319.8571428570974,7.523809523809632,0,Rod
-660.1428571427998,17.523809523809632,0,RGC
79.85714285721565,17.523809523809632,0,AC
89.85714285705876,17.523809523809632,0,AC
109.85714285720087,17.523809523809632,0,RGC
209.85714285722747,17.523809523809632,0,AC
219.85714285707058,17.523809523809632,0,AC
229.85714285714175,17.523809523809632,0,AC
239.85714285721292,17.523809523809632,0,MG
249.85714285705603,17.523809523809632,0,BC
259.857142857127,17.523809523809632,0,Rod
319.8571428570974,17.523809523809632,0,Rod
349.85714285708264,17.523809523809632,0,Rod
-770.1428571428976,27.523809523809632,0,Rod
119.85714285704398,27.523809523809632,0,AC
129.85714285711515,27.523809523809632,0,RGC
229.85714285714175,27.523809523809632,0,AC
239.85714285721292,27.523809523809632,0,AC
249.85714285705603,27.523809523809632,0,AC
259.857142857127,27.523809523809632,0,BC
269.8571428571979,27.523809523809632,0,MG
279.857142857041,27.523809523809632,0,MG
289.8571428571122,27.523809523809632,0,BC
309.8571428572543,27.523809523809632,0,BC
329.85714285716836,27.523809523809632,0,Rod
339.8571428572395,27.523809523809632,0,Rod
349.85714285708264,27.523809523809632,0,Rod
359.8571428571538,27.523809523809632,0,Rod
-720.1428571427703,37.52380952380963,0,RGC
149.8571428570292,37.52380952380963,0,RGC
249.85714285705603,37.52380952380963,0,AC
259.857142857127,37.52380952380963,0,AC
269.8571428571979,37.52380952380963,0,BC
289.8571428571122,37.52380952380963,0,BC
299.85714285718336,37.52380952380963,0,MG
319.8571428570974,37.52380952380963,0,BC
-850.1428571427821,47.52380952380963,0,RGC
159.85714285710014,47.52380952380963,0,RGC
269.8571428571979,47.52380952380963,0,MG
279.857142857041,47.52380952380963,0,AC
289.8571428571122,47.52380952380963,0,MG
299.85714285718336,47.52380952380963,0,AC
309.8571428572543,47.52380952380963,0,BC
319.8571428570974,47.52380952380963,0,MG
349.85714285708264,47.52380952380963,0,HC
379.85714285706786,47.52380952380963,0,Rod
389.8571428571388,47.52380952380963,0,Rod
-870.1428571429242,57.52380952380963,0,RGC
179.85714285724248,57.52380952380963,0,AC
189.8571428570856,57.52380952380963,0,RGC
199.85714285715653,57.52380952380963,0,AC
209.85714285722747,57.52380952380963,0,RGC
289.8571428571122,57.52380952380963,0,AC
299.85714285718336,57.52380952380963,0,AC
309.8571428572543,57.52380952380963,0,AC
329.85714285716836,57.52380952380963,0,HC
339.8571428572395,57.52380952380963,0,MG
369.85714285722474,57.52380952380963,0,Rod
-850.1428571427821,67.52380952380963,0,RGC
-820.1428571427969,67.52380952380963,0,RGC
209.85714285722747,67.52380952380963,0,RGC
219.85714285707058,67.52380952380963,0,AC
229.85714285714175,67.52380952380963,0,AC
319.8571428570974,67.52380952380963,0,AC
329.85714285716836,67.52380952380963,0,AC
339.8571428572395,67.52380952380963,0,MG
359.8571428571538,67.52380952380963,0,AC
-890.1428571428385,77.52380952380963,0,RGC
-800.1428571428826,77.52380952380963,0,AC
319.8571428570974,77.52380952380963,0,AC
329.85714285716836,77.52380952380963,0,AC
339.8571428572395,77.52380952380963,0,AC
349.85714285708264,77.52380952380963,0,Rod
359.8571428571538,77.52380952380963,0,AC
349.85714285708264,87.52380952380963,0,AC
359.8571428571538,87.52380952380963,0,AC
-930.1428571428946,97.52380952380963,0,AC
-900.1428571429094,97.52380952380963,0,RGC
259.857142857127,97.52380952380963,0,AC
279.857142857041,97.52380952380963,0,AC
369.85714285722474,97.52380952380963,0,AC
379.85714285706786,97.52380952380963,0,MG
389.8571428571388,97.52380952380963,0,MG
-950.1428571428089,107.52380952380963,0,RGC
269.8571428571979,107.52380952380963,0,RGC
379.85714285706786,107.52380952380963,0,AC
399.85714285720996,107.52380952380963,0,AC
289.8571428571122,117.52380952380963,0,AC
299.85714285718336,117.52380952380963,0,RGC
319.8571428570974,117.52380952380963,0,AC
329.85714285716836,117.52380952380963,0,AC
399.85714285720996,117.52380952380963,0,AC
409.8571428570531,117.52380952380963,0,AC
419.85714285712424,117.52380952380963,0,BC
-970.1428571429508,127.52380952380963,0,RGC
319.8571428570974,127.52380952380963,0,AC
339.8571428572395,127.52380952380963,0,AC
409.8571428570531,127.52380952380963,0,AC
419.85714285712424,127.52380952380963,0,AC
439.8571428570383,127.52380952380963,0,BC
339.8571428572395,137.52380952380963,0,RGC
359.8571428571538,137.52380952380963,0,RGC
429.8571428571952,137.52380952380963,0,AC
429.8571428571952,147.52380952380963,0,AC
439.8571428570383,147.52380952380963,0,RGC
449.85714285710924,147.52380952380963,0,AC
459.8571428571804,147.52380952380963,0,MG
379.85714285706786,157.52380952380963,0,RGC
449.85714285710924,157.52380952380963,0,AC
459.8571428571804,157.52380952380963,0,AC
389.8571428571388,167.52380952380963,0,RGC
459.8571428571804,167.52380952380963,0,AC
469.8571428572516,167.52380952380963,0,AC
-1080.1428571428207,177.52380952380963,0,RGC
389.8571428571388,177.52380952380963,0,RGC
409.8571428570531,177.52380952380963,0,AC
469.8571428572516,177.52380952380963,0,AC
479.8571428570947,177.52380952380963,0,MG
529.857142857222,207.52380952380963,0,AC
539.8571428570651,217.52380952380963,0,AC
-1270.142857142803,227.52380952380963,0,AC
-1280.1428571428742,237.52380952380963,0,HC
-1270.142857142803,237.52380952380963,0,Rod
-1260.1428571429599,237.52380952380963,0,BC
479.8571428570947,237.52380952380963,0,AC
569.8571428570501,237.52380952380963,0,AC
-1280.1428571428742,247.52380952380963,0,MG
-1270.142857142803,247.52380952380963,0,BC
519.8571428571508,247.52380952380963,0,AC
529.857142857222,247.52380952380963,0,Rod
569.8571428570501,247.52380952380963,0,AC
-1300.1428571427884,257.52380952380963,0,MG
579.8571428571213,257.52380952380963,0,AC
-1290.1428571429453,267.52380952380963,0,Rod
-1280.1428571428742,267.52380952380963,0,AC
-1270.142857142803,267.52380952380963,0,RGC
589.8571428571925,267.52380952380963,0,BC
-1300.1428571427884,277.52380952380963,0,AC
-1290.1428571429453,277.52380952380963,0,AC
589.8571428571925,277.52380952380963,0,Rod
-1300.1428571427884,287.52380952380963,0,AC
-1310.1428571428594,297.52380952380963,0,MG
609.8571428571065,307.52380952380963,0,AC
-1260.1428571429599,327.52380952380963,0,AC
-1310.1428571428594,337.52380952380963,0,AC
669.857142857077,427.52380952380963,0,AC
639.8571428570917,457.52380952380963,0,AC
689.8571428572191,457.52380952380963,0,Cone
649.8571428571629,487.52380952380963,0,RGC
729.8571428570474,497.52380952380963,0,AC
709.8571428571333,557.5238095238096,0,AC
709.8571428571333,567.5238095238096,0,MG
769.8571428571038,657.5238095238096,0,Rod
