x,y,z,type,volume
7611.178,-5324.292,0,BC,3621.0
7858.806,-4953.128,0,AC,2555.0
8022.356,-4528.072,0,AC,6466.0
8053.352,-4338.71,0,AC,1145.0
8255.782,1920.5819999999999,0,Rod,4624.5
9613.5,839.906,0,AC,4240.5
10898.82,1415.66,0,RGC,4642.5
3082.026,1384.626,0,BC,2231.5
3226.946,1415.066,0,RGC,5166.5
3809.666,898.01,0,AC,4191.0
4609.612,733.002,0,RGC,3311.5
5629.916,1217.712,0,AC,5732.5
-2190.658,1411.988,0,Rod,2809.0
-390.01,1062.154,0,AC,4404.0
9.828,1467.716,0,Cone,5566.5
615.444,6814.418,0,MG,6023.0
-738.17,-4215.05,0,Rod,2554.0
-592.764,-4469.968,0,MG,2799.0
-379.534,-4684.44,0,AC,4350.0
-189.092,-4865.054,0,AC,5795.5
-124.886,-4995.502,0,BC,3789.5
11.988,-5054.848,0,BC,2973.5
221.546,-5084.71,0,RGC,4480.0
421.276,-5205.924,0,AC,3954.0
818.9,-5302.908,0,AC,5457.0
1013.284,-5291.73,0,AC,2929.5
1213.122,-5250.15,0,BC,2537.0
1292.826,-5169.382,0,RGC,4370.5
1820.466,-4779.642,0,AC,3412.0
1812.366,-4805.978,0,BC,3637.0
5213.932,-4156.746,0,Rod,2633.5
6610.962,-5486.492,0,BC,3865.5
7209.504,-5519.27,0,AC,2286.5
7408.532,-5449.988,0,BC,5340.0
7611.718,-5245.938,0,AC,3850.5
8037.368,-4505.068,0,AC,6300.5
8054.216,-4379.318,0,AC,2373.0
8255.998,1976.85,0,Rod,5042.5
8260.534,1789.756,0,Rod,3254.5
10912.914,1443.956,0,RGC,6686.0
11124.308,1938.564,0,AC,7849.0
3810.368,889.856,0,AC,4011.0
4612.096,656.268,0,MG,2328.0
4808.91,698.28,0,Rod,5319.0
5632.832,1224.732,0,AC,3678.0
-2190.172,1418.63,0,Rod,2927.5
-550.806,1037.908,0,RGC,5256.0
1573.88,8174.312,0,AC,4902.5
6048.708,7909.674,0,AC,7158.5
-591.036,-4435.516,0,AC,3364.0
-378.616,-4786.932,0,BC,3713.0
12.312,-5041.78,0,AC,3662.0
226.298,-5073.64,0,RGC,2540.0
423.382,-5198.58,0,AC,3747.0
433.966,-5143.894,0,AC,2500.0
1013.716,-5305.392,0,MG,4038.5
1214.04,-5240.916,0,AC,3526.5
1418.252,-5146.486,0,AC,2685.0
1821.762,-4723.698,0,RGC,3269.0
1812.15,-4816.832,0,HC,3668.0
6611.07,-5475.692,0,AC,1764.5
7023.976,-5549.996,0,AC,3643.0
7211.016,-5514.086,0,AC,3494.0
7479.326,-5336.982,0,RGC,3310.0
7409.18,-5457.008,0,BC,3468.5
7614.85,-5306.472,0,AC,3946.5
7873.062,-4929.098,0,AC,3951.0
8039.744,-4591.252,0,AC,5530.5
8272.414,2042.93,0,Rod,2431.0
8255.674,1871.226,0,Rod,2839.5
8409.072,1565.402,0,AC,3891.5
10922.148,1451.192,0,AC,7581.0
11162.702,2022.032,0,Rod,4685.5
3810.368,836.828,0,RGC,5369.5
4024.192,814.688,0,RGC,5033.5
4612.204,648.276,0,BC,4230.0
5209.936,912.374,0,RGC,4745.5
5829.322,1818.954,0,BC,4912.5
-2190.172,1510.592,0,BC,3803.0
-789.524,908.486,0,MG,4445.5
-537.684,1043.038,0,RGC,3924.5
-388.93,1054.54,0,AC,4383.5
-154.802,1212.798,0,AC,4393.5
1574.42,8146.124,0,AC,5272.5
1445.738,7416.146,0,AC,5958.0
5850.814,7418.252,0,AC,2441.0
6025.92,7705.84,0,BC,4494.0
6049.464,7809.99,0,AC,3627.0
6099.306,8171.072,0,AC,5045.5
-746.81,-4063.758,0,Rod,4048.5
-559.176,-4386.932,0,AC,1178.0
-591.684,-4508.308,0,BC,3786.0
-527.91,-4618.56,0,Rod,2587.0
-367.384,-4807.868,0,BC,3421.5
-377.806,-4779.264,0,MG,2662.5
-119.81,-4993.2880000000005,0,BC,2982.5
17.28,-5034.382,0,AC,4583.0
427.756,-5206.41,0,AC,6240.5
460.804,-5156.368,0,AC,1827.5
1216.956,-5245.668,0,MG,2486.5
1345.746,-5139.142,0,AC,4148.5
1567.184,-4977.374,0,AC,5173.5
1419.278,-5162.794,0,BC,5015.5
1823.328,-4790.766,0,AC,3080.5
5212.906,-4438.0,0,Rod,2871.0
5214.904,-4147.134,0,Rod,2017.0
5431.374,-4799.066,0,BC,3322.0
6610.746,-5497.238,0,BC,3449.5
7024.732,-5563.28,0,MG,2487.5
7211.718,-5557.286,0,Rod,2651.0
7614.85,-5335.092,0,BC,4688.0
7812.852,-5115.166,0,BC,3476.5
8041.256,-4576.996,0,AC,3814.0
8256.808,1931.328,0,Rod,2645.5
8262.046,1760.488,0,Rod,3230.0
9617.604,844.82,0,AC,3791.5
10016.308,863.342,0,AC,5894.0
10729.978,1266.744,0,RGC,7310.5
11163.674,2038.718,0,MG,2469.0
3013.392,2030.51,0,MG,3335.5
3208.208,1337.3220000000001,0,AC,5322.0
3642.012,1016.254,0,RGC,4304.0
4612.69,661.83,0,AC,3842.0
5807.83,1631.698,0,BC,5544.0
-987.418,918.422,0,AC,1868.0
-789.2,871.1179999999999,0,Rod,3909.5
622.086,6831.968,0,AC,4469.5
1575.392,8139.104,0,AC,5490.0
6050.22,7918.692,0,RGC,4626.0
6104.112,8177.984,0,AC,2273.0
-591.09,-4515.652,0,HC,4380.5
-376.618,-4689.516,0,RGC,2300.5
17.712,-5054.524,0,BC,1936.0
230.132,-5146.054,0,BC,3405.0
435.694,-5211.108,0,AC,3160.5
1216.794,-5254.0380000000005,0,BC,2998.0
1350.282,-5187.094,0,AC,3916.5
1419.602,-5151.832,0,AC,4917.5
1630.672,-4983.152,0,AC,4260.5
1824.624,-4785.69,0,AC,3800.5
5215.552,-4165.656,0,Rod,2455.5
6614.688,-5425.58,0,RGC,3123.5
7212.582,-5526.938,0,MG,1354.5
7487.102,-5340.6,0,RGC,6059.0
7409.882,-5438.972,0,AC,2929.0
7616.47,-5311.494,0,AC,2603.0
7879.866,-4916.246,0,RGC,3743.5
7812.528,-5102.8,0,AC,4426.0
8041.256,-4570.732,0,BC,2617.0
8273.98,2018.306,0,Rod,2620.5
8256.322,1911.132,0,Rod,2724.5
11132.624,1817.442,0,AC,3045.0
3014.58,2039.474,0,AC,2131.0
4414.742,681.432,0,AC,4802.5
4814.526,693.042,0,AC,3045.5
5049.626,827.918,0,AC,2680.5
5448.006,1020.304,0,AC,4333.5
-2386.986,2019.008,0,RGC,8978.0
6053.838,7818.09,0,AC,4640.0
6107.46,8158.382,0,MG,4506.5
-745.406,-4025.256,0,Rod,6507.0
-363.172,-4800.74,0,BC,2484.0
17.496,-5048.692,0,AC,2856.0
231.428,-5078.77,0,AC,2476.5
361.19,-5195.232,0,BC,3261.5
436.01800000000003,-5217.264,0,AC,2199.0
471.118,-5165.494,0,RGC,2920.0
652.866,-5299.29,0,MG,2442.5
825.704,-5305.824,0,AC,4265.5
1019.332,-5291.406,0,AC,2124.5
1219.818,-5259.33,0,BC,3102.5
1419.818,-5169.976,0,BC,3331.5
1633.858,-4977.266,0,AC,2383.5
1825.38,-4711.008,0,AC,5651.5
5213.014,-4451.5,0,Rod,3216.5
6615.012,-5481.146,0,BC,3040.0
7029.538,-5560.472,0,BC,1803.0
7213.122,-5530.556,0,BC,2129.5
7410.206,-5433.356,0,AC,2355.5
7617.28,-5317.434,0,BC,3106.0
7815.12,-5123.32,0,BC,5045.5
8042.444,-4565.062,0,AC,2913.0
10937.052,1470.794,0,RGC,7272.0
11013.284,1433.966,0,Rod,3482.5
3015.93,2035.748,0,AC,3234.0
3210.746,1448.654,0,RGC,15690.0
3645.954,1010.26,0,RGC,5013.5
4814.634,758.004,0,AC,5415.5
-2186.986,1516.64,0,MG,2382.0
-788.336,875.978,0,Rod,2888.5
-384.988,1040.608,0,BC,3863.5
1616.902,8227.594,0,Rod,1854.0
6112.536,8021.762,0,AC,2930.0
6112.752,8254.0,0,Rod,3169.5
-744.434,-4037.298,0,Rod,3757.5
-589.524,-4418.614,0,AC,3072.0
-360.904,-4807.868,0,BC,4188.5
-373.216,-4781.478,0,AC,2494.5
-114.41,-4994.908,0,MG,3169.0
19.008,-5059.06,0,BC,2531.0
231.644,-5154.1,0,BC,3624.0
444.118,-5230.872,0,BC,3113.5
653.838,-5292.81,0,BC,3512.0
1019.764,-5309.118,0,BC,2823.5
1220.304,-5238.27,0,AC,3129.5
1583.924,-4966.79,0,AC,2772.5
1423.058,-5139.574,0,AC,4588.5
1611.448,-5021.908,0,BC,3130.0
1635.154,-4991.198,0,AC,4786.5
5215.714,-4129.368,0,Rod,3147.0
5434.29,-4827.902,0,BC,2684.5
6614.796,-5488.328,0,AC,2033.5
6842.93,-5503.34,0,AC,5175.5
7030.402,-5503.772,0,RGC,5282.5
7616.524,-5240.484,0,RGC,3600.5
7814.256,-5130.61,0,HC,4443.0
8010.314,-4661.706,0,Rod,2660.0
8257.24,1854.702,0,Rod,3244.0
9621.708,839.096,0,Rod,4973.0
10493.258,1089.208,0,RGC,9478.0
10745.098,1219.818,0,AC,3320.5
10941.804,1480.622,0,RGC,4339.5
11014.526,1495.256,0,Rod,2975.0
3217.55,1442.984,0,AC,1611.5
4814.742,701.574,0,AC,3743.0
5016.308,741.318,0,MG,4516.0
-2189.092,1629.376,0,RGC,6013.0
-2186.176,1522.688,0,AC,2007.0
-985.042,923.606,0,AC,3857.5
-787.202,914.534,0,AC,3716.0
-621.314,1012.042,0,RGC,9127.0
-384.718,1064.746,0,AC,4572.5
1546.718,7894.77,0,RGC,5403.0
6057.996,7811.448,0,AC,5069.0
6113.724,8151.254,0,BC,4231.0
6116.856,8259.508,0,Rod,3201.5
-733.094,-4254.362,0,Rod,2811.0
-544.272,-4391.63,0,AC,2940.5
-588.768,-4451.878,0,MG,4195.0
-521.862,-4606.41,0,BC,2398.5
-373.054,-4774.674,0,AC,3475.0
-176.294,-4878.824,0,RGC,3311.5
19.224,-5042.2119999999995,0,AC,3910.5
232.61599999999999,-5124.184,0,AC,2826.5
658.59,-5297.94,0,BC,4462.0
829.808,-5300.208,0,AC,3336.0
1020.034,-5304.474,0,BC,1437.5
1220.844,-5250.582,0,BC,3830.0
1365.726,-5187.418,0,AC,3245.0
1423.058,-5180.614,0,BC,3411.0
1612.69,-5028.7119999999995,0,BC,3450.0
1636.774,-4984.772,0,AC,3862.5
1827.594,-4778.4,0,AC,4700.0
1819.278,-4809.11,0,BC,3489.0
6617.172,-5474.072,0,AC,3367.5
7031.806,-5566.196,0,BC,3247.5
7413.878,-5483.414,0,Rod,2238.5
7617.496,-5326.182,0,BC,3012.5
7680.46,-5174.404,0,RGC,4349.0
8043.092,-4586.284,0,AC,3519.5
8275.762,2066.258,0,Rod,4511.5
8257.564,1963.944,0,Rod,3596.5
8413.662,1466.258,0,AC,2714.0
9624.678,847.574,0,MG,1895.0
11135.378,1848.276,0,MG,4710.0
11014.418,1440.338,0,Rod,2896.0
2999.53,1586.408,0,Rod,3077.5
2951.308,1919.394,0,Rod,1691.5
3010.26,1701.25,0,Rod,3981.5
3090.126,1378.092,0,Rod,2318.0
3218.522,1427.594,0,RGC,10222.0
4814.742,685.968,0,MG,3207.0
5453.568,1023.49,0,AC,4249.0
-2185.636,1416.47,0,Rod,2717.0
-1168.896,929.168,0,AC,4661.5
-985.798,908.324,0,BC,4846.5
-612.7280000000001,1017.388,0,RGC,9871.5
-143.786,1222.41,0,AC,5400.5
609.396,6754.278,0,Rod,2613.0
1579.01,8171.2880000000005,0,AC,2495.5
1530.1399999999999,7612.204,0,AC,4234.0
6061.398,7831.266,0,AC,7071.0
-744.704,-4092.81,0,Rod,3338.5
-589.146,-4458.088,0,BC,1566.0
-356.26,-4800.416,0,BC,3514.0
-368.248,-4787.472,0,MG,2146.5
-175.538,-4954.262,0,BC,4146.5
-107.12,-4992.91,0,AC,2887.5
22.68,-5063.65,0,HC,3223.0
236.018,-5139.196,0,MG,2746.0
446.872,-5226.444,0,BC,2784.0
832.508,-5307.012,0,AC,3191.0
1221.222,-5243.238,0,MG,2137.0
1423.598,-5094.268,0,RGC,3978.0
1807.414,-4789.902,0,AC,4601.5
6619.764,-5493.026,0,HC,3526.5
7034.182,-5559.554,0,MG,1385.5
7213.554,-5521.916,0,AC,3486.0
7415.876,-5449.934,0,BC,2521.0
7617.28,-5330.448,0,BC,1149.5
7950.336,-4734.498,0,RGC,5875.0
7890.072,-4906.202,0,AC,3886.0
7815.444,-5111.656,0,BC,3968.5
8012.582,-4659.222,0,AC,1917.5
8257.996,1954.494,0,Rod,4106.0
8308.864,1565.24,0,Rod,2989.5
8389.972,1350.498,0,MG,1867.5
8413.554,1547.5819999999999,0,AC,4152.5
10499.522,1023.058,0,AC,4311.0
10752.334,1222.248,0,AC,4035.5
10948.122,1409.936,0,AC,5620.5
11136.512,1813.5,0,AC,6037.0
3230.51,1528.466,0,RGC,13544.5
4050.328,815.606,0,RGC,7743.5
4216.092,696.93,0,AC,3392.0
4618.846,664.692,0,AC,4283.5
5061.29,832.724,0,RGC,7231.0
5639.366,1221.708,0,MG,4413.5
5693.528,1429.538,0,AC,7880.5
5809.234,1648.654,0,BC,2913.0
-2185.852,1410.962,0,Rod,2153.5
-982.882,916.262,0,AC,2644.0
-787.472,901.628,0,MG,1550.5
-602.846,1020.142,0,AC,11563.0
628.404,6814.202,0,MG,3043.0
1580.468,8130.626,0,AC,4355.0
1453.946,7428.026,0,AC,3892.0
6035.424,7765.51,0,Rod,2272.5
6114.804,8077.49,0,AC,4483.5
-588.444,-4465.54,0,AC,2447.0
-368.464,-4691.244,0,RGC,5291.5
23.868,-5056.144,0,BC,2398.0
236.882,-5146.702,0,BC,2646.5
367.13,-5196.96,0,BC,2398.0
450.976,-5232.924,0,BC,3715.5
489.262,-5180.236,0,AC,1793.0
836.828,-5301.882,0,AC,5315.5
1028.566,-5306.256,0,BC,3335.5
1225.002,-5246.1,0,BC,876.0
1427.0,-5150.914,0,MG,4177.0
1613.77,-5012.242,0,BC,1863.0
1639.096,-4978.238,0,MG,2590.5
1958.274,-4587.526,0,AC,3383.5
1832.4,-4789.092,0,MG,5132.0
5214.958,-4447.72,0,Rod,2445.5
5440.23,-4798.202,0,AC,3527.0
6620.898,-5486.708,0,BC,3447.5
7036.828,-5554.208,0,MG,2800.0
7214.58,-5535.902,0,BC,3372.0
7496.336,-5386.392,0,AC,1557.5
7415.876,-5442.158,0,AC,3849.5
7617.928,-5321.97,0,BC,2296.5
8045.846,-4577.86,0,BC,3031.5
8258.05,1861.02,0,Rod,3741.5
11015.336,1507.676,0,AC,3269.5
3001.42,1580.144,0,Rod,4105.5
3008.64,1893.366,0,BC,2884.5
3231.806,1544.18,0,RGC,14569.0
5454.27,1092.394,0,RGC,6526.0
5809.612,1721.986,0,AC,4855.5
-2184.394,1502.06,0,MG,1576.0
-1984.286,1293.96,0,AC,3838.5
-591.02,1022.572,0,AC,12263.0
-488.76,1065.286,0,AC,4358.0
-383.422,1047.25,0,MG,4764.0
610.206,6764.862,0,Rod,1721.0
810.854,6899.144,0,AC,5772.0
1536.242,7630.024,0,AC,3418.0
1454.702,7442.282,0,AC,3305.0
5870.416,7462.532,0,AC,4224.5
6062.532,7816.686,0,MG,4968.0
6115.776,8088.884,0,AC,6606.5
-588.714,-4424.392,0,BC,3718.5
-355.01800000000003,-4806.572,0,BC,2347.0
-362.686,-4785.258,0,AC,3420.0
-104.744,-5005.978,0,BC,2275.5
23.976,-5052.634,0,MG,1279.5
238.286,-5071.264,0,AC,3977.0
837.152,-5257.872,0,AC,3089.5
1371.774,-5185.366,0,AC,3019.5
1428.134,-5162.686,0,BC,3333.5
1614.58,-5017.372,0,MG,2777.5
1833.48,-4782.774,0,MG,2255.5
1820.898,-4803.818,0,BC,3766.0
5215.66,-4467.484,0,Rod,2192.5
5440.986,-4827.254,0,BC,2419.0
6858.428,-5504.528,0,RGC,6437.0
7038.88,-5563.496,0,BC,1646.0
7898.226,-4882.442,0,RGC,1823.5
7816.524,-5038.54,0,RGC,3049.0
8013.5,-4677.528,0,AC,1446.0
8045.9,-4553.344,0,AC,4161.0
8079.758,-4357.394,0,AC,3683.5
8257.942,1877.598,0,Rod,4447.5
8415.714,1559.246,0,AC,2914.0
10954.17,1416.956,0,MG,4140.5
11138.348,1839.15,0,MG,5868.5
11015.714,1470.632,0,Rod,4946.0
2952.226,1928.898,0,Rod,3074.5
3011.07,1781.602,0,BC,3630.0
3209.666,1314.696,0,BC,3273.5
3816.686,833.318,0,RGC,4406.5
4062.154,819.278,0,AC,2943.5
4818.522,706.218,0,AC,3746.5
5077.544,835.208,0,AC,8404.0
5702.006,1437.206,0,RGC,6536.0
5810.098,1714.156,0,BC,6176.0
-486.70799999999997,1009.666,0,AC,6975.5
631.266,6822.842,0,AC,2960.0
610.692,6743.316,0,Rod,3894.5
1580.792,8043.686,0,AC,3609.5
6063.612,7824.084,0,MG,5838.5
6116.91,8050.382,0,AC,5105.0
-709.874,-3982.612,0,Rod,2011.0
-588.336,-4444.858,0,AC,2462.0
-351.832,-4817.372,0,BC,3448.5
-360.418,-4704.042,0,AC,2293.0
-102.31400000000001,-4998.364,0,MG,3240.5
23.868,-5047.504,0,AC,3964.5
240.23,-5131.258,0,AC,3646.5
372.476,-5196.528,0,BC,3555.5
462.64,-5224.338,0,BC,3310.0
704.544,-5299.614,0,BC,3147.0
1032.94,-5302.098,0,MG,2597.5
1227.27,-5249.178,0,BC,2265.5
1372.638,-5192.71,0,MG,4165.0
1428.674,-5145.73,0,BC,3430.0
1642.606,-4975.376,0,AC,2548.0
1835.478,-4777.158,0,AC,3394.5
5297.74,-4713.168,0,Rod,2972.5
5441.85,-4867.106,0,Rod,2982.0
6621.33,-5477.636,0,BC,5668.5
6864.746,-5549.672,0,AC,2137.5
7218.468,-5526.398,0,BC,1220.0
7416.416,-5479.202,0,Rod,2899.0
7690.288,-5175.808,0,RGC,3557.5
7899.522,-4990.334,0,AC,1727.0
8259.13,1990.782,0,Rod,3062.5
8417.28,1442.66,0,AC,3098.0
10956.87,1423.058,0,AC,3651.5
11138.78,1830.24,0,AC,6370.0
11017.01,1484.51,0,BC,4348.0
2953.522,1987.758,0,Rod,4194.0
3010.53,1549.256,0,Rod,2177.0
3210.206,1344.18,0,AC,2444.0
3241.364,1515.128,0,RGC,9303.0
3614.85,969.992,0,AC,5803.5
4421.87,680.19,0,Rod,3465.0
4621.06,672.9,0,AC,3688.0
5024.462,753.252,0,AC,4835.5
5454.27,1014.58,0,AC,2582.0
5707.298,1453.19,0,RGC,10563.0
5810.692,1666.636,0,MG,3561.5
-977.59,920.69,0,AC,5424.5
-483.63,1014.742,0,AC,2607.5
-590.172,954.2239999999999,0,AC,4251.5
-382.612,1069.444,0,AC,2895.0
1537.3220000000001,7618.738,0,AC,4237.5
3320.204,8216.254,0,HC,7364.0
5874.898,7469.498,0,AC,3951.0
-741.194,-4121.538,0,Rod,2517.5
-587.634,-4497.994,0,BC,6261.5
-514.356,-4624.986,0,BC,5404.0
-349.888,-4809.974,0,BC,3788.5
-356.53,-4780.668,0,AC,5159.5
-170.35399999999998,-4882.928,0,RGC,2500.0
27.81,-5059.492,0,MG,4112.0
20.79,-4988.606,0,AC,15405.0
240.554,-5142.166,0,MG,4670.5
844.604,-5304.528,0,AC,3018.0
1034.29,-5307.282,0,BC,2041.5
1227.756,-5241.834,0,MG,4364.5
1372.962,-5180.182,0,AC,1588.5
1429.322,-5089.084,0,RGC,3685.5
1643.902,-4966.844,0,AC,4534.0
5158.22,-4765.17,0,AC,4231.5
6868.31,-5502.584,0,RGC,5150.0
7042.282,-5552.372,0,BC,4260.5
7218.576,-5512.358,0,AC,3616.5
7416.794,-5456.198,0,BC,3687.0
7621.114,-5299.182,0,AC,3490.0
7692.88,-5167.654,0,RGC,3557.0
8046.602,-4569.436,0,MG,2866.0
8258.698,1914.318,0,Rod,4039.5
10760.11,1226.73,0,AC,5737.0
11131.49,1720.42,0,Rod,2529.5
4220.682,702.33,0,AC,3617.5
4818.684,694.122,0,Rod,3732.0
5219.494,920.312,0,AC,12210.5
5456.7,1030.294,0,Rod,6304.5
5810.422,1692.556,0,MG,3129.0
-2181.208,1514.21,0,MG,3932.5
-1164.252,969.506,0,RGC,6900.0
610.692,6773.448,0,Rod,3644.5
1537.97,7623.976,0,AC,2349.5
1457.834,7435.802,0,AC,4408.5
-726.722,-4276.61,0,Rod,4722.5
-709.55,-3965.98,0,Rod,3775.5
-586.554,-4509.982,0,MG,3103.5
-167.762,-4898.588,0,AC,3875.5
-100.748,-5010.784,0,BC,3772.5
28.512,-5042.644,0,AC,3446.5
241.526,-5076.718,0,RGC,2330.5
378.308,-5198.202,0,MG,4061.5
468.796,-5224.338,0,BC,4194.5
850.814,-5306.904,0,AC,5363.0
1036.612,-5298.804,0,AC,4690.5
1231.482,-5235.948,0,AC,2169.0
1376.4180000000001,-5189.038,0,MG,1385.5
1433.534,-5152.426,0,MG,2958.5
1617.442,-5010.514,0,MG,2373.5
1644.442,-4987.58,0,BC,3349.0
1836.774,-4770.354,0,AC,3716.0
6625.866,-5483.414,0,MG,1493.5
6876.788,-5508.254,0,RGC,3851.0
7042.93,-5576.456,0,BC,3037.5
7219.764,-5518.136,0,AC,1572.0
7418.846,-5448.26,0,MG,1689.0
7622.086,-5315.382,0,BC,2937.0
7705.462,-5148.808,0,AC,1543.0
7900.71,-4963.658,0,AC,1292.0
7817.658,-5096.86,0,AC,4578.0
8013.176,-4688.598,0,MG,2638.5
8083.214,-4377.482,0,MG,4435.5
8259.886,1984.5720000000001,0,Rod,4794.5
8312.806,1539.374,0,Rod,2098.0
8417.604,1450.22,0,AC,4160.0
11140.94,1861.074,0,MG,6603.0
11133.812,1770.91,0,AC,1678.0
11017.01,1583.978,0,AC,4471.5
3008.964,1868.634,0,HC,5033.0
3013.068,1787.65,0,BC,4561.0
3615.336,936.782,0,Rod,3950.0
4020.25,767.4,0,AC,5392.0
5115.668,852.65,0,AC,4151.5
-2223.258,1393.59,0,Cone,2919.5
-2370.624,1898.874,0,RGC,15864.5
-2181.748,1478.462,0,BC,1935.5
-477.204,1015.822,0,AC,5474.0
-380.884,1052.326,0,MG,3809.0
632.724,6816.74,0,BC,4019.5
611.772,6729.168,0,Rod,1664.0
1581.7640000000001,8155.628,0,MG,5637.0
1583.546,7998.342,0,AC,4807.0
1538.456,7636.774,0,AC,4804.5
5877.058,7458.86,0,AC,4294.5
6118.152,8042.606,0,AC,3875.5
-586.878,-4431.25,0,AC,4115.0
-512.466,-4599.12,0,BC,3253.5
-347.026,-4824.284,0,BC,4056.0
-99.344,-5002.954,0,AC,4272.0
28.404,-5066.188,0,BC,2804.0
38.448,-4985.366,0,RGC,6279.0
241.526,-5149.024,0,BC,2872.0
475.384,-5227.2,0,MG,4574.5
707.19,-5305.878,0,BC,3962.0
1232.616,-5245.56,0,BC,1432.0
1432.994,-5159.446,0,BC,2578.0
1618.576,-5023.96,0,BC,3105.5
1966.644,-4584.61,0,AC,3070.0
2229.862,-3848.368,0,BC,47732.0
5217.172,-4457.224,0,Rod,4495.0
6625.326,-5495.294,0,BC,3257.0
6880.946,-5513.492,0,AC,4073.5
7048.6,-5551.184,0,AC,5675.0
7219.062,-5533.31,0,BC,3435.0
7419.332,-5483.522,0,Rod,1821.5
7622.626,-5306.58,0,AC,4453.0
7710.97,-5148.052,0,AC,4198.0
7902.33,-4975.484,0,AC,3177.0
7817.226,-5107.444,0,MG,2132.5
8016.416,-4667.916,0,BC,4127.5
8046.872,-4560.04,0,AC,3489.0
8083.214,-4371.866,0,AC,4075.5
10960.272,1417.388,0,BC,2970.5
11141.48,1874.304,0,AC,4959.0
3009.72,1842.444,0,BC,4262.5
3013.392,1665.826,0,Rod,2464.5
4624.03,652.974,0,MG,2902.5
5123.444,864.314,0,RGC,4810.5
5220.412,855.296,0,Rod,4815.5
5420.466,995.696,0,AC,3142.5
5719.772,1500.926,0,RGC,7146.0
-2222.772,1387.326,0,Rod,2496.0
-2181.532,1411.34,0,Rod,1807.0
-1983.206,1287.21,0,AC,2764.0
-1346.162,1020.466,0,RGC,9872.5
-380.992,1057.78,0,AC,3268.5
-200.74,1248.816,0,AC,10461.5
633.858,6828.242,0,AC,3825.0
612.258,6760.92,0,Rod,2398.5
1539.158,7612.096,0,AC,3376.0
1614.418,7562.486,0,Rod,4555.0
5877.112,7452.056,0,MG,4065.0
6069.498,7829.754,0,BC,3122.0
6117.774,8165.672,0,BC,4791.5
-586.23,-4469.806,0,AC,1653.5
-512.142,-4603.764,0,MG,1824.5
-345.568,-4813.376,0,BC,2730.0
