x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-49.52373671227464,-85.42875790157267,0.0,RPC
-32.69831561636619,-85.42875790157267,0.0,RPC
-15.872894520457734,-85.42875790157267,0.0,RPC
0.9525265754507188,-85.42875790157267,0.0,RPC
17.777947671359172,-85.42875790157267,0.0,RPC
34.603368767267625,-85.42875790157267,0.0,RPC
51.42878986317608,-85.42875790157267,0.0,RPC
-57.93644726022887,-70.85751580314533,0.0,RPC
-41.111026164320414,-70.85751580314533,0.0,RPC
-24.28560506841196,-70.85751580314533,0.0,RPC
-7.460183972503506,-70.85751580314533,0.0,RPC
9.365237123404947,-70.85751580314533,0.0,RPC
26.1906582193134,-70.85751580314533,0.0,RPC
43.01607931522185,-70.85751580314533,0.0,RPC
59.841500411130305,-70.85751580314533,0.0,RPC
-66.3491578081831,-56.286273704718,0.0,RPC
-49.52373671227464,-56.286273704718,0.0,RPC
-32.69831561636619,-56.286273704718,0.0,RPC
-15.872894520457734,-56.286273704718,0.0,RPC
0.9525265754507188,-56.286273704718,0.0,RPC
17.777947671359172,-56.286273704718,0.0,RPC
34.603368767267625,-56.286273704718,0.0,RPC
51.42878986317608,-56.286273704718,0.0,RPC
68.25421095908453,-56.286273704718,0.0,RPC
-74.76186835613731,-41.715031606290665,0.0,RPC
-57.93644726022887,-41.715031606290665,0.0,RPC
-41.111026164320414,-41.715031606290665,0.0,RPC
43.01607931522185,-41.715031606290665,0.0,RPC
59.841500411130305,-41.715031606290665,0.0,RPC
76.66692150703877,-41.715031606290665,0.0,RPC
-83.17457890409155,-27.143789507863332,0.0,RPC
-66.3491578081831,-27.143789507863332,0.0,RPC
-49.52373671227464,-27.143789507863332,0.0,RPC
51.42878986317608,-27.143789507863332,0.0,RPC
68.25421095908453,-27.143789507863332,0.0,RPC
85.07963205499298,-27.143789507863332,0.0,RPC
-91.58728945204577,-12.572547409435998,0.0,RPC
-74.76186835613731,-12.572547409435998,0.0,RPC
-57.93644726022887,-12.572547409435998,0.0,RPC
59.841500411130305,-12.572547409435998,0.0,RPC
76.66692150703877,-12.572547409435998,0.0,RPC
93.49234260294722,-12.572547409435998,0.0,RPC
-83.17457890409155,1.9986946889913355,0.0,RPC
-66.3491578081831,1.9986946889913355,0.0,RPC
51.42878986317608,1.9986946889913355,0.0,RPC
68.25421095908453,1.9986946889913355,0.0,RPC
85.07963205499298,1.9986946889913355,0.0,RPC
-91.58728945204577,16.56993678741867,0.0,RPC
-74.76186835613731,16.56993678741867,0.0,RPC
-57.93644726022887,16.56993678741867,0.0,RPC
59.841500411130305,16.56993678741867,0.0,RPC
76.66692150703877,16.56993678741867,0.0,RPC
93.49234260294722,16.56993678741867,0.0,RPC
-83.17457890409155,31.141178885846003,0.0,RPC
-66.3491578081831,31.141178885846003,0.0,RPC
-49.52373671227464,31.141178885846003,0.0,RPC
51.42878986317608,31.141178885846003,0.0,RPC
68.25421095908453,31.141178885846003,0.0,RPC
85.07963205499298,31.141178885846003,0.0,RPC
-74.76186835613731,45.712420984273336,0.0,RPC
-57.93644726022887,45.712420984273336,0.0,RPC
-41.111026164320414,45.712420984273336,0.0,RPC
-24.28560506841196,45.712420984273336,0.0,RPC
26.1906582193134,45.712420984273336,0.0,RPC
43.01607931522185,45.712420984273336,0.0,RPC
