x,y,z,type,volume
4830.348,1491.638,0,AC,1805.5
9030.726,-766.952,0,AC,4335.5
-982.882,5228.242,0,BC,2203.5
-388.336,4669.714,0,BC,1824.0
414.31,4524.2,0,Rod,4592.0
1937.538,5941.966,0,RGC,4962.0
1841.202,5417.82,0,AC,2483.5
2009.018,6156.492,0,Rod,3894.5
-1332.608,-4587.094,0,Rod,2442.0
-1371.11,-4771.92,0,Rod,3809.0
-1366.412,-5220.72,0,Rod,1741.0
-1185.582,-5419.478,0,AC,5431.5
-174.998,-3699.992,0,BC,2783.5
226.784,-3612.08,0,Rod,3392.0
1351.47,-4019.37,0,AC,4893.0
1224.246,-3779.642,0,Cone,2031.5
1465.718,-3986.176,0,Rod,1198.5
3844.28,-4397.176,0,Cone,3759.5
4022.734,-3434.976,0,RGC,1572.0
4619.98,-2777.05,0,Rod,1867.0
5215.228,-2580.83,0,Rod,2355.0
6411.178,-2981.748,0,Rod,1657.0
6619.98,-3153.83,0,Rod,650.0
-981.91,-1506.904,0,MG,4106.5
-512.412,605.146,0,AC,5070.5
-553.128,-985.636,0,AC,6091.5
-588.228,-1154.532,0,MG,3002.0
-354.802,-588.984,0,AC,4498.5
-324.4,-169.004,0,AC,3084.0
-384.124,182.196,0,RGC,2491.5
-387.742,367.994,0,AC,5311.0
2437.098,223.868,0,RGC,6192.5
2617.226,32.562,0,Cone,2112.5
4216.092,53.406,0,AC,4173.5
4607.614,417.496,0,BC,5283.5
4840.824,810.422,0,MG,3964.5
4872.954,1331.004,0,AC,5119.0
4833.264,1459.508,0,RGC,6335.5
4808.856,5243.362,0,AC,4144.0
6608.208,4908.594,0,Rod,5147.0
-981.478,5212.636,0,Rod,3552.5
-984.934,5200.556,0,Rod,3082.5
-386.068,4686.562,0,AC,3577.5
1940.076,5954.494,0,AC,7509.0
1842.984,5411.988,0,AC,3882.0
2009.99,6124.74,0,Rod,3024.5
-1426.768,-5054.47,0,Rod,2102.0
-1330.664,-4582.72,0,Rod,901.5
-1363.55,-4772.514,0,Cone,1376.0
-1380.452,-4952.21,0,BC,1514.0
-1359.824,-5213.16,0,Rod,2834.0
-986.014,-4170.786,0,BC,3086.5
228.07999999999998,-3604.25,0,Rod,4021.0
633.912,-3654.092,0,BC,1214.5
1211.124,-3859.222,0,BC,1177.0
1515.452,-4214.726,0,AC,1615.0
3782.034,-4215.2119999999995,0,Cone,2352.0
3844.82,-4411.108,0,Rod,2292.0
4023.004,-3427.632,0,RGC,3703.5
4010.314,-3182.342,0,Rod,5363.0
5221.33,-2522.942,0,Rod,1521.5
5433.642,-2630.602,0,BC,4823.0
6412.204,-2956.206,0,Rod,1403.5
6621.654,-3163.226,0,Rod,2209.0
-1156.53,1170.532,0,AC,5652.5
-1184.826,1238.502,0,AC,2291.0
-983.692,1121.5,0,AC,6248.5
-977.644,-1537.63,0,Rod,2059.5
-790.604,-1459.87,0,Rod,4410.5
-779.264,-1383.53,0,AC,3929.0
-507.76800000000003,599.314,0,AC,3190.5
-447.828,339.158,0,AC,2707.0
-584.934,-1123.158,0,AC,6369.5
-391.9,-713.33,0,AC,4601.5
-354.694,-581.316,0,AC,4896.0
-314.572,-139.79,0,AC,3838.0
-362.2,117.93599999999999,0,RGC,4195.5
-387.202,382.682,0,AC,3407.0
2091.962,406.28,0,Rod,1899.5
2444.766,221.276,0,RGC,4051.5
2616.524,46.224,0,AC,3535.5
4216.902,38.232,0,BC,1803.5
4409.234,218.36,0,AC,2301.0
7269.39,200.934,0,Rod,3572.5
7420.25,1345.476,0,AC,6040.5
7679.704,-593.504,0,Rod,1722.0
7626.406,1804.876,0,AC,2774.5
8227.972,-747.566,0,RGC,2733.0
6410.26,4816.902,0,AC,4184.5
-983.206,5155.142,0,Rod,3286.5
1215.984,4745.584,0,BC,2216.5
1940.292,5994.454,0,AC,5142.0
1882.35,5730.356,0,AC,3759.0
1844.55,5423.544,0,AC,5000.0
2011.34,6103.68,0,Rod,2214.0
-1424.554,-5027.524,0,Rod,2793.0
-1325.966,-4565.44,0,Rod,3492.0
-1380.182,-4957.826,0,BC,3410.5
-169.868,-3695.618,0,BC,3080.5
115.28999999999999,-3606.3559999999998,0,Rod,1866.5
1212.15,-3911.71,0,RGC,3456.0
1411.124,-4041.348,0,AC,2436.5
3788.244,-4231.844,0,Rod,2870.0
3752.388,-4035.786,0,Rod,2030.5
3881.594,-3376.78,0,Rod,2514.0
3847.304,-4403.332,0,Rod,2518.5
4624.678,-2765.224,0,Rod,1610.0
5226.46,-2517.488,0,Cone,2062.0
5439.42,-2629.576,0,AC,1989.0
6415.876,-2973.648,0,Cone,2467.0
6628.242,-3168.248,0,Rod,2073.0
-2169.544,1274.142,0,BC,3363.5
-1109.658,-1576.672,0,BC,4411.0
-1183.854,1244.82,0,MG,4753.0
-982.882,1136.026,0,Rod,3097.5
-956.8,-1496.32,0,BC,6036.0
-788.66,-1421.044,0,Rod,3824.0
-778.508,-1376.78,0,AC,4313.5
-506.634,610.3299999999999,0,AC,4555.5
-437.946,325.82,0,AC,4464.5
-506.256,-989.092,0,AC,4207.0
-580.074,-1133.04,0,AC,4781.0
-354.532,-560.958,0,AC,4855.5
-330.556,-242.86,0,RGC,1146.5
-293.188,4.822000000000003,0,AC,1970.0
-337.79200000000003,194.61599999999999,0,AC,3110.0
2024.678,615.93,0,MG,2925.5
2208.1,312.59000000000003,0,Rod,4461.0
2448.222,212.042,0,AC,5110.0
2617.658,42.12,0,MG,3330.0
2719.772,10.329999999999984,0,MG,3247.5
3880.514,9.018,0,RGC,5901.0
4049.302,57.348,0,AC,3049.5
4413.5,213.5,0,AC,3863.5
4609.396,449.302,0,AC,5174.0
4810.044,554.2239999999999,0,Rod,3583.5
4849.734,811.07,0,AC,3155.0
4878.084,1326.306,0,AC,5287.5
4835.856,1476.68,0,AC,5792.5
7621.87,-384.934,0,AC,1627.0
7813.014,2027.54,0,Cone,4334.5
9010.908,-861.922,0,Rod,3428.0
4614.688,5391.592,0,Rod,2684.0
4809.72,5262.64,0,AC,4618.0
7240.068,5654.432,0,AC,3803.5
-1017.3720000000001,5204.012,0,Rod,1826.0
-980.344,5223.76,0,BC,4956.5
212.474,4543.208,0,BC,3497.5
1218.144,4760.218,0,Rod,2712.0
1519.34,5055.89,0,RGC,4377.0
1614.256,5080.136,0,AC,3532.0
2011.232,6133.596,0,Rod,1339.0
-1422.772,-5038.918,0,Rod,3073.5
-1324.94,-4589.686,0,Rod,3398.5
-1356.098,-4718.676,0,Rod,3527.0
-1338.764,-5221.9619999999995,0,Rod,1170.0
-1192.062,-4514.248,0,BC,3089.0
-984.826,-4188.714,0,AC,2388.5
-167.222,-3683.198,0,MG,2386.0
124.2,-3591.614,0,Rod,2609.5
274.52,-3615.968,0,MG,3422.0
1088.992,-3822.286,0,RGC,2895.5
1521.716,-4214.348,0,AC,2325.5
1610.962,-4299.398,0,MG,1299.0
3790.89,-4224.284,0,Rod,1979.0
3752.928,-4073.154,0,Rod,2138.5
3809.072,-4102.152,0,Rod,3094.5
3847.304,-4412.512,0,Rod,1413.0
4011.016,-3177.536,0,Rod,2679.5
4208.64,-2959.176,0,Rod,3788.0
4409.72,-2886.222,0,MG,4201.0
5010.908,-2711.008,0,AC,4058.5
5208.532,-2647.612,0,AC,4001.0
5228.836,-2531.96,0,Rod,1504.5
5442.228,-2653.012,0,RGC,3157.5
6408.586,-3000.686,0,BC,4595.5
6417.28,-2956.854,0,Rod,1803.0
6612.744,-3223.096,0,BC,3246.0
-1385.42,1313.184,0,AC,4954.0
-1108.524,-1585.42,0,BC,6404.0
-954.316,-1486.87,0,AC,5159.5
-788.012,-1466.188,0,Rod,2074.5
-505.014,595.642,0,AC,3332.5
-438.054,348.608,0,AC,6616.5
-436.21799999999996,-688.058,0,AC,6261.5
-504.204,-981.208,0,AC,5123.5
-578.454,-1119.162,0,AC,4096.0
-391.252,-695.564,0,AC,5122.0
-354.478,-572.73,0,AC,5289.5
-325.91200000000003,-238.486,0,AC,5071.5
-288.76,-7.975999999999999,0,AC,2117.5
-386.986,377.012,0,AC,2401.0
2026.838,630.996,0,AC,2020.0
2619.332,53.891999999999996,0,AC,3688.0
2725.874,9.304000000000002,0,MG,3344.5
2814.796,20.628,0,RGC,4484.0
4341.48,221.168,0,RGC,4765.0
4219.008,47.736,0,AC,3430.5
4519.61,428.45799999999997,0,RGC,2679.5
4611.664,437.8,0,AC,4993.0
4850.166,816.632,0,AC,3048.5
4886.508,1407.954,0,AC,5666.0
4836.936,1439.258,0,AC,7598.5
7219.44,355.196,0,BC,2867.5
7209.504,651.624,0,AC,4415.5
7415.552,1666.312,0,Rod,2439.5
7807.56,1946.556,0,AC,4349.0
7811.448,-583.908,0,AC,4041.5
9010.638,-869.212,0,Rod,2682.0
4810.584,5254.918,0,MG,3283.0
5412.852,4835.802,0,AC,5049.0
6952.982,5224.678,0,RGC,3779.0
7009.018,5180.954,0,BC,4004.5
7245.144,5660.48,0,AC,3663.5
-980.344,5249.788,0,MG,3107.0
-590.874,4769.398,0,Rod,2003.5
216.09199999999998,4526.576,0,BC,4523.0
614.418,4556.816,0,AC,2901.0
1219.656,4751.524,0,MG,3473.0
1421.33,4888.56,0,AC,3846.0
1780.144,5412.852,0,RGC,11945.5
1914.156,5608.478,0,AC,3741.0
1848.06,5432.13,0,AC,4267.0
2007.614,5958.058,0,Rod,2864.0
2011.502,6119.988,0,Rod,3712.0
-1422.286,-5020.774,0,Rod,1722.0
-1355.99,-4777.266,0,Rod,1500.0
-1391.036,-5097.508,0,Rod,2184.5
-1333.742,-5220.234,0,Rod,1895.0
-1203.818,-5617.588,0,AC,18104.0
-1190.712,-4344.596,0,Cone,2941.0
-984.016,-4182.774,0,BC,2794.0
-164.684,-3694.754,0,BC,2289.0
124.74,-3603.818,0,Rod,895.5
276.68,-3607.328,0,BC,2825.0
707.73,-3474.018,0,Rod,8285.0
1213.338,-3865.594,0,AC,3684.0
3792.078,-4203.764,0,Rod,1447.0
3882.512,-3352.588,0,Rod,5355.5
3809.504,-4184.016,0,Rod,3227.0
3850.382,-4406.14,0,Rod,2756.5
4012.258,-3167.87,0,Cone,1624.0
4409.504,-2878.284,0,MG,4626.5
5447.25,-2624.392,0,BC,3560.0
6417.712,-2947.836,0,Rod,3158.5
6629.97,-3161.444,0,Rod,1252.0
6668.958,-3407.76,0,AC,1726.5
-2158.258,1286.13,0,BC,5532.5
-1989.902,1388.0819999999999,0,Rod,5075.5
-1383.152,1318.368,0,MG,3176.0
-1099.074,-1556.206,0,AC,5723.5
-1121.538,1156.384,0,AC,6119.5
-949.726,-1495.618,0,BC,3572.0
-785.312,-1416.4,0,Rod,2469.0
-771.704,-1381.262,0,BC,5096.5
-436.704,359.084,0,RGC,7645.5
-436.812,-682.226,0,AC,4311.0
-577.86,-1127.1,0,MG,4298.5
-390.658,-705.014,0,AC,5980.5
-314.68,-387.04,0,AC,8185.0
-288.166,-15.373999999999995,0,AC,3580.5
2097.254,404.28200000000004,0,Rod,3069.5
2028.566,622.086,0,AC,4108.5
2270.74,196.776,0,Rod,3569.5
2619.926,37.746,0,MG,2305.5
2729.6,5.740000000000009,0,BC,2861.5
2823.382,26.945999999999998,0,AC,13697.0
4011.826,-28.226,0,BC,3596.5
4347.528,242.498,0,AC,4202.5
4221.708,40.878,0,MG,3393.0
4213.338,-33.572,0,Rod,3204.5
4414.31,233.642,0,AC,4612.0
4612.15,423.814,0,BC,3629.0
4891.314,1397.424,0,AC,5463.5
4838.988,1450.544,0,AC,7122.0
7113.778,682.08,0,Rod,5809.0
7273.008,175.608,0,Rod,3705.5
7210.476,710.268,0,AC,4849.0
7418.252,1670.2,0,Rod,2644.5
7814.04,2015.174,0,Rod,4182.5
7808.532,1966.644,0,BC,4626.5
4611.61,5459.076,0,Rod,4036.5
5007.992,5076.464,0,MG,3748.5
5415.12,4811.286,0,Rod,4900.0
6416.524,4820.52,0,AC,5657.0
7025.812,5216.038,0,Rod,6419.0
7210.368,5472.792,0,AC,4860.0
7302.762,6572.422,0,AC,4554.0
-976.726,5141.858,0,Rod,3266.5
-590.226,4752.442,0,Rod,3551.0
-380.29,4675.546,0,BC,1863.5
1669.66,5215.606,0,AC,2767.5
1786.462,5421.438,0,AC,17330.0
1956.6,5810.638,0,AC,3243.0
1849.518,5408.964,0,AC,5177.0
1809.828,5351.308,0,BC,3459.0
2012.258,6113.67,0,Rod,2394.0
-1422.1779999999999,-5062.84,0,Rod,1237.5
-1319.54,-4536.712,0,Rod,2248.0
-1388.39,-5078.014,0,Rod,1320.5
-1190.766,-4427.524,0,Rod,3521.5
-981.586,-4173.0,0,BC,2617.0
-742.058,-3929.152,0,AC,2756.0
-290.812,-3724.724,0,AC,995.0
-155.882,-3689.786,0,BC,4285.0
135.702,-3604.034,0,Rod,1968.0
280.13599999999997,-3617.426,0,AC,3250.5
1358.382,-4021.638,0,AC,1695.5
1213.878,-3846.37,0,BC,3496.0
1416.2,-4034.382,0,MG,4807.5
3795.912,-4220.882,0,Cone,2966.5
3759.8940000000002,-4106.256,0,Rod,2035.0
3882.782,-3362.416,0,Rod,2641.0
3811.178,-3942.652,0,BC,2454.0
3851.03,-4417.534,0,Rod,1650.5
4208.91,-3016.94,0,Rod,3247.5
4409.882,-2825.418,0,Rod,2950.0
5014.688,-2652.796,0,BC,3487.0
5230.618,-2571.866,0,Rod,1725.5
6409.99,-3015.158,0,AC,7587.0
6419.494,-2990.334,0,Rod,2115.5
6612.15,-3229.414,0,BC,1859.0
-2151.454,1280.784,0,AC,3350.5
-1989.254,1347.798,0,MG,5026.5
-1791.09,1351.902,0,AC,4082.5
-1180.614,1258.59,0,BC,2963.0
-888.058,991.646,0,Rod,7077.0
-936.226,-1517.488,0,Rod,2161.0
-782.18,-1459.654,0,Rod,3503.5
-771.92,-1388.876,0,BC,3631.5
-669.86,-1184.826,0,AC,2976.0
-499.398,600.718,0,AC,4309.5
-434.922,340.238,0,RGC,2403.5
-500.31600000000003,-989.416,0,AC,3755.0
-575.2139999999999,-1150.536,0,BC,3905.0
-349.996,-578.94,0,AC,2269.0
-287.14,-29.360000000000014,0,AC,1675.5
-334.876,189.54,0,AC,4221.0
-386.068,392.34799999999996,0,AC,2870.0
2099.792,394.832,0,Rod,2188.5
2028.35,611.988,0,MG,3135.0
2622.95,41.364,0,MG,1161.5
2732.408,2.1759999999999877,0,BC,984.5
3813.608,-56.900000000000006,0,AC,4108.5
4014.418,-35.46199999999999,0,BC,3148.0
4070.2,11.61,0,AC,2006.5
4357.464,243.79399999999998,0,RGC,4043.5
4222.788,16.686,0,Rod,2783.0
4414.904,220.358,0,AC,3515.5
4612.744,430.618,0,BC,3181.0
4851.678,830.672,0,AC,3778.0
4895.796,1401.798,0,AC,4337.0
4839.366,1593.86,0,MG,3093.5
4845.09,1620.25,0,Rod,2424.5
7210.8,753.36,0,AC,3390.5
7522.364,1812.258,0,Cone,2004.0
7692.772,-605.9780000000001,0,Rod,2323.0
7814.148,-571.704,0,AC,4449.0
9011.934,-825.418,0,BC,1521.5
4613.23,5501.034,0,BC,3659.0
4812.636,5233.534,0,BC,2561.5
5010.206,5059.94,0,BC,3911.0
5208.694,4937.322,0,AC,3930.0
5421.6,4817.55,0,MG,4442.0
6816.254,5026.514,0,AC,4153.0
7299.846,6612.166,0,AC,5775.0
-974.89,5245.36,0,AC,2148.5
-975.7,5160.272,0,Rod,1546.0
-379.696,4685.968,0,AC,3184.5
217.82,4538.132,0,AC,2804.5
1221.762,4764.862,0,AC,3232.5
1956.654,5817.982,0,AC,3953.0
1916.37,5625.11,0,AC,2756.5
1851.516,5440.392,0,AC,5205.5
2013.77,6100.548,0,Rod,2157.0
-1422.232,-5058.574,0,Rod,779.5
-1317.218,-4582.612,0,Rod,2221.0
-1378.076,-4932.23,0,Rod,2676.0
-1385.366,-5028.604,0,Rod,2522.0
-1330.394,-5274.666,0,Cone,2084.5
-1190.874,-4421.368,0,Rod,2027.0
140.292,-3603.062,0,Rod,2961.0
283.7,-3621.746,0,AC,3888.5
688.398,-3668.942,0,RGC,1713.0
1211.88,-3784.394,0,Rod,840.0
1409.45,-3947.62,0,Rod,2344.5
3810.53,-3876.124,0,BC,4781.5
3810.476,-4178.616,0,Rod,3040.0
4005.994,-3450.636,0,BC,9443.5
4209.882,-3049.718,0,BC,3994.0
4632.886,-2778.076,0,BC,2510.5
5014.904,-2706.472,0,AC,2074.5
5210.422,-2622.502,0,BC,3690.5
6546.016,-3198.688,0,RGC,5038.0
6410.044,-3022.61,0,AC,2124.5
6419.494,-2977.158,0,Rod,4199.0
6634.344,-3182.612,0,Rod,2593.5
6614.364,-3257.818,0,MG,2897.5
-2150.212,1286.184,0,BC,3001.0
-1790.118,1367.616,0,MG,4563.0
-1379.804,1250.598,0,AC,5805.5
-1118.244,1148.068,0,AC,7237.5
-1180.506,1251.894,0,BC,3066.0
-923.212,-1466.836,0,AC,4638.5
-780.722,-1430.278,0,Rod,1580.0
-767.06,-1368.842,0,AC,4582.5
-588.606,753.252,0,AC,3796.0
-498.91200000000003,587.9739999999999,0,AC,5486.0
-499.128,-967.762,0,AC,4845.5
-574.188,-1143.948,0,BC,5345.5
-589.74,-1270.076,0,Rod,4095.5
-390.226,-722.24,0,AC,2635.5
-348.43,-532.5,0,MG,3316.0
-287.572,-22.664000000000016,0,AC,3321.0
-331.312,209.358,0,BC,5155.0
-383.692,355.304,0,AC,3489.5
2101.196,401.798,0,Rod,4112.5
2015.768,580.576,0,Rod,4358.0
2623.922,32.4,0,BC,3826.0
2738.024,0.6639999999999873,0,BC,3149.0
4222.464,54.0,0,AC,3357.5
4215.606,-22.610000000000014,0,Rod,1824.5
4733.596,722.58,0,RGC,4713.5
4613.338,442.39,0,AC,2415.5
4808.586,646.008,0,Rod,4190.5
4881.81,1047.466,0,Rod,4861.5
4898.064,1393.05,0,AC,4176.0
4840.23,1587.812,0,BC,3155.5
4846.71,1613.878,0,BC,3457.0
7277.49,201.42,0,BC,4543.0
7210.476,692.988,0,AC,5283.0
7815.984,2037.962,0,Rod,2197.0
8011.448,-825.04,0,Rod,1754.0
8009.882,-703.178,0,MG,1363.5
8012.258,2097.74,0,AC,4666.5
8273.224,-756.8,0,RGC,2336.5
9011.88,-856.63,0,Rod,2371.5
4762.486,5204.93,0,Rod,1743.0
4814.256,5210.8,0,Rod,2320.0
5010.098,5027.972,0,Cone,3210.0
5209.018,4928.79,0,RGC,3146.5
5422.248,4811.016,0,Rod,2018.0
6613.986,4879.326,0,BC,4439.5
6992.078,5264.746,0,RGC,1694.0
7210.908,5443.524,0,BC,3065.0
7252.002,6360.272,0,RGC,2781.0
7306.488,6578.254,0,AC,2819.5
7407.398,6170.532,0,BC,3975.5
-974.188,5214.958,0,BC,4475.0
-974.188,5164.322,0,Rod,1487.5
-896.698,5008.98,0,Rod,2418.0
-589.578,4708.054,0,Rod,3618.0
220.628,4531.274,0,BC,3323.5
1223.706,4757.842,0,MG,4235.0
1538.726,5077.976,0,RGC,3340.0
1916.586,5630.78,0,AC,2137.0
2008.91,5963.134,0,Rod,4541.5
2014.904,6109.188,0,Rod,3138.5
-1421.26,-5015.752,0,Rod,2380.5
-1384.934,-5114.464,0,Rod,1829.5
-1188.822,-4623.744,0,AC,6065.5
-1190.55,-4472.074,0,MG,2412.0
-1189.416,-4337.144,0,Cone,2692.5
-740.33,-3924.886,0,AC,1639.0
-149.024,-3674.288,0,AC,3835.0
140.778,-3594.638,0,Rod,2702.0
287.858,-3613.862,0,AC,3567.0
1364.106,-3995.232,0,BC,3509.0
1214.472,-3907.12,0,RGC,2100.0
3797.154,-4225.904,0,Rod,2216.0
3764.16,-4146.756,0,Rod,843.0
3811.34,-3847.72,0,BC,2618.0
3811.88,-4174.35,0,Rod,1478.5
3853.028,-4410.136,0,Cone,3117.5
4017.28,-3177.428,0,Rod,2433.5
4210.962,-2979.264,0,Rod,2139.5
4210.638,-3055.388,0,BC,3928.0
4411.07,-2890.866,0,AC,2569.0
5015.768,-2612.8360000000002,0,Rod,2442.5
5210.422,-2631.304,0,BC,2063.0
5455.89,-2660.518,0,RGC,5315.5
6336.08,-3011.648,0,RGC,2431.5
6548.446,-3189.13,0,RGC,4269.5
6411.448,-3033.41,0,AC,3190.0
6419.71,-2969.328,0,Rod,3026.0
-2148.376,1305.408,0,BC,2364.5
-1986.716,1380.198,0,Rod,3624.0
-1788.822,1356.33,0,AC,3895.0
-1376.888,1311.672,0,AC,4808.5
-1093.296,-1576.132,0,BC,6365.0
-1178.724,1238.88,0,AC,2337.0
-916.57,-1470.292,0,MG,4390.5
-780.452,-1413.484,0,Rod,3025.0
-767.492,-1377.644,0,BC,3256.5
-586.446,763.0799999999999,0,BC,4141.5
-498.588,-982.828,0,AC,1232.0
-572.892,-1118.352,0,AC,1943.0
-388.714,-728.612,0,MG,3042.5
-348.862,-558.798,0,AC,4550.5
-309.604,-371.704,0,AC,5826.5
-285.682,-36.97399999999999,0,AC,4844.5
-331.852,196.128,0,AC,3731.0
-382.234,397.478,0,MG,3158.5
2029.592,616.74,0,AC,864.5
2274.304,192.456,0,Rod,3273.5
2625.866,38.664,0,BC,1671.5
3814.364,-120.944,0,Rod,3813.5
4074.25,9.558,0,AC,3335.5
4419.332,240.5,0,AC,4306.5
4811.178,559.5699999999999,0,Rod,1879.0
4854.162,986.516,0,AC,4645.5
4881.918,1054.702,0,RGC,2222.5
4840.5,1427.216,0,AC,6631.0
7210.368,682.188,0,AC,5967.0
7816.362,2022.572,0,Rod,1883.5
8281.0,-755.18,0,RGC,3167.5
8810.098,-878.986,0,Rod,3700.5
4620.736,5381.548,0,Rod,2590.5
4766.266,5210.816,0,MG,3884.0
5011.556,5073.332,0,MG,1282.0
5010.044,4995.264,0,Rod,3465.0
5422.626,4831.05,0,AC,5029.5
6818.522,5020.25,0,AC,3627.0
7210.476,5425.11,0,BC,2908.5
7307.406,6555.412,0,RGC,6097.0
-973.81,5230.78,0,MG,3467.0
-889.3,5008.494,0,Rod,4824.5
37.152,4631.968,0,RGC,7492.0
1792.294,5436.018,0,AC,26638.0
1960.218,5829.484,0,AC,5783.5
1917.396,5642.174,0,AC,3075.0
1854.27,5420.736,0,MG,5445.5
2014.958,6131.274,0,Rod,2626.0
-1418.884,-5035.084,0,Rod,2256.5
-1317.164,-4526.506,0,Rod,2825.5
-1383.152,-5078.932,0,Rod,2550.5
-1325.318,-5199.282,0,BC,2478.5
-1187.472,-4631.142,0,AC,782.0
-1190.496,-4371.11,0,Rod,2851.0
-979.966,-4190.982,0,AC,2171.0
-771.812,-4013.052,0,RGC,2527.5
-149.132,-3682.82,0,AC,4597.0
289.802,-3617.966,0,AC,3509.0
1364.538,-4012.728,0,AC,2609.5
1215.174,-3802.63,0,Rod,1485.0
1221.114,-3790.064,0,Rod,1984.5
1411.88,-3952.804,0,Rod,2330.0
1416.794,-4024.068,0,BC,3511.5
3799.152,-4255.064,0,Rod,1982.5
3767.67,-4169.112,0,Rod,1544.5
3886.454,-3385.852,0,Rod,2217.0
3813.716,-3958.258,0,BC,2995.0
3812.42,-4112.628,0,Rod,4081.5
3853.352,-4421.368,0,Rod,2904.5
4014.472,-3432.654,0,AC,6446.0
4017.766,-3172.46,0,Rod,3788.0
4212.096,-2946.108,0,Rod,2759.0
4210.152,-3064.568,0,BC,3346.5
4411.664,-2867.214,0,HC,3761.0
4816.956,-2726.128,0,AC,4030.5
5016.524,-2720.728,0,AC,3022.5
5462.532,-2641.078,0,AC,2068.0
6342.938,-3006.194,0,AC,4579.0
6551.686,-3192.964,0,RGC,936.0
6420.736,-2963.82,0,Rod,803.0
6614.526,-3246.694,0,BC,2757.5
6679.434,-3403.224,0,AC,2714.0
-1986.338,1357.68,0,MG,5363.0
-1787.85,1390.458,0,Rod,3699.0
-1588.12,1397.532,0,HC,2111.5
-1177.752,1245.738,0,MG,2641.0
-916.246,-1462.84,0,AC,3810.5
-778.724,-1455.658,0,Rod,3430.0
-763.928,-1374.404,0,AC,3514.0
-497.13,577.282,0,AC,4304.5
-411.594,267.986,0,AC,2631.5
-421.908,-643.94,0,AC,4917.5
-588.39,-1215.158,0,Rod,3912.5
-388.12,-750.698,0,BC,2760.0
-348.322,-571.272,0,AC,1139.0
-310.576,-380.236,0,AC,5055.5
-286.33,2.2299999999999898,0,AC,4334.5
-330.664,202.5,0,AC,2614.0
-382.45,363.35,0,AC,5232.5
-388.714,417.064,0,BC,3519.5
2105.3,392.078,0,Cone,2187.5
2209.45,424.192,0,RGC,2548.0
2208.478,304.706,0,Rod,2601.5
2275.384,202.5,0,Rod,3521.5
2407.776,179.118,0,AC,4174.0
2628.89,45.089999999999996,0,AC,3224.5
3976.688,30.564,0,RGC,6118.0
4376.85,263.396,0,RGC,2561.0
4578.686,486.562,0,RGC,4110.5
4741.642,715.02,0,RGC,4772.0
4855.188,825.056,0,AC,4473.5
4902.762,1396.29,0,BC,1942.0
4840.392,1606.82,0,MG,5585.0
7211.232,740.7239999999999,0,AC,4272.5
7527.494,1808.586,0,AC,4698.5
7462.91,-213.64600000000002,0,Rod,5341.5
7642.39,1762.162,0,RGC,3425.0
7818.036,2010.638,0,Rod,2913.0
4766.968,5203.688,0,Rod,2619.0
5210.422,4919.61,0,MG,2416.5
7211.178,5449.842,0,BC,4243.5
7316.046,5837.854,0,AC,2193.0
7407.722,6073.926,0,MG,3820.0
-972.892,5225.38,0,AC,3378.0
-887.302,5000.394,0,Rod,2383.0
-588.66,4762.918,0,Rod,3187.0
-369.112,4683.322,0,AC,3883.5
42.498,4627.756,0,RGC,12544.0
