x,y,z,type
-42.481424148589895,-364.13552976275116,0,Rod
-139.98142414862104,-352.87719951355336,0,BC
-126.98142414860854,-352.87719951355336,0,MG
-113.9814241485958,-352.87719951355336,0,Rod
-48.981424148589895,-352.87719951355336,0,Rod
-35.98142414863446,-352.87719951355336,0,Rod
-172.48142414860172,-341.6188692643558,0,RGC
-159.4814241485892,-341.6188692643558,0,AC
-146.48142414863355,-341.6188692643558,0,BC
-107.4814241485958,-341.6188692643558,0,Rod
-81.48142414862764,-341.6188692643558,0,Rod
-42.481424148589895,-341.6188692643558,0,Rod
-217.98142414858262,-330.360539015158,0,Rod
-152.98142414863355,-330.360539015158,0,AC
-139.98142414862104,-330.360539015158,0,AC
-126.98142414860854,-330.360539015158,0,RGC
-100.9814241485833,-330.360539015158,0,Rod
-87.98142414862764,-330.360539015158,0,Rod
-146.48142414863355,-319.1022087659604,0,AC
-133.48142414862104,-319.1022087659604,0,HC
-120.48142414860854,-319.1022087659604,0,BC
-107.4814241485958,-319.1022087659604,0,BC
-94.4814241485833,-319.1022087659604,0,BC
-81.48142414862764,-319.1022087659604,0,Rod
-16.481424148621727,-319.1022087659604,0,Rod
-139.98142414862104,-307.84387851676263,0,AC
-126.98142414860854,-307.84387851676263,0,AC
-113.9814241485958,-307.84387851676263,0,MG
-87.98142414862764,-307.84387851676263,0,Rod
-74.98142414861513,-307.84387851676263,0,Rod
-9.981424148609221,-307.84387851676263,0,Rod
-133.48142414862104,-296.58554826756483,0,AC
-120.48142414860854,-296.58554826756483,0,AC
-107.4814241485958,-296.58554826756483,0,BC
-94.4814241485833,-296.58554826756483,0,HC
-68.48142414861513,-296.58554826756483,0,Rod
-3.4814241486092214,-296.58554826756483,0,Rod
9.518575851403284,-296.58554826756483,0,BC
-113.9814241485958,-285.32721801836726,0,AC
-100.9814241485833,-285.32721801836726,0,BC
-87.98142414862764,-285.32721801836726,0,MG
-74.98142414861513,-285.32721801836726,0,HC
-48.981424148589895,-285.32721801836726,0,Rod
3.018575851403284,-285.32721801836726,0,Rod
-172.48142414860172,-274.06888776916946,0,RGC
-146.48142414863355,-274.06888776916946,0,RGC
-107.4814241485958,-274.06888776916946,0,AC
-81.48142414862764,-274.06888776916946,0,BC
-55.48142414860263,-274.06888776916946,0,Rod
-42.481424148589895,-274.06888776916946,0,Rod
9.518575851403284,-274.06888776916946,0,Rod
-139.98142414862104,-262.8105575199719,0,AC
-100.9814241485833,-262.8105575199719,0,AC
-87.98142414862764,-262.8105575199719,0,AC
-74.98142414861513,-262.8105575199719,0,Rod
-61.98142414860263,-262.8105575199719,0,BC
-48.981424148589895,-262.8105575199719,0,Rod
-35.98142414863446,-262.8105575199719,0,Rod
-146.48142414863355,-251.5522272707741,0,RGC
-94.4814241485833,-251.5522272707741,0,AC
-81.48142414862764,-251.5522272707741,0,MG
-68.48142414861513,-251.5522272707741,0,BC
-42.481424148589895,-251.5522272707741,0,Rod
-29.48142414863446,-251.5522272707741,0,Rod
22.518575851416017,-251.5522272707741,0,Rod
-139.98142414862104,-240.29389702157653,0,AC
-87.98142414862764,-240.29389702157653,0,AC
-74.98142414861513,-240.29389702157653,0,Rod
-61.98142414860263,-240.29389702157653,0,BC
-22.981424148621727,-240.29389702157653,0,Rod
29.018575851371452,-240.29389702157653,0,Rod
-133.48142414862104,-229.03556677237873,0,RGC
-68.48142414861513,-229.03556677237873,0,AC
-42.481424148589895,-229.03556677237873,0,BC
-29.48142414863446,-229.03556677237873,0,Cone
-16.481424148621727,-229.03556677237873,0,Rod
-61.98142414860263,-217.77723652318093,0,BC
-48.981424148589895,-217.77723652318093,0,MG
-35.98142414863446,-217.77723652318093,0,BC
-22.981424148621727,-217.77723652318093,0,Rod
-9.981424148609221,-217.77723652318093,0,Rod
42.018575851384185,-217.77723652318093,0,Rod
55.01857585139669,-217.77723652318093,0,Rod
-120.48142414860854,-206.51890627398336,0,RGC
-107.4814241485958,-206.51890627398336,0,AC
-55.48142414860263,-206.51890627398336,0,AC
-42.481424148589895,-206.51890627398336,0,AC
-16.481424148621727,-206.51890627398336,0,Rod
-100.9814241485833,-195.26057602478556,0,RGC
-48.981424148589895,-195.26057602478556,0,AC
-35.98142414863446,-195.26057602478556,0,AC
-22.981424148621727,-195.26057602478556,0,BC
-9.981424148609221,-195.26057602478556,0,Rod
3.018575851403284,-195.26057602478556,0,Rod
-94.4814241485833,-184.002245775588,0,RGC
-81.48142414862764,-184.002245775588,0,RGC
-42.481424148589895,-184.002245775588,0,AC
-29.48142414863446,-184.002245775588,0,AC
-16.481424148621727,-184.002245775588,0,MG
-3.4814241486092214,-184.002245775588,0,Rod
9.518575851403284,-184.002245775588,0,Rod
22.518575851416017,-184.002245775588,0,Rod
35.51857585137145,-184.002245775588,0,Rod
74.5185758514092,-184.002245775588,0,Rod
-22.981424148621727,-172.7439155263902,0,AC
-9.981424148609221,-172.7439155263902,0,BC
3.018575851403284,-172.7439155263902,0,Rod
16.018575851416017,-172.7439155263902,0,Rod
29.018575851371452,-172.7439155263902,0,Rod
81.01857585142193,-172.7439155263902,0,Rod
-81.48142414862764,-161.4855852771924,0,AC
-68.48142414861513,-161.4855852771924,0,AC
-29.48142414863446,-161.4855852771924,0,AC
-16.481424148621727,-161.4855852771924,0,MG
-3.4814241486092214,-161.4855852771924,0,MG
9.518575851403284,-161.4855852771924,0,HC
22.518575851416017,-161.4855852771924,0,Rod
35.51857585137145,-161.4855852771924,0,Rod
48.518575851384185,-161.4855852771924,0,Rod
-74.98142414861513,-150.22725502799483,0,AC
-61.98142414865947,-150.22725502799483,0,AC
-22.981424148564884,-150.22725502799483,0,AC
-9.981424148609221,-150.22725502799483,0,AC
3.0185758513464407,-150.22725502799483,0,BC
16.018575851416017,-150.22725502799483,0,Rod
29.018575851371452,-150.22725502799483,0,Rod
42.01857585144103,-150.22725502799483,0,Rod
81.01857585142193,-150.22725502799483,0,Rod
-68.48142414861513,-138.96892477879703,0,RGC
-55.48142414865947,-138.96892477879703,0,RGC
-16.481424148564884,-138.96892477879703,0,AC
-3.4814241486092214,-138.96892477879703,0,AC
22.518575851416017,-138.96892477879703,0,Rod
35.51857585137145,-138.96892477879703,0,Rod
48.51857585144103,-138.96892477879703,0,Rod
74.51857585135235,-138.96892477879703,0,Rod
-48.981424148589895,-127.71059452959946,0,AC
-9.981424148609221,-127.71059452959946,0,AC
3.0185758513464407,-127.71059452959946,0,AC
16.018575851416017,-127.71059452959946,0,BC
29.018575851371452,-127.71059452959946,0,BC
42.01857585144103,-127.71059452959946,0,Rod
55.01857585139669,-127.71059452959946,0,Cone
68.01857585135235,-127.71059452959946,0,Rod
81.01857585142193,-127.71059452959946,0,Rod
-55.48142414865947,-116.45226428040166,0,AC
-3.4814241486092214,-116.45226428040166,0,MG
9.51857585134644,-116.45226428040166,0,AC
35.51857585137145,-116.45226428040166,0,Rod
48.51857585144103,-116.45226428040166,0,Rod
61.51857585139669,-116.45226428040166,0,Rod
74.51857585135235,-116.45226428040166,0,Rod
-48.981424148589895,-105.1939340312041,0,AC
3.0185758513464407,-105.1939340312041,0,Rod
16.018575851416017,-105.1939340312041,0,AC
29.018575851371452,-105.1939340312041,0,Rod
42.01857585144103,-105.1939340312041,0,BC
55.01857585139669,-105.1939340312041,0,Rod
68.01857585135235,-105.1939340312041,0,Cone
81.01857585142193,-105.1939340312041,0,Rod
-42.481424148589895,-93.9356037820063,0,RGC
9.51857585134644,-93.9356037820063,0,AC
22.518575851416017,-93.9356037820063,0,AC
35.51857585137145,-93.9356037820063,0,BC
48.51857585144103,-93.9356037820063,0,BC
61.51857585139669,-93.9356037820063,0,Rod
74.51857585135235,-93.9356037820063,0,Rod
87.51857585142193,-93.9356037820063,0,Rod
113.51857585144694,-93.9356037820063,0,Rod
-35.98142414863446,-82.6772735328085,0,AC
16.018575851416017,-82.6772735328085,0,MG
29.018575851371452,-82.6772735328085,0,Rod
42.01857585144103,-82.6772735328085,0,HC
55.01857585139669,-82.6772735328085,0,Cone
68.01857585135235,-82.6772735328085,0,Rod
81.01857585142193,-82.6772735328085,0,Rod
-29.48142414863446,-71.41894328361093,0,RGC
9.51857585134644,-71.41894328361093,0,AC
22.518575851416017,-71.41894328361093,0,MG
35.51857585137145,-71.41894328361093,0,BC
48.51857585144103,-71.41894328361093,0,BC
61.51857585139669,-71.41894328361093,0,Rod
74.51857585135235,-71.41894328361093,0,Rod
87.51857585142193,-71.41894328361093,0,Rod
126.5185758514026,-71.41894328361093,0,Rod
-22.981424148564884,-60.16061303441313,0,AC
16.018575851416017,-60.16061303441313,0,AC
29.018575851371452,-60.16061303441313,0,AC
42.01857585144103,-60.16061303441313,0,MG
68.01857585135235,-60.16061303441313,0,Rod
81.01857585142193,-60.16061303441313,0,Rod
94.01857585137736,-60.16061303441313,0,Rod
-29.48142414863446,-48.90228278521556,0,RGC
22.518575851416017,-48.90228278521556,0,AC
35.51857585137145,-48.90228278521556,0,AC
48.51857585144103,-48.90228278521556,0,HC
61.51857585139669,-48.90228278521556,0,Rod
74.51857585135235,-48.90228278521556,0,Rod
87.51857585142193,-48.90228278521556,0,Rod
113.51857585144694,-48.90228278521556,0,Rod
126.5185758514026,-48.90228278521556,0,Rod
-22.981424148564884,-37.643952536017764,0,RGC
29.018575851371452,-37.643952536017764,0,AC
42.01857585144103,-37.643952536017764,0,BC
55.01857585139669,-37.643952536017764,0,BC
68.01857585135235,-37.643952536017764,0,MG
81.01857585142193,-37.643952536017764,0,Rod
94.01857585137736,-37.643952536017764,0,Rod
107.01857585144694,-37.643952536017764,0,Rod
133.01857585135826,-37.643952536017764,0,Rod
35.51857585137145,-26.385622286820194,0,AC
48.51857585144103,-26.385622286820194,0,MG
61.51857585139669,-26.385622286820194,0,Rod
74.51857585135235,-26.385622286820194,0,Rod
87.51857585142193,-26.385622286820194,0,Rod
-9.981424148609221,-15.127292037622396,0,RGC
29.018575851371452,-15.127292037622396,0,AC
42.01857585144103,-15.127292037622396,0,AC
55.01857585139669,-15.127292037622396,0,MG
68.01857585135235,-15.127292037622396,0,BC
81.01857585142193,-15.127292037622396,0,Rod
94.01857585137736,-15.127292037622396,0,Rod
107.01857585144694,-15.127292037622396,0,Rod
133.01857585135826,-15.127292037622396,0,Rod
-16.481424148564884,-3.868961788424599,0,RGC
-3.4814241486092214,-3.868961788424599,0,AC
35.51857585137145,-3.868961788424599,0,AC
48.51857585144103,-3.868961788424599,0,MG
61.51857585139669,-3.868961788424599,0,HC
74.51857585135235,-3.868961788424599,0,Rod
87.51857585142193,-3.868961788424599,0,Rod
113.51857585144694,-3.868961788424599,0,Rod
3.0185758513464407,7.389368460772971,0,RGC
42.01857585144103,7.389368460772971,0,AC
55.01857585139669,7.389368460772971,0,BC
68.01857585135235,7.389368460772971,0,BC
81.01857585142193,7.389368460772971,0,Rod
94.01857585137736,7.389368460772971,0,Rod
107.01857585144694,7.389368460772971,0,Rod
9.51857585134644,18.64769870997077,0,AC
48.51857585144103,18.64769870997077,0,AC
61.51857585139669,18.64769870997077,0,MG
74.51857585135235,18.64769870997077,0,BC
87.51857585142193,18.64769870997077,0,Rod
100.51857585137736,18.64769870997077,0,Rod
113.51857585144694,18.64769870997077,0,Rod
126.5185758514026,18.64769870997077,0,Rod
152.51857585142784,18.64769870997077,0,Rod
3.0185758513464407,29.90602895916834,0,RGC
42.01857585144103,29.90602895916834,0,MG
55.01857585139669,29.90602895916834,0,AC
68.01857585135235,29.90602895916834,0,BC
81.01857585142193,29.90602895916834,0,MG
94.01857585137736,29.90602895916834,0,Cone
107.01857585144694,29.90602895916834,0,Rod
120.0185758514026,29.90602895916834,0,Rod
146.01857585142784,29.90602895916834,0,Rod
159.01857585138328,29.90602895916834,0,Rod
9.51857585134644,41.164359208366136,0,AC
48.51857585144103,41.164359208366136,0,AC
61.51857585139669,41.164359208366136,0,AC
74.51857585135235,41.164359208366136,0,BC
87.51857585142193,41.164359208366136,0,MG
100.51857585137736,41.164359208366136,0,Rod
113.51857585144694,41.164359208366136,0,Rod
152.51857585142784,41.164359208366136,0,Rod
16.018575851416017,52.42268945756393,0,RGC
68.01857585135235,52.42268945756393,0,MG
81.01857585142193,52.42268945756393,0,BC
94.01857585137736,52.42268945756393,0,BC
107.01857585144694,52.42268945756393,0,Rod
120.0185758514026,52.42268945756393,0,Cone
146.01857585142784,52.42268945756393,0,Rod
159.01857585138328,52.42268945756393,0,Rod
22.518575851416017,63.681019706761504,0,RGC
61.51857585139669,63.681019706761504,0,AC
74.51857585135235,63.681019706761504,0,MG
87.51857585142193,63.681019706761504,0,HC
113.51857585144694,63.681019706761504,0,Rod
126.5185758514026,63.681019706761504,0,Rod
165.51857585138328,63.681019706761504,0,Rod
16.018575851416017,74.9393499559593,0,AC
68.01857585135235,74.9393499559593,0,AC
81.01857585142193,74.9393499559593,0,MG
94.01857585137736,74.9393499559593,0,BC
107.01857585144694,74.9393499559593,0,Rod
120.0185758514026,74.9393499559593,0,Rod
133.01857585135826,74.9393499559593,0,Rod
146.01857585142784,74.9393499559593,0,Rod
172.01857585133916,74.9393499559593,0,Rod
22.518575851416017,86.19768020515687,0,RGC
74.51857585135235,86.19768020515687,0,MG
87.51857585142193,86.19768020515687,0,BC
100.51857585137736,86.19768020515687,0,BC
113.51857585144694,86.19768020515687,0,Rod
126.5185758514026,86.19768020515687,0,Rod
139.51857585135826,86.19768020515687,0,Rod
152.51857585142784,86.19768020515687,0,Rod
165.51857585138328,86.19768020515687,0,Rod
178.51857585133916,86.19768020515687,0,Rod
29.018575851371452,97.45601045435467,0,RGC
68.01857585135235,97.45601045435467,0,AC
81.01857585142193,97.45601045435467,0,AC
94.01857585137736,97.45601045435467,0,MG
120.0185758514026,97.45601045435467,0,Rod
133.01857585135826,97.45601045435467,0,Rod
172.01857585133916,97.45601045435467,0,Rod
185.0185758514085,97.45601045435467,0,Rod
35.51857585137145,108.71434070355224,0,RGC
74.51857585135235,108.71434070355224,0,AC
87.51857585142193,108.71434070355224,0,MG
100.51857585137736,108.71434070355224,0,BC
126.5185758514026,108.71434070355224,0,Rod
139.51857585135826,108.71434070355224,0,Rod
178.51857585133916,108.71434070355224,0,Rod
42.01857585144103,119.97267095275004,0,RGC
68.01857585135235,119.97267095275004,0,MG
81.01857585142193,119.97267095275004,0,MG
94.01857585137736,119.97267095275004,0,BC
107.01857585144694,119.97267095275004,0,HC
120.0185758514026,119.97267095275004,0,BC
133.01857585135826,119.97267095275004,0,Rod
146.01857585142784,119.97267095275004,0,Rod
185.0185758514085,119.97267095275004,0,Rod
35.51857585137145,131.23100120194783,0,AC
74.51857585135235,131.23100120194783,0,AC
87.51857585142193,131.23100120194783,0,AC
100.51857585137736,131.23100120194783,0,MG
113.51857585144694,131.23100120194783,0,BC
126.5185758514026,131.23100120194783,0,Rod
139.51857585135826,131.23100120194783,0,Cone
152.51857585142784,131.23100120194783,0,Rod
165.51857585138328,131.23100120194783,0,Rod
191.5185758514085,131.23100120194783,0,Rod
29.018575851371452,142.4893314511454,0,AC
81.01857585142193,142.4893314511454,0,AC
94.01857585137736,142.4893314511454,0,MG
107.01857585144694,142.4893314511454,0,HC
120.0185758514026,142.4893314511454,0,Rod
133.01857585135826,142.4893314511454,0,Rod
146.01857585142784,142.4893314511454,0,Rod
185.0185758514085,142.4893314511454,0,Rod
35.51857585137145,153.7476617003432,0,AC
48.51857585144103,153.7476617003432,0,RGC
87.51857585142193,153.7476617003432,0,AC
100.51857585137736,153.7476617003432,0,MG
113.51857585144694,153.7476617003432,0,HC
126.5185758514026,153.7476617003432,0,MG
139.51857585135826,153.7476617003432,0,Rod
191.5185758514085,153.7476617003432,0,Rod
42.01857585144103,165.00599194954077,0,RGC
81.01857585142193,165.00599194954077,0,AC
94.01857585137736,165.00599194954077,0,AC
107.01857585144694,165.00599194954077,0,BC
120.0185758514026,165.00599194954077,0,BC
133.01857585135826,165.00599194954077,0,Rod
146.01857585142784,165.00599194954077,0,Rod
185.0185758514085,165.00599194954077,0,Rod
74.51857585135235,176.26432219873857,0,RGC
87.51857585142193,176.26432219873857,0,AC
100.51857585137736,176.26432219873857,0,MG
113.51857585144694,176.26432219873857,0,BC
126.5185758514026,176.26432219873857,0,Rod
139.51857585135826,176.26432219873857,0,Rod
191.5185758514085,176.26432219873857,0,Rod
42.01857585144103,187.52265244793614,0,AC
94.01857585137736,187.52265244793614,0,MG
107.01857585144694,187.52265244793614,0,BC
120.0185758514026,187.52265244793614,0,BC
133.01857585135826,187.52265244793614,0,Rod
48.51857585144103,198.78098269713394,0,RGC
87.51857585142193,198.78098269713394,0,AC
100.51857585137736,198.78098269713394,0,MG
113.51857585144694,198.78098269713394,0,BC
126.5185758514026,198.78098269713394,0,Rod
55.01857585139669,210.03931294633173,0,RGC
94.01857585137736,210.03931294633173,0,AC
133.01857585135826,210.03931294633173,0,Rod
146.01857585142784,210.03931294633173,0,Rod
48.51857585144103,221.2976431955293,0,AC
61.51857585139669,221.2976431955293,0,RGC
87.51857585142193,221.2976431955293,0,AC
100.51857585137736,221.2976431955293,0,AC
113.51857585144694,221.2976431955293,0,BC
126.5185758514026,221.2976431955293,0,BC
139.51857585135826,221.2976431955293,0,Cone
152.51857585142784,221.2976431955293,0,Rod
165.51857585138328,221.2976431955293,0,Rod
178.51857585133916,221.2976431955293,0,Rod
191.5185758514085,221.2976431955293,0,Rod
55.01857585139669,232.5559734447271,0,RGC
94.01857585137736,232.5559734447271,0,AC
107.01857585144694,232.5559734447271,0,MG
120.0185758514026,232.5559734447271,0,MG
146.01857585142784,232.5559734447271,0,Rod
159.01857585138328,232.5559734447271,0,Rod
172.01857585133916,232.5559734447271,0,Rod
185.0185758514085,232.5559734447271,0,Rod
198.01857585136418,232.5559734447271,0,Rod
61.51857585139669,243.81430369392467,0,AC
100.51857585137736,243.81430369392467,0,AC
113.51857585144694,243.81430369392467,0,MG
126.5185758514026,243.81430369392467,0,HC
139.51857585135826,243.81430369392467,0,Rod
152.51857585142784,243.81430369392467,0,Rod
165.51857585138328,243.81430369392467,0,Rod
178.51857585133916,243.81430369392467,0,Rod
191.5185758514085,243.81430369392467,0,Cone
107.01857585144694,255.07263394312247,0,AC
120.0185758514026,255.07263394312247,0,BC
146.01857585142784,255.07263394312247,0,Rod
159.01857585138328,255.07263394312247,0,Rod
172.01857585133916,255.07263394312247,0,Rod
185.0185758514085,255.07263394312247,0,Rod
198.01857585136418,255.07263394312247,0,Rod
61.51857585139669,266.33096419232027,0,RGC
100.51857585137736,266.33096419232027,0,AC
113.51857585144694,266.33096419232027,0,MG
126.5185758514026,266.33096419232027,0,BC
152.51857585142784,266.33096419232027,0,Rod
165.51857585138328,266.33096419232027,0,Rod
191.5185758514085,266.33096419232027,0,Rod
204.51857585136418,266.33096419232027,0,Rod
107.01857585144694,277.58929444151784,0,AC
120.0185758514026,277.58929444151784,0,BC
146.01857585142784,277.58929444151784,0,MG
159.01857585138328,277.58929444151784,0,Rod
172.01857585133916,277.58929444151784,0,Rod
185.0185758514085,277.58929444151784,0,Rod
198.01857585136418,277.58929444151784,0,Cone
100.51857585137736,288.84762469071563,0,RGC
113.51857585144694,288.84762469071563,0,AC
126.5185758514026,288.84762469071563,0,MG
139.51857585135826,288.84762469071563,0,BC
152.51857585142784,288.84762469071563,0,Rod
165.51857585138328,288.84762469071563,0,Rod
178.51857585133916,288.84762469071563,0,Rod
204.51857585136418,288.84762469071563,0,Cone
120.0185758514026,300.1059549399132,0,Rod
133.01857585135826,300.1059549399132,0,BC
146.01857585142784,300.1059549399132,0,BC
159.01857585138328,300.1059549399132,0,Rod
172.01857585133916,300.1059549399132,0,Rod
198.01857585136418,300.1059549399132,0,Rod
74.51857585135235,311.364285189111,0,RGC
113.51857585144694,311.364285189111,0,AC
126.5185758514026,311.364285189111,0,MG
139.51857585135826,311.364285189111,0,BC
165.51857585138328,311.364285189111,0,Rod
178.51857585133916,311.364285189111,0,Rod
204.51857585136418,311.364285189111,0,Cone
81.01857585142193,322.62261543830857,0,AC
120.0185758514026,322.62261543830857,0,AC
133.01857585135826,322.62261543830857,0,MG
146.01857585142784,322.62261543830857,0,BC
159.01857585138328,322.62261543830857,0,Rod
172.01857585133916,322.62261543830857,0,Rod
185.0185758514085,322.62261543830857,0,Rod
198.01857585136418,322.62261543830857,0,Rod
87.51857585142193,333.88094568750637,0,RGC
126.5185758514026,333.88094568750637,0,BC
139.51857585135826,333.88094568750637,0,AC
152.51857585142784,333.88094568750637,0,BC
165.51857585138328,333.88094568750637,0,Rod
178.51857585133916,333.88094568750637,0,Rod
94.01857585137736,345.13927593670417,0,AC
133.01857585135826,345.13927593670417,0,AC
146.01857585142784,345.13927593670417,0,MG
159.01857585138328,345.13927593670417,0,BC
172.01857585133916,345.13927593670417,0,Rod
185.0185758514085,345.13927593670417,0,Rod
224.0185758513892,345.13927593670417,0,Rod
87.51857585142193,356.39760618590174,0,AC
139.51857585135826,356.39760618590174,0,AC
152.51857585142784,356.39760618590174,0,MG
165.51857585138328,356.39760618590174,0,Rod
178.51857585133916,356.39760618590174,0,Cone
107.01857585144694,367.65593643509953,0,RGC
146.01857585142784,367.65593643509953,0,AC
159.01857585138328,367.65593643509953,0,BC
172.01857585133916,367.65593643509953,0,Rod
185.0185758514085,367.65593643509953,0,Rod
100.51857585137736,378.9142666842971,0,AC
152.51857585142784,378.9142666842971,0,MG
165.51857585138328,378.9142666842971,0,BC
191.5185758514085,378.9142666842971,0,Rod
159.01857585138328,390.1725969334949,0,HC
172.01857585133916,390.1725969334949,0,HC
185.0185758514085,390.1725969334949,0,Rod
237.01857585134508,390.1725969334949,0,Rod
113.51857585144694,401.4309271826927,0,RGC
152.51857585142784,401.4309271826927,0,AC
165.51857585138328,401.4309271826927,0,AC
178.51857585133916,401.4309271826927,0,BC
191.5185758514085,401.4309271826927,0,Rod
120.0185758514026,412.68925743189027,0,AC
159.01857585138328,412.68925743189027,0,MG
172.01857585133916,412.68925743189027,0,MG
185.0185758514085,412.68925743189027,0,Rod
198.01857585136418,412.68925743189027,0,Rod
211.01857585143375,412.68925743189027,0,Rod
224.0185758513892,412.68925743189027,0,Rod
113.51857585144694,423.94758768108807,0,RGC
165.51857585138328,423.94758768108807,0,MG
178.51857585133916,423.94758768108807,0,BC
191.5185758514085,423.94758768108807,0,Rod
204.51857585136418,423.94758768108807,0,Rod
217.51857585143375,423.94758768108807,0,Rod
159.01857585138328,435.20591793028564,0,AC
172.01857585133916,435.20591793028564,0,AC
185.0185758514085,435.20591793028564,0,BC
198.01857585136418,435.20591793028564,0,Rod
211.01857585143375,435.20591793028564,0,Rod
224.0185758513892,435.20591793028564,0,Rod
237.01857585134508,435.20591793028564,0,Rod
113.51857585144694,446.46424817948343,0,RGC
165.51857585138328,446.46424817948343,0,AC
178.51857585133916,446.46424817948343,0,MG
191.5185758514085,446.46424817948343,0,HC
204.51857585136418,446.46424817948343,0,Rod
217.51857585143375,446.46424817948343,0,Rod
230.5185758513892,446.46424817948343,0,Rod
120.0185758514026,457.72257842868123,0,AC
159.01857585138328,457.72257842868123,0,AC
172.01857585133916,457.72257842868123,0,MG
185.0185758514085,457.72257842868123,0,BC
198.01857585136418,457.72257842868123,0,Rod
237.01857585134508,457.72257842868123,0,Rod
250.01857585141443,457.72257842868123,0,Rod
152.51857585142784,468.9809086778788,0,AC
165.51857585138328,468.9809086778788,0,AC
178.51857585133916,468.9809086778788,0,BC
191.5185758514085,468.9809086778788,0,BC
204.51857585136418,468.9809086778788,0,Rod
243.51857585134508,468.9809086778788,0,Cone
120.0185758514026,480.23923892707637,0,RGC
159.01857585138328,480.23923892707637,0,AC
172.01857585133916,480.23923892707637,0,MG
185.0185758514085,480.23923892707637,0,HC
198.01857585136418,480.23923892707637,0,Cone
126.5185758514026,491.4975691762744,0,RGC
165.51857585138328,491.4975691762744,0,AC
178.51857585133916,491.4975691762744,0,AC
191.5185758514085,491.4975691762744,0,MG
204.51857585136418,491.4975691762744,0,Rod
243.51857585134508,491.4975691762744,0,Rod
120.0185758514026,502.75589942547197,0,RGC
159.01857585138328,502.75589942547197,0,AC
185.0185758514085,502.75589942547197,0,BC
198.01857585136418,502.75589942547197,0,Rod
250.01857585141443,502.75589942547197,0,Rod
165.51857585138328,514.0142296746695,0,BC
178.51857585133916,514.0142296746695,0,Rod
191.5185758514085,514.0142296746695,0,Rod
204.51857585136418,514.0142296746695,0,Rod
243.51857585134508,514.0142296746695,0,Rod
120.0185758514026,525.2725599238671,0,AC
172.01857585133916,525.2725599238671,0,AC
