x,y,z,type
-136.86221374046625,-1519.9347426582888,0,Rod
-123.86221374045351,-1519.9347426582888,0,Rod
-110.86221374046943,-1519.9347426582888,0,Rod
-97.8622137404567,-1519.9347426582888,0,Rod
-84.86221374044442,-1519.9347426582888,0,Cone
-71.86221374045988,-1519.9347426582888,0,Cone
-58.8622137404476,-1519.9347426582888,0,Rod
-221.36221374046852,-1508.676412409091,0,RGC
-182.36221374045942,-1508.676412409091,0,AC
-169.3622137404467,-1508.676412409091,0,MG
-156.3622137404626,-1508.676412409091,0,AC
-143.36221374045033,-1508.676412409091,0,BC
-130.36221374046625,-1508.676412409091,0,Rod
-117.36221374045351,-1508.676412409091,0,Rod
-104.36221374046943,-1508.676412409091,0,Rod
-91.3622137404567,-1508.676412409091,0,Rod
-78.36221374044442,-1508.676412409091,0,Cone
-65.36221374045988,-1508.676412409091,0,Rod
-52.3622137404476,-1508.676412409091,0,Rod
-188.86221374045942,-1497.4180821598934,0,AC
-162.8622137404626,-1497.4180821598934,0,AC
-149.86221374045033,-1497.4180821598934,0,MG
-136.86221374046625,-1497.4180821598934,0,MG
-123.86221374045351,-1497.4180821598934,0,BC
-110.86221374046943,-1497.4180821598934,0,Rod
-97.8622137404567,-1497.4180821598934,0,Rod
-84.86221374044442,-1497.4180821598934,0,Rod
-71.86221374045988,-1497.4180821598934,0,Rod
-58.8622137404476,-1497.4180821598934,0,Rod
-45.86221374046352,-1497.4180821598934,0,Rod
-32.862213740450784,-1497.4180821598934,0,Rod
-195.3622137404435,-1486.1597519106958,0,AC
-156.3622137404626,-1486.1597519106958,0,AC
-143.36221374045033,-1486.1597519106958,0,AC
-130.36221374046625,-1486.1597519106958,0,AC
-117.36221374045351,-1486.1597519106958,0,BC
-104.36221374046943,-1486.1597519106958,0,Rod
-91.3622137404567,-1486.1597519106958,0,Rod
-78.36221374044442,-1486.1597519106958,0,Rod
-65.36221374045988,-1486.1597519106958,0,Rod
-52.3622137404476,-1486.1597519106958,0,Rod
-39.36221374046352,-1486.1597519106958,0,Rod
-26.362213740450784,-1486.1597519106958,0,Rod
-13.3622137404667,-1486.1597519106958,0,Rod
-123.86221374045351,-1474.901421661498,0,AC
-110.86221374046943,-1474.901421661498,0,MG
-84.86221374044442,-1474.901421661498,0,Rod
-71.86221374045988,-1474.901421661498,0,Rod
-58.8622137404476,-1474.901421661498,0,Rod
-45.86221374046352,-1474.901421661498,0,Rod
-32.862213740450784,-1474.901421661498,0,Cone
-19.8622137404667,-1474.901421661498,0,Rod
-6.862213740454422,-1474.901421661498,0,Rod
-104.36221374046943,-1463.6430914123002,0,MG
-91.3622137404567,-1463.6430914123002,0,BC
-78.36221374044442,-1463.6430914123002,0,BC
-65.36221374045988,-1463.6430914123002,0,Rod
-52.3622137404476,-1463.6430914123002,0,Rod
-39.36221374046352,-1463.6430914123002,0,Rod
-26.362213740450784,-1463.6430914123002,0,Rod
-13.3622137404667,-1463.6430914123002,0,Cone
-0.3622137404544219,-1463.6430914123002,0,Cone
12.637786259530117,-1463.6430914123002,0,Rod
-149.86221374045033,-1452.3847611631027,0,AC
-97.8622137404567,-1452.3847611631027,0,AC
-84.86221374044442,-1452.3847611631027,0,MG
-71.86221374045988,-1452.3847611631027,0,BC
-45.86221374046352,-1452.3847611631027,0,Rod
-32.862213740450784,-1452.3847611631027,0,Rod
-19.8622137404667,-1452.3847611631027,0,Rod
-6.862213740454422,-1452.3847611631027,0,Cone
6.137786259530117,-1452.3847611631027,0,Cone
19.137786259542395,-1452.3847611631027,0,Rod
32.13778625955513,-1452.3847611631027,0,Rod
-78.36221374044442,-1441.1264309139049,0,MG
-65.36221374045988,-1441.1264309139049,0,BC
-52.3622137404476,-1441.1264309139049,0,MG
-39.36221374046352,-1441.1264309139049,0,Rod
-26.362213740450784,-1441.1264309139049,0,Rod
-13.3622137404667,-1441.1264309139049,0,Rod
-0.3622137404544219,-1441.1264309139049,0,Rod
12.637786259530117,-1441.1264309139049,0,Rod
25.637786259542395,-1441.1264309139049,0,Cone
38.63778625955513,-1441.1264309139049,0,Rod
-58.8622137404476,-1429.868100664707,0,AC
-45.86221374046352,-1429.868100664707,0,BC
-19.8622137404667,-1429.868100664707,0,Rod
-6.862213740454422,-1429.868100664707,0,Rod
6.137786259530117,-1429.868100664707,0,Rod
19.137786259542395,-1429.868100664707,0,Rod
32.13778625955513,-1429.868100664707,0,Cone
45.13778625953921,-1429.868100664707,0,Rod
-52.3622137404476,-1418.6097704155095,0,AC
-39.36221374046352,-1418.6097704155095,0,MG
-26.362213740450784,-1418.6097704155095,0,BC
-13.3622137404667,-1418.6097704155095,0,BC
-0.3622137404544219,-1418.6097704155095,0,Rod
12.637786259530117,-1418.6097704155095,0,Rod
25.637786259542395,-1418.6097704155095,0,Rod
38.63778625955513,-1418.6097704155095,0,Rod
51.63778625953921,-1418.6097704155095,0,Rod
-84.86221374044442,-1407.351440166312,0,AC
-45.86221374046352,-1407.351440166312,0,AC
-32.862213740450784,-1407.351440166312,0,AC
-19.8622137404667,-1407.351440166312,0,AC
-6.862213740454422,-1407.351440166312,0,BC
6.137786259530117,-1407.351440166312,0,Rod
19.137786259542395,-1407.351440166312,0,Rod
32.13778625955513,-1407.351440166312,0,Rod
45.13778625953921,-1407.351440166312,0,Cone
58.137786259551945,-1407.351440166312,0,Rod
71.13778625953603,-1407.351440166312,0,Rod
-13.3622137404667,-1396.0931099171141,0,MG
-0.3622137404544219,-1396.0931099171141,0,BC
12.637786259530117,-1396.0931099171141,0,Rod
25.637786259542395,-1396.0931099171141,0,Rod
38.63778625955513,-1396.0931099171141,0,Rod
51.63778625953921,-1396.0931099171141,0,Rod
64.63778625955194,-1396.0931099171141,0,Cone
77.63778625953603,-1396.0931099171141,0,Rod
90.6377862595483,-1396.0931099171141,0,Rod
-6.862213740454422,-1384.8347796679163,0,AC
6.137786259530117,-1384.8347796679163,0,BC
19.137786259542395,-1384.8347796679163,0,BC
32.13778625955513,-1384.8347796679163,0,Rod
45.13778625953921,-1384.8347796679163,0,Rod
58.137786259551945,-1384.8347796679163,0,Rod
71.13778625953603,-1384.8347796679163,0,Cone
84.1377862595483,-1384.8347796679163,0,Rod
97.13778625953239,-1384.8347796679163,0,Rod
-0.3622137404544219,-1373.5764494187188,0,AC
12.637786259530117,-1373.5764494187188,0,MG
25.637786259542395,-1373.5764494187188,0,BC
38.63778625955513,-1373.5764494187188,0,Rod
51.63778625953921,-1373.5764494187188,0,Rod
64.63778625955194,-1373.5764494187188,0,Rod
77.63778625953603,-1373.5764494187188,0,Rod
90.6377862595483,-1373.5764494187188,0,Rod
103.63778625953239,-1373.5764494187188,0,Rod
6.137786259530117,-1362.318119169521,0,AC
19.137786259542395,-1362.318119169521,0,AC
32.13778625955513,-1362.318119169521,0,BC
45.13778625953921,-1362.318119169521,0,Rod
58.137786259551945,-1362.318119169521,0,Rod
71.13778625953603,-1362.318119169521,0,Rod
84.1377862595483,-1362.318119169521,0,Rod
97.13778625953239,-1362.318119169521,0,Cone
110.13778625954512,-1362.318119169521,0,Rod
-13.3622137404667,-1351.0597889203232,0,AC
25.637786259542395,-1351.0597889203232,0,AC
38.63778625955513,-1351.0597889203232,0,MG
51.63778625953921,-1351.0597889203232,0,BC
64.63778625955194,-1351.0597889203232,0,Rod
77.63778625953603,-1351.0597889203232,0,Rod
90.6377862595483,-1351.0597889203232,0,Rod
103.63778625953239,-1351.0597889203232,0,Rod
116.63778625954512,-1351.0597889203232,0,Rod
129.6377862595292,-1351.0597889203232,0,Rod
45.13778625953921,-1339.8014586711256,0,MG
71.13778625953603,-1339.8014586711256,0,Rod
84.1377862595483,-1339.8014586711256,0,Rod
97.13778625953239,-1339.8014586711256,0,Rod
110.13778625954512,-1339.8014586711256,0,Rod
123.13778625952921,-1339.8014586711256,0,Cone
136.13778625954194,-1339.8014586711256,0,Rod
51.63778625953921,-1328.543128421928,0,AC
64.63778625955194,-1328.543128421928,0,BC
77.63778625953603,-1328.543128421928,0,AC
90.6377862595483,-1328.543128421928,0,Rod
103.63778625953239,-1328.543128421928,0,Rod
116.63778625954512,-1328.543128421928,0,Rod
129.6377862595292,-1328.543128421928,0,Rod
142.63778625954194,-1328.543128421928,0,Cone
155.63778625955422,-1328.543128421928,0,Rod
71.13778625953603,-1317.28479817273,0,AC
84.1377862595483,-1317.28479817273,0,BC
97.13778625953239,-1317.28479817273,0,Rod
110.13778625954512,-1317.28479817273,0,Rod
123.13778625952921,-1317.28479817273,0,Rod
136.13778625954194,-1317.28479817273,0,Rod
149.13778625955422,-1317.28479817273,0,Cone
162.1377862595383,-1317.28479817273,0,Rod
77.63778625953603,-1306.0264679235324,0,AC
90.6377862595483,-1306.0264679235324,0,BC
103.63778625953239,-1306.0264679235324,0,Rod
116.63778625954512,-1306.0264679235324,0,Rod
129.6377862595292,-1306.0264679235324,0,Rod
142.63778625954194,-1306.0264679235324,0,Rod
155.63778625955422,-1306.0264679235324,0,Cone
168.6377862595383,-1306.0264679235324,0,Cone
181.63778625955104,-1306.0264679235324,0,Rod
97.13778625953239,-1294.7681376743349,0,MG
110.13778625954512,-1294.7681376743349,0,BC
123.13778625952921,-1294.7681376743349,0,Rod
136.13778625954194,-1294.7681376743349,0,Rod
149.13778625955422,-1294.7681376743349,0,Rod
162.1377862595383,-1294.7681376743349,0,Rod
175.13778625955104,-1294.7681376743349,0,Cone
188.13778625953512,-1294.7681376743349,0,Cone
64.63778625955194,-1283.509807425137,0,AC
103.63778625953239,-1283.509807425137,0,AC
116.63778625954512,-1283.509807425137,0,BC
129.6377862595292,-1283.509807425137,0,Rod
142.63778625954194,-1283.509807425137,0,Rod
155.63778625955422,-1283.509807425137,0,Rod
168.6377862595383,-1283.509807425137,0,Rod
181.63778625955104,-1283.509807425137,0,Cone
194.63778625953512,-1283.509807425137,0,Cone
207.63778625954785,-1283.509807425137,0,Rod
110.13778625954512,-1272.2514771759393,0,AC
123.13778625952921,-1272.2514771759393,0,MG
149.13778625955422,-1272.2514771759393,0,Rod
162.1377862595383,-1272.2514771759393,0,Rod
175.13778625955104,-1272.2514771759393,0,Rod
188.13778625953512,-1272.2514771759393,0,Rod
201.13778625954785,-1272.2514771759393,0,Cone
214.13778625953194,-1272.2514771759393,0,Rod
116.63778625954512,-1260.9931469267417,0,AC
129.6377862595292,-1260.9931469267417,0,MG
142.63778625954194,-1260.9931469267417,0,BC
155.63778625955422,-1260.9931469267417,0,Rod
168.6377862595383,-1260.9931469267417,0,Rod
181.63778625955104,-1260.9931469267417,0,Rod
194.63778625953512,-1260.9931469267417,0,Rod
207.63778625954785,-1260.9931469267417,0,Rod
84.1377862595483,-1249.7348166775441,0,AC
97.13778625953239,-1249.7348166775441,0,AC
136.13778625954194,-1249.7348166775441,0,AC
149.13778625955422,-1249.7348166775441,0,BC
162.1377862595383,-1249.7348166775441,0,Rod
175.13778625955104,-1249.7348166775441,0,Rod
188.13778625953512,-1249.7348166775441,0,Rod
201.13778625954785,-1249.7348166775441,0,Rod
214.13778625953194,-1249.7348166775441,0,Cone
227.1377862595442,-1249.7348166775441,0,Rod
142.63778625954194,-1238.476486428346,0,AC
155.63778625955422,-1238.476486428346,0,MG
168.6377862595383,-1238.476486428346,0,Cone
181.63778625955104,-1238.476486428346,0,Rod
194.63778625953512,-1238.476486428346,0,Rod
207.63778625954785,-1238.476486428346,0,Cone
220.63778625953194,-1238.476486428346,0,Cone
233.6377862595442,-1238.476486428346,0,Cone
149.13778625955422,-1227.2181561791485,0,MG
162.1377862595383,-1227.2181561791485,0,BC
175.13778625955104,-1227.2181561791485,0,BC
188.13778625953512,-1227.2181561791485,0,Rod
201.13778625954785,-1227.2181561791485,0,Rod
214.13778625953194,-1227.2181561791485,0,Rod
227.1377862595442,-1227.2181561791485,0,Cone
240.13778625955695,-1227.2181561791485,0,Rod
253.13778625954103,-1227.2181561791485,0,Rod
116.63778625954512,-1215.959825929951,0,RGC
129.6377862595292,-1215.959825929951,0,AC
155.63778625955422,-1215.959825929951,0,AC
168.6377862595383,-1215.959825929951,0,HC
194.63778625953512,-1215.959825929951,0,Rod
207.63778625954785,-1215.959825929951,0,Rod
220.63778625953194,-1215.959825929951,0,Rod
233.6377862595442,-1215.959825929951,0,Cone
246.63778625955695,-1215.959825929951,0,Rod
259.63778625954103,-1215.959825929951,0,Rod
162.1377862595383,-1204.7014956807532,0,AC
175.13778625955104,-1204.7014956807532,0,AC
188.13778625956377,-1204.7014956807532,0,BC
201.1377862595192,-1204.7014956807532,0,Rod
214.13778625953194,-1204.7014956807532,0,Rod
227.1377862595442,-1204.7014956807532,0,Rod
240.13778625955695,-1204.7014956807532,0,Rod
253.13778625956922,-1204.7014956807532,0,Cone
266.1377862595251,-1204.7014956807532,0,Rod
181.63778625955104,-1193.4431654315554,0,AC
194.63778625956377,-1193.4431654315554,0,BC
207.6377862595192,-1193.4431654315554,0,Rod
220.63778625953194,-1193.4431654315554,0,Rod
233.6377862595442,-1193.4431654315554,0,Rod
246.63778625955695,-1193.4431654315554,0,Rod
259.6377862595692,-1193.4431654315554,0,Cone
272.6377862595251,-1193.4431654315554,0,Rod
188.13778625956377,-1182.1848351823578,0,AC
201.1377862595192,-1182.1848351823578,0,BC
214.13778625953194,-1182.1848351823578,0,Rod
227.1377862595442,-1182.1848351823578,0,Rod
240.13778625955695,-1182.1848351823578,0,Rod
253.13778625956922,-1182.1848351823578,0,Rod
266.1377862595251,-1182.1848351823578,0,Rod
279.13778625953785,-1182.1848351823578,0,Rod
155.63778625952602,-1170.92650493316,0,AC
194.63778625956377,-1170.92650493316,0,MG
207.6377862595192,-1170.92650493316,0,BC
220.63778625953194,-1170.92650493316,0,Rod
233.6377862595442,-1170.92650493316,0,Rod
246.63778625955695,-1170.92650493316,0,Rod
259.6377862595692,-1170.92650493316,0,Rod
272.6377862595251,-1170.92650493316,0,Rod
285.63778625953785,-1170.92650493316,0,Rod
298.6377862595501,-1170.92650493316,0,Rod
201.1377862595192,-1159.6681746839622,0,AC
214.13778625953194,-1159.6681746839622,0,BC
227.1377862595442,-1159.6681746839622,0,BC
240.13778625955695,-1159.6681746839622,0,Rod
253.13778625956922,-1159.6681746839622,0,Rod
266.1377862595251,-1159.6681746839622,0,Rod
279.13778625953785,-1159.6681746839622,0,Cone
292.1377862595501,-1159.6681746839622,0,Rod
305.13778625956286,-1159.6681746839622,0,Rod
168.6377862595383,-1148.4098444347646,0,AC
207.6377862595192,-1148.4098444347646,0,AC
220.63778625953194,-1148.4098444347646,0,MG
233.6377862595442,-1148.4098444347646,0,HC
246.63778625955695,-1148.4098444347646,0,Rod
259.6377862595692,-1148.4098444347646,0,Rod
272.6377862595251,-1148.4098444347646,0,Rod
285.63778625953785,-1148.4098444347646,0,Cone
298.6377862595501,-1148.4098444347646,0,Rod
311.63778625956286,-1148.4098444347646,0,Rod
175.13778625955104,-1137.151514185567,0,RGC
214.13778625953194,-1137.151514185567,0,AC
227.1377862595442,-1137.151514185567,0,AC
240.13778625955695,-1137.151514185567,0,BC
253.13778625956922,-1137.151514185567,0,Rod
266.1377862595251,-1137.151514185567,0,Rod
279.13778625953785,-1137.151514185567,0,Rod
292.1377862595501,-1137.151514185567,0,Rod
305.13778625956286,-1137.151514185567,0,Cone
318.1377862595183,-1137.151514185567,0,Rod
181.63778625955104,-1125.8931839363693,0,AC
220.63778625953194,-1125.8931839363693,0,AC
233.6377862595442,-1125.8931839363693,0,MG
246.63778625955695,-1125.8931839363693,0,AC
259.6377862595692,-1125.8931839363693,0,Rod
272.6377862595251,-1125.8931839363693,0,Rod
285.63778625953785,-1125.8931839363693,0,Cone
298.6377862595501,-1125.8931839363693,0,Rod
311.63778625956286,-1125.8931839363693,0,Cone
324.6377862595183,-1125.8931839363693,0,Rod
227.1377862595442,-1114.6348536871715,0,AC
240.13778625955695,-1114.6348536871715,0,MG
253.13778625956922,-1114.6348536871715,0,BC
266.1377862595251,-1114.6348536871715,0,BC
279.13778625953785,-1114.6348536871715,0,Rod
292.1377862595501,-1114.6348536871715,0,Rod
305.13778625956286,-1114.6348536871715,0,Rod
318.1377862595183,-1114.6348536871715,0,Cone
331.137786259531,-1114.6348536871715,0,Cone
194.63778625956377,-1103.376523437974,0,AC
246.63778625955695,-1103.376523437974,0,AC
259.6377862595692,-1103.376523437974,0,MG
272.6377862595251,-1103.376523437974,0,BC
285.63778625953785,-1103.376523437974,0,Rod
298.6377862595501,-1103.376523437974,0,Rod
311.63778625956286,-1103.376523437974,0,Rod
324.6377862595183,-1103.376523437974,0,Rod
337.637786259531,-1103.376523437974,0,Cone
350.63778625954376,-1103.376523437974,0,Rod
253.13778625956922,-1092.118193188776,0,AC
266.1377862595251,-1092.118193188776,0,AC
292.1377862595501,-1092.118193188776,0,Cone
305.13778625956286,-1092.118193188776,0,Rod
318.1377862595183,-1092.118193188776,0,Rod
331.137786259531,-1092.118193188776,0,Rod
344.13778625954376,-1092.118193188776,0,Rod
220.63778625953194,-1080.8598629395783,0,AC
259.6377862595692,-1080.8598629395783,0,AC
272.6377862595251,-1080.8598629395783,0,BC
285.63778625953785,-1080.8598629395783,0,BC
298.6377862595501,-1080.8598629395783,0,Rod
311.63778625956286,-1080.8598629395783,0,Rod
324.6377862595183,-1080.8598629395783,0,Rod
337.637786259531,-1080.8598629395783,0,Rod
350.63778625954376,-1080.8598629395783,0,Cone
363.63778625955604,-1080.8598629395783,0,Rod
240.13778625955695,-1069.6015326903807,0,RGC
266.1377862595251,-1069.6015326903807,0,AC
279.13778625953785,-1069.6015326903807,0,MG
292.1377862595501,-1069.6015326903807,0,BC
305.13778625956286,-1069.6015326903807,0,Rod
318.1377862595183,-1069.6015326903807,0,Rod
331.137786259531,-1069.6015326903807,0,Rod
344.13778625954376,-1069.6015326903807,0,Rod
357.13778625955604,-1069.6015326903807,0,Rod
233.6377862595442,-1058.3432024411832,0,RGC
272.6377862595251,-1058.3432024411832,0,AC
285.63778625953785,-1058.3432024411832,0,MG
298.6377862595501,-1058.3432024411832,0,HC
311.63778625956286,-1058.3432024411832,0,Rod
324.6377862595183,-1058.3432024411832,0,Rod
337.637786259531,-1058.3432024411832,0,Rod
350.63778625954376,-1058.3432024411832,0,Rod
363.63778625955604,-1058.3432024411832,0,Cone
376.63778625956877,-1058.3432024411832,0,Rod
279.13778625953785,-1047.0848721919854,0,AC
292.1377862595501,-1047.0848721919854,0,AC
305.13778625956286,-1047.0848721919854,0,BC
318.1377862595183,-1047.0848721919854,0,Rod
331.137786259531,-1047.0848721919854,0,Rod
344.13778625954376,-1047.0848721919854,0,Rod
357.13778625955604,-1047.0848721919854,0,Rod
370.13778625956877,-1047.0848721919854,0,Rod
383.1377862595242,-1047.0848721919854,0,Rod
259.6377862595692,-1035.8265419427876,0,RGC
285.63778625953785,-1035.8265419427876,0,AC
298.6377862595501,-1035.8265419427876,0,MG
311.63778625956286,-1035.8265419427876,0,MG
324.6377862595183,-1035.8265419427876,0,Rod
337.637786259531,-1035.8265419427876,0,Rod
350.63778625954376,-1035.8265419427876,0,Rod
363.63778625955604,-1035.8265419427876,0,Rod
376.63778625956877,-1035.8265419427876,0,Cone
389.6377862595242,-1035.8265419427876,0,Rod
266.1377862595251,-1024.56821169359,0,AC
305.13778625956286,-1024.56821169359,0,AC
318.1377862595183,-1024.56821169359,0,BC
331.137786259531,-1024.56821169359,0,Rod
344.13778625954376,-1024.56821169359,0,Cone
357.13778625955604,-1024.56821169359,0,Rod
370.13778625956877,-1024.56821169359,0,Rod
383.1377862595242,-1024.56821169359,0,Cone
396.13778625953694,-1024.56821169359,0,Rod
298.6377862595501,-1013.3098814443922,0,AC
311.63778625956286,-1013.3098814443922,0,BC
324.6377862595183,-1013.3098814443922,0,BC
337.637786259531,-1013.3098814443922,0,Rod
350.63778625954376,-1013.3098814443922,0,Rod
363.63778625955604,-1013.3098814443922,0,Rod
376.63778625956877,-1013.3098814443922,0,Rod
389.6377862595242,-1013.3098814443922,0,Rod
402.63778625953694,-1013.3098814443922,0,Rod
279.13778625953785,-1002.0515511951944,0,AC
305.13778625956286,-1002.0515511951944,0,AC
318.1377862595183,-1002.0515511951944,0,MG
331.137786259531,-1002.0515511951944,0,BC
344.13778625954376,-1002.0515511951944,0,Rod
357.13778625955604,-1002.0515511951944,0,Rod
370.13778625956877,-1002.0515511951944,0,Rod
383.1377862595242,-1002.0515511951944,0,Rod
396.13778625953694,-1002.0515511951944,0,Cone
409.13778625954967,-1002.0515511951944,0,Cone
272.6377862595251,-990.7932209459968,0,AC
311.63778625956286,-990.7932209459968,0,AC
324.6377862595183,-990.7932209459968,0,MG
337.637786259531,-990.7932209459968,0,BC
350.63778625954376,-990.7932209459968,0,Rod
363.63778625955604,-990.7932209459968,0,Rod
376.63778625956877,-990.7932209459968,0,Rod
389.6377862595242,-990.7932209459968,0,Rod
